"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Arhgdia",3.74365412777091,15.3907770854637,26.1618000026079,8.98927948154956e-39,8.02314196717742e-38,78.0291131524935
"Rpl29",5.45027055770739,16.575140585919,26.4012203350935,1.02797201382947e-38,9.13221649495016e-38,77.9093794817306
"Ppp6r1",4.45152995950347,15.8098965993837,41.341845843313,1.60556261744955e-38,1.39392027242211e-37,77.8322540502447
"Cd2ap",3.1597368919674,15.2057881746265,33.3305299692948,1.50873580478122e-38,1.31583807631604e-37,77.7821397171668
"Srpra",4.16940806965525,14.949537600219,31.5354720120461,1.46134512032611e-38,1.28625307825939e-37,77.7651697622187
"Ap3s2",5.29504372780012,15.6405009079549,39.0432421468005,1.7098933308048e-38,1.47778111395347e-37,77.7537288905448
"Napg",4.77092032725191,14.837328376924,34.520680653434,2.06676095655697e-38,1.77815920136208e-37,77.4937159418746
"Pcca",-2.76325465367765,21.4584011647236,-24.6823167279083,1.47412250460617e-38,1.29154769898981e-37,77.4616757723724
"Ndufaf2",5.31819663642285,14.8543265416938,33.7435607641247,2.27708590631676e-38,1.95032918433409e-37,77.3778480577129
"Timm44",3.9516123121347,16.0542577922755,31.6995924350479,2.93703849086091e-38,2.50434978461801e-37,77.0833429622178
"Ppip5k1",3.64696303344861,13.5643512736448,32.8449958735,3.29263051790674e-38,2.7950774618675e-37,77.0022420818507
"Gsk3b",3.74933022286674,15.0133309556507,31.529929019741,3.9398296251074e-38,3.28605877028609e-37,76.7894288742629
"Reps2",4.25517992592022,15.2273156195993,40.3906996097663,4.63991489502367e-38,3.85314671717183e-37,76.782037342489
"Gmds",3.55211554596315,15.1538780007566,27.1363221580871,3.75672173407613e-38,3.14707829477431e-37,76.6709294816266
"Add1",2.17907747081641,16.0134113231045,24.3728087187527,3.52277209133427e-38,2.97721004179135e-37,76.5872734830097
"Pex14",4.61842582969494,15.0387039377275,41.3974091977338,5.77914253566556e-38,4.6970903162218e-37,76.5715969079821
