"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Dync1li1",5.04670652580323,15.5940611047908,47.1431019502335,1.16978625874165e-52,1.89903599025506e-51,110.032700854141
"Snap29",5.65008558718718,15.2812059091775,58.2952892225905,1.22885686271133e-52,1.9739321815763e-51,109.860838009716
"Dctn2",5.68966271247855,15.7051692784436,43.5602046187712,1.50312952470894e-52,2.36471716979984e-51,109.763346972322
"Klc1",5.95455975961072,15.2329932013323,61.6802895264626,1.33566130795155e-52,2.12314495409798e-51,109.662032811064
"Amph",4.29823934179171,16.3496787271319,55.8229158771259,3.06864681503496e-52,4.73005559570036e-51,109.04948585242
"Phaf1",4.05426492468123,14.7891980920528,57.3606229372339,3.05025833987263e-52,4.73005559570036e-51,109.011320203247
"Ehd3",5.0888889090477,15.0724614077661,55.3016519624014,5.24488145540198e-52,8.00368910094342e-51,108.524102351207
"Map6",2.53169799245727,18.6156124270341,37.6812252607443,6.7504605528623e-52,1.01992106967009e-50,108.191190125703
"Srcin1",2.99565041612191,14.9897509433955,56.4463778086172,7.52674553507443e-52,1.12606016534545e-50,108.15619439642
"Sh3gl1",4.57452634479147,14.4725728102904,38.4677215997369,1.14960265760513e-51,1.70319772379169e-50,107.677586355668
"Ampd2",4.11901100157514,16.1608802704879,52.8806295011651,6.75121721384142e-51,9.90611295030962e-50,106.015114554041
"Rabl6",4.32438512431199,14.6979288513261,45.9222971433284,8.1006703067525e-51,1.16619083850041e-49,105.838874983257
"Niban2",3.74606881493044,14.6306832354866,39.1604236342215,7.66956818285551e-51,1.11464390924167e-49,105.798078627677
