"","GeneID","explant.logFC","explant.AveExpr","explant.t","explant.P.Value","explant.adj.P.Val","explant.B","yang.logFC","yang.AveExpr","yang.adj.P.Val"
"1","Aaas",0.210614316603055,14.3100510388477,2.16900378375911,0.0466596818146242,0.112716375121524,-5.0713103066806,0.6070085396,17.63112131,0.1976822153
"2","Aacs",-0.251475116420904,15.8092530645731,-3.73451696458276,0.00201021711396891,0.0102467107252308,-2.0244523272446,-0.08427522149,23.24993135,0.5804369239
"3","Aak1",-0.181558413018568,15.8761331000409,-2.59331624876272,0.0204361326569216,0.0605588870578694,-4.29664041904853,0.1184849027,22.1932463,0.3865562696
"4","Aamdc",0.326402549793901,14.6990501331215,3.07024273050638,0.00781634217993908,0.0290436002234038,-3.36786634341569,0.1623263315,22.63789944,0.3052404109
"5","Aars1",-0.821497761539547,18.3678915941016,-13.0455323839684,1.46579712412185e-09,2.58900678086173e-07,12.3578962812277,0.1688898008,22.50871716,0.05771894547
"6","Aarsd1",0.075832595230942,14.7467708407115,1.21605197001916,0.242858422525873,0.382519643111574,-6.49204289442892,-0.02602573409,20.61665426,0.8451838118
"7","Aatk",0.151490648786348,14.8796887990962,1.56100668368622,0.1394828762177,0.256010740665401,-6.04270050724919,0.002028952938,20.09759547,0.9957394462
"8","Abat",0.30943688317716,17.5060583241938,4.63686488111663,0.000327087370279817,0.00253751642214015,-0.194517109598969,0.444672393,21.89583886,0.04377365438
"9","Abca2",0.0966108647642141,14.6441429485276,0.830056193237396,0.41959306079705,0.564436644837689,-6.88282419956234,0.03468962098,18.37891021,0.9321639965
"10","Abca6",0.661818436283498,15.131453119176,7.95299531843065,9.60763086256093e-07,2.89563319052183e-05,5.77363617234004,0.6068531021,19.54878807,0.01394326314
"11","Abca7",-0.188604983448926,14.182343113309,-2.2258385822644,0.0418714872717314,0.103694698391952,-4.9713090249303,0.4043559992,18.19052613,0.4482688693
"12","Abca8b",0.421594273951886,15.8950690659634,4.58214062385828,0.000364429481167634,0.00274043753412691,-0.304194560341926,0.2551432019,20.73583659,0.1720605625
"13","Abca9",0.521203023818401,15.3744111832612,7.00492497957097,4.37612813448519e-06,9.47524427472648e-05,4.21784331308777,0.3252852976,18.96492866,0.1653916948
"14","Abcb1a",0.563109306448993,16.3967131828956,6.209415541007,1.7134373484479e-05,0.000261842186347319,2.81734177577457,0.4935674595,20.82072817,0.03286577447
"15","Abcb6",0.122818158691974,18.6733472176213,1.44523342717821,0.16907136192024,0.293440812107913,-6.20300173118132,-0.1529629927,18.58144873,0.6029096366
"16","Abcb8",0.239363644196342,15.4906904888919,3.50777356580777,0.00319585856677124,0.0147374291527793,-2.4862371014061,0.8910844204,17.61214053,0.008015061918
"17","Abcb9",0.294247230421497,16.63351930402,3.33397105758229,0.00456127301525285,0.0193535578496343,-2.83852878379495,0.1239536493,23.02019641,0.3309723984
"18","Abcc1",-0.448517301061088,14.2292527120114,-6.68887504999666,7.44895073907778e-06,0.00013832464758752,3.67191391623868,1.774880976,16.80816646,0.01678423999
"19","Abcd1",0.233198588879082,14.5195513830266,3.48403029910936,0.00335500996875252,0.0152699674322363,-2.5344761414155,0.1010151185,18.2702401,0.7774785933
"20","Abcd2",0.40199888165465,14.350809673617,4.18989439235988,0.000797711539815405,0.00505306017089074,-1.09655540942355,0.4397898281,18.37015601,0.0736694522
"21","Abcd3",0.494339044169042,16.2821176082651,5.35787405635873,8.13081527028338e-05,0.000874696062008531,1.22322965450358,0.2166924497,20.70886857,0.3352661381
"22","Abce1",-0.0866779409933365,16.7436557038724,-1.1440991173148,0.270609668199454,0.413787080727774,-6.57444672618058,-0.05094106122,21.5836582,0.7096780706
"23","Abcf1",0.0528316030913203,16.1375812497687,0.612274244632159,0.549576056778878,0.681031392819623,-7.0438003884301,-0.1783834729,21.37597427,0.1063707569
"24","Abcf2",0.0657895039003265,16.2909617597288,0.849799356385253,0.408868784162701,0.555609579572712,-6.86601800415862,-0.1415907247,21.5877851,0.3175061819
"25","Abcf3",-0.0791443708766835,17.5878746764301,-1.18238587830592,0.255556886445007,0.397329488751245,-6.53111681392377,0.05814382447,19.89850046,0.8060532865
"26","Abcg2",-0.0743336571187356,16.3590029092113,-0.527308062327016,0.605733904013539,0.727385704212807,-7.09409228616701,0.2111247298,21.21596835,0.3876677323
"27","Abhd10",0.166658599606826,17.2645270660999,1.7160902492741,0.106832846361794,0.209533007887374,-5.81433916324331,-0.06113297953,20.16921679,0.7706095898
"28","Abhd12",0.470713887181013,18.4266376097657,4.42383057362775,0.000499091845031495,0.00349364291522047,-0.622785229248482,0.06955211318,22.1649199,0.6141243685
"29","Abhd14b",0.022440761081981,15.7726542839693,0.257547008556822,0.800275403569505,0.869167980853767,-7.20519403265717,0.09094621401,22.04607672,0.3911631872
"30","Abhd16a",0.453673522451854,16.6768264568399,4.65788488492704,0.000313809964352202,0.00245456918563849,-0.152455604850157,0.1508692655,21.21642513,0.3626050521
"31","Abhd4",0.0868512498799383,15.175766280288,0.73398074897328,0.474339711665054,0.616416098621823,-6.9594215752261,0.1309706735,20.31511694,0.4322078606
"32","Abhd6",0.18420496558821,15.4266711538384,2.24449796092839,0.0404020586844405,0.101038404908899,-4.9381953675629,0.08249956075,19.05253847,0.5480260093
"33","Abi1",-0.105620965504706,16.4334287548854,-1.12208653693562,0.279562676782561,0.423554464425205,-6.59881772185239,-0.06634157151,21.03928296,0.6585376179
"34","Abi2",0.268630088763437,14.3734958069548,2.77467221072455,0.0142216627960605,0.0463577377408068,-3.94907619301513,0.03092430401,20.1610956,0.8898365172
"35","Ablim1",-0.19400846065388,14.9481862099753,-3.17516787750042,0.00631068689575113,0.0248302473044562,-3.1582178546418,0.2260011142,20.76619978,0.2654280074
"36","Ablim2",0.429477078131512,14.031624969227,5.28659269470503,9.30372057624989e-05,0.000969843441973502,1.0856070533609,0.1526499403,21.28074893,0.3817952924
"37","Abr",-0.105819088381963,15.2234340629618,-1.40717157672389,0.179869966892449,0.30732942843902,-6.25368166027588,0.1930282858,20.45157606,0.121507477
"38","Abracl",-0.114471103580097,15.0345942420312,-0.50457531263296,0.621228409403286,0.739302690287991,-7.10632472503383,-0.7249175532,21.14029458,0.003318238373
"39","Acaa1a",0.263558566544354,17.350077696653,2.83060481262508,0.0127065976634413,0.0423832276037929,-3.84034680110811,-0.113770259,22.34500695,0.1401829974
"40","Acaa2",0.270028471618865,19.919523718713,4.11183696107565,0.000933771756020844,0.0056963827204645,-1.25525060546444,0.03463218165,24.34713965,0.7735632433
"41","Acaca",0.244093534506398,16.097665846001,3.67511811831629,0.00226951644709467,0.0112219905050026,-2.14556512635497,-0.1490776676,22.00590047,0.3577534347
"42","Acacb",0.698417312100878,12.3539856474666,2.92313403781464,0.0139605490335931,0.0456633806675881,-3.39918156694502,0.9418629666,16.28258226,0.09236983926
"43","Acad10",0.164788873145543,15.3035685073643,1.3684169615116,0.19143929492052,0.321839957278064,-6.304218342365,0.4863267088,20.92253826,0.01470795072
"44","Acad8",0.0937537731102864,16.7246450716301,1.07219879213873,0.300670866356098,0.447851584619448,-6.6525639359069,0.07330415535,21.51269076,0.4282356401
"45","Acad9",0.127637712356414,16.3766035799519,1.86195610197456,0.0824266101086712,0.17165618419944,-5.58653061911775,0.1283434336,22.34626106,0.2966524377
"46","Acadl",0.104775212898911,19.4811200535055,1.16057845361184,0.264050252194302,0.406457573047369,-6.55594236514587,0.09478915588,24.86600853,0.3927403695
"47","Acadm",0.127894536122259,18.155619452748,1.59490657029342,0.13169626969994,0.24569716737191,-5.99407459195521,0.2106319559,23.56415309,0.1689868871
"48","Acads",-0.0578090585836009,16.9760427597627,-0.790791732448792,0.441457317773656,0.585568495254537,-6.9151744625889,0.05475322561,23.20238589,0.6186076104
"49","Acadsb",-0.202141922305273,16.4617459774218,-3.23910719866438,0.00553792777021327,0.0225404937914093,-3.0298089308779,0.1439133417,20.86802229,0.2748886666
"50","Acadvl",0.00540954142720551,17.8989776000048,0.0619006327687505,0.95146372350447,0.971095167226784,-7.2382920111406,0.2988857116,23.16889686,0.08546474572
"51","Acap2",-0.258044984108095,13.7676725939708,-3.17462051949967,0.00631774339883415,0.0248360564773009,-3.1593151131922,-0.04111174192,18.69814433,0.8493441651
"52","Acat1",0.146190165568239,19.5241057702199,2.26384833361867,0.0389291877305257,0.0983402002184224,-4.90371221108139,0.05212408792,23.91404173,0.4179991243
"53","Acat2",-0.0294093152870474,17.7654657077635,-0.253039826801028,0.803691291194664,0.871880496589555,-7.20641029224452,-0.1373114533,23.46234683,0.3484518019
"54","Acbd3",0.187627471310584,16.0417025046755,2.39593748243603,0.0301434139032527,0.0812994419727288,-4.66462818639146,-0.4372757719,20.49327945,0.01229594587
"55","Acbd5",0.682641450199654,15.8584911776654,10.9822416496325,1.52081183664281e-08,1.22157664882697e-06,10.0038759914908,-0.2514058412,20.20031349,0.276429683
"56","Acbd6",0.236718889859119,14.1185222620851,3.09618635990361,0.00741394683545793,0.0280562661760354,-3.31616411313868,0.4259370173,17.52421882,0.5468422916
"57","Ace",0.0798019320158758,12.6188373872101,0.429088584659618,0.673991102227391,0.779260529976715,-7.14319231275764,0.6073995159,20.79439177,0.008587093233
"58","Ache",-0.102895003849703,14.8280807857891,-0.796309950282459,0.43834164125319,0.583252411583387,-6.91071473004799,0.3074802291,19.41088923,0.1768901058
"59","Acin1",-0.0417000864139041,17.5343299034635,-0.772075328225514,0.452128674558822,0.595171754275195,-6.93008810682825,-0.9187919166,19.95343942,0.004064431837
"60","Acly",-0.171205846040579,18.6875265402205,-2.277074128147,0.0379515609483844,0.096563519397983,-4.88006070931637,0.1464034619,24.30458855,0.2012916109
"61","Aco1",-0.200012181172603,16.243119776267,-2.91019201129172,0.010818741427849,0.0374118247036969,-3.68454713468319,0.1180668721,21.30260213,0.482887819
"62","Aco2",0.0749119713275874,20.3163082519775,1.05509776736678,0.308170116548727,0.454564388267156,-6.67050669284189,0.2159868263,25.37074922,0.1751075985
"63","Acot1",0.0883973576504999,14.7559589252697,0.498908531425109,0.62512029148782,0.741726076214653,-7.10929294683713,0.4423653684,17.87512751,0.1596200985
"64","Acot11",0.274170528053418,15.5447936708616,2.32451806933762,0.0346307421837667,0.0900484328813392,-4.79467912963238,0.6516708168,19.75076264,0.01231833313
"65","Acot7",-0.110240802842185,18.8733748000619,-1.1780700522768,0.257220965355807,0.399090474821822,-6.53606038036906,0.01055780699,24.87269762,0.9392139479
"66","Acot9",0.0498703624925376,17.6739298797887,0.635488365501007,0.534737733331901,0.668972670837718,-7.02881763360682,-0.05998004985,21.56962939,0.6851993501
"67","Acox1",0.0984977009135477,16.8665978507119,1.0178632045581,0.324968043517207,0.471851270051255,-6.70871208559872,-0.07137147776,22.46849488,0.5194550253
"68","Acox3",0.202900237936266,16.1408981664461,2.40017025679276,0.0298955072822525,0.0807742361468188,-4.65686536296431,0.1040608846,19.57150614,0.5806228096
"69","Acp1",-0.0987321578950144,17.4542982139898,-1.33024027221872,0.203419194306274,0.33718218698301,-6.35292776415424,-0.05895616496,23.51473561,0.7413954692
"70","Acp2",0.0961390412643546,15.5113367098971,0.692307298999597,0.499379978508045,0.638947260237299,-6.98992689314019,-0.225069375,18.75658519,0.4814289138
"71","Acp3",0.610893105728998,16.7217349806122,3.24368958630606,0.00548629714761512,0.0223663053334068,-3.02058918103174,0.02598994742,19.78344445,0.946016751
"72","Acp6",0.0624690759237989,15.4893756186763,0.660296696725678,0.519129956046921,0.656084555671973,-7.0122230085654,0.5764601432,19.39078983,0.08882494548
"73","Acsbg1",0.752062172385592,17.6185375322709,10.0550800411624,4.89105265681068e-08,2.97180359427817e-06,8.81771139691474,-0.2704372319,20.30396932,0.2740310491
"74","Acsf2",-0.0745262655995376,16.5850585347275,-1.13378143122494,0.274778787701882,0.418640776758689,-6.58591939433336,0.07840464829,21.94138348,0.551282837
"75","Acsf3",-0.0263550523501195,15.5903211560827,-0.280001585151294,0.783321667260932,0.857869944174013,-7.19881778880511,-0.2704694514,19.33751903,0.2184622486
"76","Acsl1",0.419519010206315,18.4204863930203,4.92011870808473,0.000187906175252886,0.00167899694240667,0.36890040270461,0.6267291482,23.11554824,0.05063219162
"77","Acsl3",0.00496817580813058,15.8501512529615,0.0564686262060186,0.955717898985033,0.973535064752056,-7.23863324422161,0.05767879129,20.07418008,0.7103069575
"78","Acsl4",-0.381874460192861,17.2653427986602,-3.57611802806589,0.00277874339495813,0.0131656619368103,-2.34723047408489,-0.9832610576,19.68836978,0.466571225
"79","Acsl6",0.442190051498933,16.6990388065294,4.76581842605565,0.000253854663302185,0.00210253671513642,0.0629114674010651,0.0876250322,21.34845323,0.5939352542
"80","Acss1",0.161816843535227,14.7406015013234,2.47864817973195,0.0256349794696712,0.0718176573486361,-4.51187635041392,0.1639090135,19.28628566,0.5452610162
"81","Acss2",-0.333152099887862,16.227013117416,-4.30471639807067,0.00063331825459192,0.00424166855698909,-0.863628678144706,-0.1270525984,21.30638841,0.3118044382
"82","Acta1",0.057090719660831,22.6318022041095,0.644275564757584,0.529179654641751,0.664317268926297,-7.02300845579725,0.8460747502,25.55638805,0.2161089694
"83","Actbl2",-0.192091797922082,20.395103679805,-2.57517408515533,0.0211853614304276,0.0620531523083193,-4.33094513223264,0.001316058263,22.84350671,0.9962910393
"84","Actl6a",-0.427216914241372,14.3718567610541,-4.87539615484953,0.000204966788021319,0.00178318757734469,0.280452709944879,-0.5830779237,20.06867272,0.00321025711
"85","Actn1",-0.122570791111892,14.3842828667382,-0.511835637547377,0.616259147204615,0.735588906776238,-7.10247449250482,0.01732116346,21.96896018,0.9207263342
"86","Actn2",1.23363454808027,12.8165669185807,2.30228427968023,0.0704521019753121,0.15323130426761,-4.57950324601255,1.05691441,24.24369787,0.1240720278
"87","Actn3",NA,12.8966525105339,NA,NA,NA,NA,1.007032184,25.07884967,0.08388515384
"88","Actn4",-0.615047827538472,18.129153776006,-7.89172836070604,1.0559726337498e-06,3.13285630989443e-05,5.67673421302829,-0.004661292449,23.36786569,0.9728710441
"89","Actr10",0.203268284209145,15.8711118330975,1.90852088683029,0.0757560292753426,0.161801755440446,-5.51135644265865,0.5161363171,19.60256687,0.01431408133
"90","Actr1a",-0.00482271528386846,18.9590989684084,-0.0372225610853729,0.970801102218432,0.982181213713733,-7.23959028046922,0.1771622978,23.03918924,0.1698849853
"91","Actr1b",0.055106970254176,17.2613479355434,0.631440864400148,0.537308751032847,0.671194073041854,-7.03146800589702,0.149093981,21.63516856,0.1466569351
"92","Actr2",-0.00572390715214155,17.6987602526908,-0.0577985594740874,0.954676203544998,0.972956978950214,-7.23855259308809,-0.08940867435,24.58665244,0.3638576734
"93","Actr3",-0.105652108008012,17.5719110766171,-0.929943001015608,0.367205882585973,0.515895057018214,-6.79414591477252,-0.1489990925,23.40742155,0.14922811
"94","Actr3b",0.0506684701686417,14.0169901887206,0.503431130972719,0.622013284309541,0.740004839337557,-7.10692665031837,-0.2239827996,19.01200286,0.3395196395
"95","Acy1",-0.236796470012345,15.0697956259624,-2.95795816064516,0.00982047989223107,0.0347560786493453,-3.59047702442331,0.1833735417,20.20156365,0.1888644028
"96","Acy3",0.138042733499645,14.6744232374148,1.21710401663543,0.242469618286755,0.382065715951848,-6.49080734776409,0.8828279465,19.40624218,0.0516791188
"97","Acyp1",0.121787880033004,15.2696016087153,0.90414116521927,0.380290365857039,0.528026568315212,-6.81791863604356,-0.01450831768,22.0079837,0.9076991511
"98","Acyp2",0.250183856003154,17.3183065773066,3.16219655577201,0.00648002994980296,0.0253556101644218,-3.18421117445559,0.2304828066,24.10176763,0.2362419039
"99","Ada",-0.0245332999286738,14.124693032529,-0.18371184671969,0.856713359295398,0.910601364802447,-7.22243055767109,-3.624841086,17.98586226,0.005009641901
"100","Adam10",0.0290467265807663,17.2247159303411,0.341558789887089,0.737446785046657,0.824878305766867,-7.17864004810221,0.3075930367,23.68861104,0.0735175202
"101","Adam11",0.074815589981462,15.0157993796785,1.06127840452793,0.30544412912679,0.452294391027185,-6.66405041803202,0.2673722503,18.66700864,0.2948628215
"102","Adam17",0.138524493432953,15.4729223091528,1.9807153039276,0.0663708413316071,0.146494199335529,-5.39260949307004,0.2988413007,20.18341851,0.3104493091
"103","Adam22",-0.0314945583910493,14.9114965595408,-0.335395908793177,0.741996730495526,0.827892635245118,-7.18083769676973,0.3576765463,21.05820361,0.0356390811
"104","Adam23",-0.0827233455344949,15.4918942674853,-0.909014702196233,0.377794973526601,0.5261786900338,-6.81347414955965,0.5016896432,21.35180149,0.01438341093
"105","Add1",-0.0493411004169424,18.2555906911458,-0.743910287062067,0.468487278170305,0.611169957734383,-6.95190824650331,-0.004493279097,22.97958647,0.9705263513
"106","Add2",-0.465339276579186,16.4403508530419,-6.56368971606706,9.23058068719978e-06,0.000162659536703671,3.45185151130176,0.1927525244,22.44043942,0.1776132157
"107","Add3",0.26322809304564,17.6465231285601,2.81722903828501,0.0130539478988053,0.043370399952505,-3.86640824889634,0.167163528,22.62010743,0.2186271389
"108","Adh1",0.0725857989861005,14.5332379489465,0.422003767884804,0.679041069628456,0.782888536821155,-7.14635453693653,0.4376625727,21.09577599,0.1381817134
"109","Adh5",-0.052562981503204,17.5676336575019,-0.772865208943382,0.451675085764571,0.594742072881748,-6.92946536692394,0.1464557859,23.4364881,0.0941389391
"110","Adi1",-0.32681090657157,13.9558651528889,-4.16696928654884,0.000835433981957632,0.0052439017297258,-1.14313724456745,-0.09556683677,20.12896381,0.7339831494
"111","Adipoq",0.536717089218829,15.4085647847099,2.37788546958014,0.0312226922333721,0.0833387976555781,-4.69766712906056,0.674562018,21.25189466,0.01626851826
"112","Adk",0.317435368118876,18.4601995850989,2.52385041869713,0.0234502017014966,0.0671331631823847,-4.42748919808738,0.07859618206,22.66440708,0.5119928658
"113","Ado",-0.088717692043252,15.4199709534458,-1.11210037280347,0.283696796104762,0.428706161244661,-6.60974215126213,0.1850334328,22.34985557,0.1152008461
"114","Adpgk",-0.104776714162792,15.4225108221443,-1.76978574606895,0.0971936632274907,0.194823402537026,-5.7318783078963,-0.5059431386,21.99228399,0.0195242349
"115","Adprh",-0.0628824349627415,16.5158355895397,-0.941534511188546,0.361429489089389,0.510708273420262,-6.78327218915243,0.05659837575,21.64408145,0.5716194567
"116","Adprs",0.0393294283210732,14.7686853353004,0.471092828059381,0.644389736210161,0.756903811709894,-7.12339175195433,-0.03330376989,20.98101094,0.8801576597
"117","Adrm1",-0.307697390579698,16.6117653756409,-3.10655923931576,0.00725884201370522,0.0276068628413075,-3.2954664854477,-0.3171503371,20.22198021,0.3213840452
"118","Adsl",-0.0177769530348009,16.6634714777813,-0.166053374097239,0.870344600201045,0.919251896665959,-7.22570236806771,0.3286603388,21.54005726,0.1161686344
"119","Adss1",-0.514268731849166,15.1573419069807,-4.93728111783936,0.000181754242332956,0.00163170622992766,0.402788640800522,0.8905057357,24.02422125,0.01294541496
"120","Adss2",-0.446989508745595,16.0044031497129,-1.26975334341932,0.223623296486382,0.359437394601193,-6.42786742047211,0.1449594592,22.1331607,0.1208196167
"121","Aebp1",-0.788483809470723,15.5819745056645,-6.82881031869278,5.8760878503094e-06,0.000116857565296592,3.91533598753634,0.3162712333,20.06388377,0.0195242349
"122","Afap1l2",0.195190177147389,14.2323753796808,3.23837174879677,0.00554625902426456,0.0225544418722282,-3.03128845132811,-0.664908009,19.1282624,0.01479274092
"123","Afdn",-0.206824506056828,15.3954707057597,-3.2895743554001,0.00499495758104318,0.0207758503986982,-2.92815353187147,-0.02850123309,19.090551,0.8923190006
"124","Afg3l2",0.000511455613668943,16.7836935483471,0.00587350676329103,0.995391474322016,0.997229685724272,-7.2403074072232,0.04430015109,20.90215337,0.6826345554
"125","Afm",0.571471835987758,12.9249686170405,2.50966602954972,0.0241158880171063,0.0683433468245979,-4.45403602361311,0.5135690841,21.86892852,0.01051296949
"126","Agap1",-0.290875558595827,14.1855745033478,-2.82491477969094,0.0128532456346661,0.0428347523454539,-3.85143779183473,0.8931565605,17.28507512,0.2251531617
"127","Agap3",0.0831424879383924,15.2554515146645,1.37604005396784,0.18911699980789,0.319258415990426,-6.29436373757138,0.1373637331,19.83197472,0.429209597
"128","Agfg1",-0.359319320090645,15.7740521791219,-4.36428437180483,0.000562110190547006,0.00382890304682019,-0.743074575821804,-0.2813806561,20.00711221,0.08170471713
"129","Agfg2",-0.0078702943364366,14.2166507560726,-0.083412523315159,0.934632566778323,0.961209796165384,-7.23663326354591,-0.6265272049,18.52374228,0.2128844381
"130","Agk",0.201288437559143,17.5817849965418,2.63429308174836,0.0188364212518787,0.0571108261109854,-4.21883012030009,0.154482627,21.61821422,0.2193376977
"131","Ago2",0.0520704346356737,15.2113878116448,0.945701281431715,0.359368493508811,0.508837380350376,-6.77933423164685,-0.1109324898,20.02231553,0.5929371779
"132","Agpat1",0.259645491648056,15.1744926628127,2.55263242431265,0.0221530234924284,0.0643904375908893,-4.37344077911646,0.1734564498,21.38105908,0.2843623551
"133","Agpat3",0.418098631882927,16.5712070459392,6.22787362007597,1.65838859335417e-05,0.000256005312327742,2.85082669996134,0.2925201451,20.20148437,0.08504156599
