"","X881_dLSC_f1_5.27.2024.d","X882_dLSC_m1_5.27.2024.d","X883_dLSC_m2_5.27.2024.d","X884_dLSC_f3_5.27.2024.d","X885_dLSC_f2_5.27.2024.d","X886_dLSC_m3_5.27.2024.d","X889_LDRG_898_5.28.2024.d","X890_LDRG_1248_5.28.2024.d","X891_LDRG_1095_5.28.2024.d","X892_LDRG_1236_5.28.2024.d","X893_LDRG_1094_5.28.2024.d","X894_LDRG_1249_5.28.2024.d","X896_paw_pool_5.28.2024.d","X897_paw_f_5.28.2024.d","X898_paw_m_5.28.2024.d","X901_SCN_IIa2_5.28.2024.d","X902_SCN_IIa3_5.28.2024.d","X903_SCN_IIb2_5.28.2024.d","X904_SCN_IIb3_5.28.2024.d","X905_SCN_IIa4_5.28.2024.d","X906_SCN_IIb1_5.28.2024.d","GeneID"
"Aox1",16.1509314761017,16.2601620687646,16.3324937371055,16.2720799628937,16.2500467749327,16.435705069929,14.8744254702555,15.1589381810634,15.0386883076386,14.8071026739225,14.7971829159771,15.0579933747185,NA,NA,NA,14.5369793148258,14.6242377302186,14.4394600752615,14.5364889822532,14.5146586694377,14.5612394336091,"Aox1"
"Aox3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6456438518394,13.4523323031761,12.5384621001903,12.796197701855,12.1978883063837,12.2845419358374,"Aox3"
"Aox3;Xdh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4111468257409,NA,15.8140090989934,15.4101167420772,"Aox3;Xdh"
"Aox4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4770573663454,15.3683008440558,16.7589957310888,NA,NA,NA,NA,NA,NA,"Aox4"
"Aox4;Xdh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7309410696753,17.4832410908803,17.7261649302274,NA,NA,NA,NA,NA,NA,"Aox4;Xdh"
"Ap1b1",18.781679199108,18.8189821758273,18.7047014100481,18.6508102972765,18.6246093279708,18.6694388741647,17.4359920230319,17.7620453102281,17.5227947353577,17.5463411265597,17.5052387605572,17.5878932717907,16.8945447281318,16.9498977713584,16.7807998266694,16.8514535741217,16.903705684157,16.7888111104325,16.7934962258379,16.9474770433267,16.8469568380667,"Ap1b1"
"Ap1b1;Ap2b1",19.4007421656836,19.4731243450599,19.3273808901705,19.301919360808,19.3438856009464,19.3486732532518,17.9401245195483,18.1809235698107,18.1129411189681,18.1398904858592,18.0815890586282,18.079660002674,17.740168041458,17.795970243898,17.8092004261644,17.3284301905813,17.3548362348337,17.3059717149365,17.4081991258032,17.3291764047388,17.250804420813,"Ap1b1;Ap2b1"
"Ap1g1",17.3111906101295,17.3713310975173,17.3603820657967,17.3399568826184,17.2617287475485,17.3908061348415,17.5380730348776,17.8566075537993,17.9154774595734,17.929964562172,17.8231828886708,17.8850549983131,16.9766656622589,16.9413332964297,17.0532284153094,15.7753538151668,15.791482179764,15.7850374282704,15.7094560411449,15.9573418102707,15.8842031582833,"Ap1g1"
"Ap1g1;Ap1g2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7381186552924,NA,NA,NA,NA,NA,NA,"Ap1g1;Ap1g2"
"Ap1g2",15.1875763169008,15.1003995290872,14.9621142735362,14.9695529073723,15.3204797419867,15.200802840985,NA,14.9640474971952,15.4257600901451,NA,15.065273425438,15.3286776747984,15.8160584046244,15.9602224528688,15.7682050468247,NA,NA,NA,NA,NA,NA,"Ap1g2"
"Ap1m1",17.3339564378354,17.3367569202577,17.3616287279114,17.4041329065061,17.3373425391814,17.3690076754925,16.7952629432974,16.9380281091457,17.2775415486619,17.1348586919114,17.1421733285864,17.0628616943123,15.2098398036761,15.0872678607855,15.2342365583534,15.9877750591172,15.8153656295463,15.9334457869829,15.7913751435434,15.9618863919673,15.9540653018299,"Ap1m1"
"Ap1m1;Ap1m2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4598779358842,16.5416608142107,16.5108116713495,NA,NA,NA,NA,NA,NA,"Ap1m1;Ap1m2"
"Ap1m2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6152579459872,16.6564840050761,16.8033718609104,NA,NA,NA,NA,NA,NA,"Ap1m2"
"Ap1s1",15.7753363628485,15.6633415647468,15.5355682773524,15.6607184028901,15.5158914334963,15.7913667090239,15.4726998582795,15.2577014750619,15.5539255472122,15.6823007525388,15.7238890154757,15.7158399518667,16.3339586920158,15.7200353198898,16.4750775721383,14.3782434806647,15.0404113345437,14.4826066156435,14.8053913530983,14.9800102073564,15.2186497033547,"Ap1s1"
"Ap1s1;Ap1s2",15.2043413538404,15.2402894097999,15.3698643700884,15.3921468611723,15.0261011698159,15.4404406900526,13.2591563946202,14.1420071647677,13.8414430510926,13.6224114597378,13.5348755043817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ap1s1;Ap1s2"
"Ap1s1;Ap1s2;Ap1s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5098615832215,14.5324776871188,14.7293711391184,NA,NA,NA,NA,NA,NA,"Ap1s1;Ap1s2;Ap1s3"
"Ap1s2",17.4658501396656,17.3120514213343,17.5306357233161,17.5633884446865,17.5008265939341,17.4935483561279,16.7255540255801,16.655295237414,17.0306053768709,17.0770976078089,17.107640328983,16.9105028607289,14.2948648147873,14.4795592460216,14.4957238895394,15.5143007738818,15.6256545361019,15.4883600029132,15.4398696659513,15.4361156372977,15.6264362647429,"Ap1s2"
"Ap1s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2366346207063,14.0779589472329,13.9335707941736,NA,NA,NA,NA,NA,NA,"Ap1s3"
"Ap2a1",19.4940567292461,19.5358901139609,19.4551876925073,19.3758961887117,19.3489414920082,19.4676836963358,17.6732916001441,17.8527784045197,17.7962440372103,17.8090435746153,17.8133374253702,17.8851930746537,16.2011146357398,16.3617708033749,16.2204603803429,17.2014752498709,17.1637860915859,17.2232703423128,17.2663070047823,17.2025952567437,17.2538763408151,"Ap2a1"
"Ap2a1;Ap2a2",19.5702339538005,19.6028528694223,19.492918302381,19.4402681938662,19.4128565366333,19.5506341025552,17.9062073950181,18.1963397199916,17.8404758049506,18.0854520539148,18.0726940290302,18.0452003844365,16.4095167524219,16.4429248826177,16.5030027877233,17.2735608954548,17.317530332305,17.2626698528689,17.3705377536569,17.1748405571989,17.1767213247877,"Ap2a1;Ap2a2"
"Ap2a2",18.5209735404887,18.6479457389234,18.5829585314688,18.4432093103655,18.4652012250367,18.5466995716153,17.7612698292166,17.8967865600751,17.6451735435979,17.7444565605436,17.6347569169018,17.8194381529696,16.5505442513483,16.61575894013,16.6643944325404,17.6255886914684,17.6131810221729,17.419847729472,17.6114225775559,17.6374770813004,17.642519698705,"Ap2a2"
"Ap2b1",19.571399279502,19.5361538401349,19.4025931615048,19.4261808023537,19.4262335459928,19.4983353660166,18.2661747165538,18.1306274252131,18.2678999185452,18.3649241849925,18.396636423402,18.3512370855055,16.6582977776731,16.6890794715486,16.5451602884012,17.8736609072251,18.0406095496571,17.873893024181,17.9929782543942,17.9763374248317,17.9572944099976,"Ap2b1"
"Ap2m1",19.6418157464022,19.7158978305927,19.6717978033025,19.719988214088,19.5886877242237,19.7933312976821,18.5368852015107,18.5215478247895,18.4201263237876,18.4257503601001,18.4604246877887,18.4247741558184,18.0813205728188,18.0943286917823,18.1547880931294,18.0015240319962,18.0274045963513,17.8356548853677,17.8075573321062,17.9801332357039,17.9157853044633,"Ap2m1"
"Ap2s1",19.9631188865028,19.9815778115495,19.9849438649306,19.742856314317,19.7220352110301,19.87656447711,18.7309851788898,18.3061939842703,18.37692802594,18.3157024638854,18.4755122583431,18.3665613512699,17.2515639981767,17.2071458184082,17.0352926921214,17.76300581935,17.8129564246106,17.6966852523928,17.9098316288498,17.9440383538664,18.0689786212445,"Ap2s1"
"Ap3b1",14.5873844988957,14.5418832481815,14.5317570344605,14.4328717304146,14.5523204637237,14.4116394041347,15.1891242491409,15.3035674344687,15.1736529982833,15.0748781226902,15.1950633991649,15.2889226074448,15.9668792942694,15.9161160261453,15.9691457749068,15.2456187237894,15.2183895737339,15.1566838479719,15.1447400181915,15.2730663765271,15.0461027712079,"Ap3b1"
"Ap3b1;Ap3b2",20.252633481658,20.3247583757724,20.4233174544244,20.1644476869603,20.323855833141,20.1528235684591,15.5774495321071,15.7937709742275,15.3665199407678,15.6209990152369,15.5166161051402,15.7488395743119,14.4714951393193,14.3904209516214,14.5234161551431,14.2504919072914,14.4694327117751,14.0753249599016,14.2898939287072,14.2343778450142,14.2494170157636,"Ap3b1;Ap3b2"
"Ap3b2",17.6272170012241,17.6645920981836,17.6310019606811,17.4995818828337,17.5653257501725,17.5478610155035,17.723257809569,17.8862040366972,17.8062193951459,17.9452197153033,17.8898406339709,17.9849923940312,12.1130852842972,11.5018667021409,NA,15.4464532631058,15.2492925478297,15.4078167055866,15.2442090901964,15.4574094787304,15.4062757842469,"Ap3b2"
"Ap3d1",17.5708855025657,17.5941143528093,17.5454366730496,17.519775387615,17.5054568503722,17.6154876383929,16.9225298790436,17.4686707585768,17.4588550329979,17.5259489103179,17.4660175933355,17.6048291017676,15.7011407323242,15.644626695908,15.6462742299301,15.5118759442682,15.6301315818411,15.4257368732945,15.4071208814755,15.7001710166367,15.4016680484992,"Ap3d1"
"Ap3m1",15.4818908835262,15.6956926464934,15.5112903098762,15.5549197498879,15.3286167321021,15.6842075499651,16.36994945758,16.5291297805445,16.239977148788,16.5219574069152,16.4012831795003,16.809672896141,15.2700074074374,15.3834379244193,15.4341809938744,14.2283389815248,14.4915538945621,14.3836006152902,14.5630986933153,14.3930632121362,14.5346544436353,"Ap3m1"
"Ap3m1;Ap3m2",17.2852592463929,17.1930366799175,17.2956123909693,17.3916229838422,17.3567272912665,17.264652530802,16.360144536313,17.0058722762384,16.7112264224543,16.7093516873259,16.7914197846733,16.715671269601,NA,NA,NA,15.6216449777068,15.3687882806078,15.6220765128679,15.4303964318278,NA,15.4873690406548,"Ap3m1;Ap3m2"
"Ap3m2",16.3338135999341,16.5501057410408,16.3449499673846,16.4519970752034,16.1344824072697,16.5488569122592,14.7191716157744,15.0201371706941,14.5069643141112,14.6235752448038,14.5089055656356,14.7756225786948,NA,NA,NA,13.9515581207546,13.9310484664293,13.7429212800012,13.5685955451065,13.8056487015133,13.8224653275282,"Ap3m2"
"Ap3s1",17.5152153240639,17.3351192175979,17.4748718609438,17.6239236344296,17.5767560783725,17.4055263715106,16.4080478549143,16.6338413413139,16.7233949069875,16.8797738351106,16.6904375028948,16.7030605144319,14.7698266680704,15.3520790674149,15.0173068286599,15.7993500550631,15.7057944368635,15.620495627781,15.3776412234437,15.6120032527843,15.3283403187411,"Ap3s1"
"Ap3s2",16.3717682960773,16.2661556688687,16.3025143756632,16.4958034074978,16.267999419985,16.2894568026346,15.5289287487601,15.2978923556164,15.9751026036279,15.7860751991881,15.8257213254281,15.6981741506788,14.4614606505612,14.4686123279729,14.3025906275347,14.0582335095542,14.0745966821612,14.1442102424373,13.9455466539993,14.2008966499831,14.0419091959672,"Ap3s2"
"Ap4b1",NA,NA,NA,NA,NA,NA,13.4607286361381,13.9431936867505,13.5821085560132,13.8228463307177,13.8744786934781,13.8495742763449,11.5838420915639,11.719184416536,11.7618270051659,NA,NA,NA,NA,NA,NA,"Ap4b1"
"Ap4e1",12.2374158441652,12.4724694495357,12.3220630603031,12.3815200847196,12.7059795636224,12.3669522788981,13.8555379164755,14.1915772522009,13.9927256636673,14.0161143948048,13.9589492806259,13.9638001574891,12.5713119816962,12.2534056876992,12.6787423931279,NA,NA,NA,NA,NA,NA,"Ap4e1"
"Ap4m1",13.6913486254914,13.4061668657244,13.2450355636803,13.5090588830247,13.3673961263268,13.7019115153066,14.0041618082288,14.1811950353701,13.963580932233,14.1434910907947,14.059955732486,14.1021788309994,13.0575272052371,13.1808453742703,13.5556226831999,NA,NA,NA,NA,NA,NA,"Ap4m1"
"Ap4s1",11.1895960317209,11.3307152451529,11.2085696880356,11.8359122348623,11.091607282916,11.0886955005179,13.0415247956032,14.5730949196212,13.7804543422642,12.8810809764341,13.3521809623296,14.7295810588041,11.9298464644427,12.2864595764587,11.2298162096302,NA,NA,NA,NA,NA,NA,"Ap4s1"
"Ap5b1",NA,NA,NA,NA,NA,NA,14.0624128927707,14.3176259353914,13.6239179146321,14.1585536320174,14.0670462909971,14.2068241704797,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ap5b1"
"Ap5m1",NA,NA,NA,NA,NA,NA,11.4470024108047,NA,12.18896360475,11.8143036014918,11.9160386915122,12.6948757844609,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ap5m1"
"Ap5z1",12.9928838949917,12.9801987058551,13.0354988799636,12.8478736800922,13.1925998614374,13.0058272171212,13.4754007229846,14.0795631865718,13.9094664705526,13.782409595991,13.9833129218425,14.0084589708725,12.2923514579703,12.901936533736,12.6646438316915,12.477656653783,12.2936775570188,12.4381562243787,NA,12.2690843820779,11.8412487506013,"Ap5z1"
"Apaf1",NA,NA,NA,NA,NA,NA,NA,NA,12.8651300889711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apaf1"
"Apba1",15.5519686498021,15.4877391917173,15.3643928355272,15.6448172716941,15.5370322413665,15.6860524906334,17.6278574435962,18.21856000575,17.5194128651977,17.5889020412936,17.5960081809826,17.8864932509275,NA,NA,NA,14.8082376731795,14.7493040594784,15.0441500654333,14.6082750765209,14.9088239390924,14.8858410178073,"Apba1"
"Apba1;Apba2",18.1494540958959,18.3701334868942,18.5835208691187,18.4328635348971,18.2791840894857,18.4541122603107,17.2989208793679,17.8812670064321,18.2647196802936,18.2255050275428,17.5119892230788,17.497795539817,NA,NA,NA,14.5157306331876,15.1058757791836,14.9271622042819,14.9793983991123,15.2027934255032,15.3089078040639,"Apba1;Apba2"
"Apba2",15.1604326407924,15.0119994737756,14.9717085635363,14.7482474675639,15.0834499408471,15.0667779112389,14.1271159419529,13.8295568443541,13.913280369198,14.3081221082452,14.046411051663,13.9544854639571,NA,NA,NA,13.3925626708236,12.219259890877,12.6295323396981,12.4198795605346,13.0408574562283,12.7904428423383,"Apba2"
"Apba3",13.0783910144778,13.3914047153931,13.1405917511826,NA,NA,13.2290050265714,12.6362023042377,NA,13.2793313345057,13.3432195264814,13.1616209338683,13.2091094257072,13.4201786624692,13.3632195410202,13.3047148304502,12.4036692489281,12.5406401511682,13.0949966158975,12.6544862601489,12.7735964343738,12.6045705264905,"Apba3"
"Apbb1",15.0774005317865,15.1471450797661,14.9829083670117,14.9798582670876,15.1279402567717,15.016409603675,14.1042616815962,14.400171944777,14.2110781241514,14.1424706536181,14.2927742066584,14.1639208617863,NA,NA,NA,14.5181763931797,14.0412340808504,14.1246385532494,14.0706638232484,14.151322144226,14.1366231739263,"Apbb1"
"Apbb1ip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0238762964135,13.997395906015,13.6346074502128,13.2859295972845,13.3856586230976,13.069619958816,13.3818983684253,13.5401254104331,12.9819674490545,"Apbb1ip"
"Apbb2",13.3872681814412,13.2306303053639,13.4387401191323,13.0989221701735,13.5758562456588,13.6836035308946,12.5265897103956,12.0159028378038,11.9884858765135,11.9613158373448,12.2866848148239,11.7082174183312,NA,NA,NA,12.5274392772835,12.2770043097199,NA,11.9338138651408,12.2215247463134,NA,"Apbb2"
"Apc",14.2034755034736,14.1040835811364,13.9789764136164,13.9000480933973,14.0836750178023,14.071801473353,13.1045578566424,13.0365259177412,13.096044309052,13.1314049191249,12.9757832719988,13.2344372391138,NA,NA,NA,12.8651560576658,12.4732308094446,13.0464935433846,12.9615965697729,12.6658588477688,12.854040528817,"Apc"
"Apc;Apc2",14.6629297902456,15.0664970776936,NA,14.9171575987857,15.1264947635557,14.9582219088579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apc;Apc2"
"Apc2",13.4676678350082,13.2113521167853,13.0484350472392,13.283010122038,13.269209740013,13.2005875256246,13.217033771997,13.495535165723,13.1784148341931,13.4215941021581,13.3163610163957,13.5792594073433,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apc2"
"Apcs",NA,NA,NA,NA,NA,NA,13.7230031919526,13.8291991379739,12.4252592805525,16.7596132524854,NA,13.324029698608,13.4791613282622,NA,13.3837177906804,14.0699739129397,13.0638643514093,13.282210240066,13.7243635027348,13.9513377721982,13.2249661056756,"Apcs"
"Apeh",17.0096921097976,16.9769031292227,16.9857821302565,16.9071489097586,16.9154476199942,16.9017558367481,16.5570264088943,16.3778895951702,16.4794649079097,16.5511931859453,16.4672033625259,16.5339056797313,15.6410064861928,15.6271863008351,15.5625548508701,16.4077093653091,16.4137736770612,16.617917811036,16.7056165902502,16.4074486830463,16.5780678255444,"Apeh"
"Apex1",16.3931019529433,16.4821629560471,16.4886482944301,16.4451743790737,16.1585649825536,16.7244775601328,16.6619886618913,17.3046185087213,16.8105662590153,16.8506597011826,16.7930343790354,17.0743469347178,17.9554480053104,17.9535462564055,17.9313001471008,15.1352070735026,15.3166543272473,15.3399154396153,15.5313830893352,15.3447437958885,15.2824653315337,"Apex1"
