"","Ox_f_T_Slot2-16_1_3811","Ox_m_T1_Slot2-13_1_3813","Ox_m_T2_Slot2-14_1_3820","Ox_m_T3_Slot2-15_1_3816","Ox_m_TC1_Slot2-5_1_3807","Ox_m_TC2_Slot2-6_1_3798","Ox_m_TC3_Slot2-7_1_3804","Ox_f_TC_Slot2-8_1_3796","V_m_T1_Slot2-9_1_3817","V_m_T2_Slot2-10_1_3814","V_m_T3_Slot2-11_1_3810","V_f_T_Slot2-12_1_3819","V_f_TC_Slot2-4_1_3801","V_m_TC1_Slot2-1_1_3799","V_m_TC2_Slot2-2_1_3805","V_m_TC3_Slot2-3_1_3802"
"Sart3",18.8638100337015,18.9254269693871,19.0056931744696,18.8947936957503,13.4684164002868,13.5564067870265,13.2319224863681,13.6639461500836,17.5392352778564,17.6207004749051,17.5056416493911,17.6198533978624,12.9047309759792,12.9178014097429,13.0843082328246,12.7765365269414
"Sbf1",12.8741322277363,13.132544712737,13.2725845907092,12.6592511697429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sbno1",12.8509529766241,12.5896118630005,12.9537797503445,12.8498302207866,NA,NA,NA,NA,NA,NA,NA,NA,12.9404439110414,NA,NA,NA
"Scaf8",12.4438138250995,13.496400843631,13.3891595198393,13.3988492677101,NA,NA,NA,NA,13.483715026886,13.5003688688664,13.2515341881226,13.4180634197969,NA,NA,NA,NA
"Scamp1",18.7284337650946,18.8053036725695,18.8753114841558,18.5919276186609,NA,NA,NA,NA,17.9107805252157,18.2828619553711,17.8075964716697,18.1582396226746,NA,NA,NA,NA
"Scamp3",13.9752837453048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scfd1",16.0246164340787,16.2354305296592,16.1573774502937,16.2735139075501,NA,NA,NA,NA,15.9379818256632,15.9861158983564,16.064966768155,16.1531802000904,NA,NA,NA,NA
"Scfd2",16.3267430100506,16.4321404319724,16.4140100468381,16.3590366835101,NA,NA,NA,NA,16.655744175085,16.4585627924682,16.5954791692402,16.7279071605458,NA,NA,NA,NA
"Scg2",NA,NA,NA,NA,NA,NA,NA,NA,13.6398946152914,NA,13.8220031211343,13.9405246630413,NA,NA,NA,NA
"Scn10a",14.4881827725673,14.584577879059,14.1885174992342,14.3964721472662,NA,NA,NA,NA,14.8010980693622,14.5554160200732,15.0721975180974,15.0182546808802,NA,NA,NA,NA
"Scn10a;Scn11a",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9032228444336,NA,NA,NA,NA,NA,NA
"Scn11a",14.1406375726607,13.865129544495,14.2711486616162,14.5295940294103,NA,NA,NA,NA,14.6068068873161,NA,14.66813153768,14.9159976861233,NA,NA,NA,NA
"Scn1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9087678828492,NA,NA,NA,NA,NA,NA
"Scn4a;Scn9a",NA,NA,NA,NA,NA,NA,NA,NA,13.3410322833478,13.1201406574194,12.9178214530008,13.5047321055838,NA,NA,NA,NA
"Scn4b",14.3271456007097,14.1074459528406,14.2827192375548,13.6366472757527,NA,NA,NA,NA,14.1120484795286,14.2526284776982,14.4425094301624,14.2435756681224,NA,NA,NA,NA
"Scn8a",NA,NA,NA,NA,NA,NA,NA,NA,12.4159609018819,NA,NA,NA,NA,NA,NA,NA
"Scn9a",NA,NA,NA,NA,NA,NA,NA,NA,12.9905167537848,13.1999707493697,NA,NA,NA,NA,NA,NA
"Scnm1",13.1722640374561,13.6121033830651,13.3052645529894,12.8966828246136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scoc",12.9433792766726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scp2",NA,12.7768956241571,13.0025601310303,13.0690200501907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scrib",12.8523597935425,12.4016315331111,12.655441278657,12.833619482222,11.7415603684868,11.7174119486589,11.7839493670403,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scrn1",15.5237037372466,15.3142118972595,15.4192741444005,15.0620272774355,NA,NA,NA,NA,14.4813260873124,14.4791385616345,14.794240537228,14.4724463554286,NA,NA,NA,NA
"Scrn3",16.4395374402339,16.6050429674682,16.3555469748111,16.6187405334358,NA,NA,NA,NA,15.1835948234134,15.2049074987099,15.236635173028,15.1539871840522,NA,NA,NA,NA
"Scyl1",15.5950365590044,15.6442983001125,15.6135381635053,15.903033760976,NA,NA,NA,NA,16.0868492068208,16.0025045665144,15.9466484252378,16.023783993075,NA,NA,NA,NA
"Scyl2",15.0338377918281,15.1033306382656,15.0114698675525,15.0874518355796,NA,NA,NA,NA,15.2057872114398,15.2881393867317,15.4362535676485,15.3351613395037,NA,NA,NA,NA
"Sdcbp",15.25210863047,16.0047745503648,16.1307340411523,16.1369095897788,NA,NA,NA,NA,15.5723844194196,NA,15.728801727842,15.3675747419497,NA,NA,NA,NA
"Sdha",14.9540016225703,15.0777370759583,15.1015058266075,15.2565540677833,NA,NA,NA,12.0503180294583,14.8432688439704,14.754162235178,14.4270920334832,14.7787161390649,NA,NA,NA,NA
"Sdhb",13.2939135436273,13.6139558120353,13.5245841249914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sec16a",16.4760853360965,16.3204833198687,16.3117248096584,16.3175114769521,NA,NA,NA,NA,16.5129019985301,16.5648707509035,16.7429872122455,16.7639302699082,NA,NA,NA,NA
"Sec22b",19.1788996506621,19.3391648925519,19.4705597582301,19.6207263277128,14.4331049293024,14.0892939613432,14.4421292715606,NA,19.9383239862961,19.9450515055766,19.8720172443422,20.0415810553167,13.6884602882913,13.4381970960597,13.953748956966,13.7638312398505
"Sec23ip",15.5010112048313,15.2694688820935,15.2985189423287,15.3317620167544,NA,NA,NA,NA,15.9468459972906,15.8525510729406,15.7813576343124,16.0101144681719,NA,NA,NA,NA
"Sec24a",13.08166670011,12.620537953181,13.075297573528,13.5699661916262,NA,NA,NA,NA,13.2040698319403,13.679102472558,13.664458758492,13.4860922454259,NA,NA,NA,NA
"Sec31a",15.7264518468874,15.692020987963,15.6337968122333,15.5733204242726,NA,NA,NA,NA,15.6405908355838,15.5135300011937,15.494065001781,15.6245269400165,NA,NA,NA,NA
"Sec61b",13.8747412626087,13.5477500830184,14.0933185201387,13.9716782614665,NA,NA,NA,NA,13.5750782860235,13.4101068019964,NA,13.8227898872819,NA,NA,NA,NA
"Sec62",14.4633860279848,14.322117597414,14.4049421178015,14.2118438721266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sema6a",NA,NA,NA,NA,NA,NA,NA,NA,13.5394617646466,13.3694201336234,13.3725522246707,13.2133974081962,NA,NA,NA,NA
"Sema6d",NA,NA,NA,NA,NA,NA,NA,NA,12.8022659315932,12.8967656772009,NA,12.8810795375302,NA,NA,NA,NA
"Sephs1",14.1417990684439,13.6447394144705,13.9247633049076,14.2040150744464,NA,NA,NA,NA,13.6380600275141,13.6342280876882,13.4921673222981,14.1424348002985,NA,NA,NA,NA
"Septin11;Septin6",NA,NA,NA,NA,NA,NA,NA,NA,13.9616911715865,14.2260830020311,13.8161618206705,13.8733146723636,NA,NA,NA,NA
"Septin11;Septin8",NA,NA,NA,NA,13.3938328518419,13.2013382719753,13.2384181749572,13.4873501778052,NA,NA,NA,NA,NA,NA,NA,NA
"Septin2",14.4930465769355,14.4351439281837,14.3038928186847,14.2302710939032,13.1391187370778,13.1482692731053,13.2802731925209,12.4961331680827,14.5892682518406,14.5478971362557,14.9844196927267,14.9800452333082,12.6096727904438,12.7971791960501,12.5466726381165,12.203210334671
"Septin3",15.8080226432382,15.786742464375,15.7617008481751,15.648520019203,NA,NA,NA,NA,15.8620013315643,15.7778044764803,15.9564848082869,15.9909022254471,NA,NA,NA,NA
"Septin4",16.0118303775039,16.2314825417292,15.9424345824657,16.3158910661662,12.2605167691738,12.5037437643578,12.6419659231514,12.2451812892568,15.7241584553905,15.8642203136186,15.7888290222164,16.0562781271253,NA,NA,NA,NA
"Septin5",16.8496244015889,16.8588530558443,16.9842822196182,16.9648833125457,12.3806118699854,12.5578628277456,13.1396319949037,13.15301928929,16.9287188407535,17.1430227351456,16.8844586220285,16.899976068627,12.0227561786361,12.0831378006689,12.5735625451032,12.1218074931569
"Septin6",13.5081338195555,13.6850664166396,13.802758717268,13.5728312442349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Septin6;Septin8",14.0923277034882,13.742151514236,14.042445986034,13.8416036576866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Septin7",16.2766623872577,16.3337871526896,16.5454249398614,16.4919667933214,NA,NA,13.9476825921358,NA,16.0853227509001,16.5043208282567,16.1396443860338,16.1303973780432,12.9805147129755,13.0087923769342,12.43843071427,NA
"Septin8",12.361973920923,12.4102817374144,11.1343942314512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Septin9",14.8816030802233,14.9870351284869,14.8715357259397,15.0104151557966,14.238023280152,14.4745728853281,14.2847698647744,14.5937034440281,15.2354953144923,15.1596786426918,15.0325615208738,15.0200822834914,14.2704529651086,13.9340282690153,13.9826847433294,13.9553332871159
"Serbp1",18.2157553524521,18.295133969276,18.3795998809075,18.2341608955345,NA,NA,NA,NA,18.4029760193931,18.5800056259893,18.5314094632941,18.6145079296283,NA,NA,NA,NA
"Serpina3c;Serpina3f;Serpina3g;Serpina3k;Serpina3m;Serpina3n",NA,12.6159652153296,NA,11.9003272055361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serpinb1a",13.8729852365716,13.8596970923999,13.7261467032892,13.8101126065882,NA,NA,NA,NA,15.7128567046698,15.2348888523191,15.8830014822354,15.2455605336779,NA,NA,NA,NA
"Serpinb6",15.0095046084982,15.275374886649,15.1340667851787,15.2265308062744,NA,NA,NA,NA,14.8783221000954,14.7430555133879,14.677596704349,14.7359891815024,NA,NA,NA,NA
"Sestd1",15.142870732852,15.8138123234379,15.2683381873283,15.4816492602983,NA,NA,NA,NA,NA,NA,13.844460587408,NA,NA,NA,NA,NA
"Set",18.1331454746424,18.0260253301736,18.0177789875977,17.9092206828667,14.9732653409827,15.0203028658578,14.9497948004298,15.0584922441914,17.978250672539,18.1038888403238,17.9995581922724,18.1484399337341,14.4856909683307,14.4878955497687,14.3553977091433,NA
"Setd1a",14.2315698406602,13.5295134629907,13.7445389655188,13.6162265222454,NA,NA,NA,NA,13.8112038868362,13.6934235815137,13.8706825861029,13.8511146001264,NA,NA,NA,NA
"Setd3",14.3490557351087,14.6166655404924,14.4647272130195,14.4991009310812,NA,NA,NA,NA,14.1610467471255,14.5035843497719,14.1987252397569,14.0257773746904,NA,NA,NA,NA
"Setd5",NA,NA,NA,NA,NA,NA,NA,NA,12.0060560301162,NA,NA,NA,NA,NA,NA,NA
"Setd7",15.6522335618317,15.6881395353701,15.7633917166103,15.4350053506711,NA,NA,NA,NA,15.8158493095695,15.5818206722956,15.5503467480668,15.7529882751076,NA,NA,NA,NA
"Sf1",16.5184106777012,16.3938991676853,16.5371248258295,16.4268640818507,NA,NA,NA,NA,16.4454683654001,16.5274958128561,15.7120251505746,16.082394549429,NA,NA,NA,NA
"Sf3a1",16.8259141986563,16.7617530086357,16.6991457460612,16.6543243540683,11.1305898672486,11.9261736644758,11.8177671361454,12.0247587623759,16.4817562061649,16.5908249349694,16.584315326864,16.7780258766846,11.5739264223039,11.3333286869757,11.7357379358638,12.0660858259598
"Sf3a2",11.9131554692891,12.2207456630573,12.658454034364,13.0102801807779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sf3a3",14.1542051152162,13.7647790574948,13.9777379652489,13.9285651174172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sf3b1",17.017576229315,17.0352166258723,17.1336322572032,17.1910567354789,14.2726519358468,14.3851855390658,14.2226463693347,14.3690204018186,17.2445233608972,17.274445558522,17.00591932569,17.1121763238376,13.3588849043293,13.2936606120204,13.2950713550747,13.5209194799005
"Sf3b3",14.7149394799694,14.5235839915941,14.5129795144291,14.9564615944254,NA,NA,NA,NA,14.1694360116809,NA,14.0935545782465,14.2939901086281,NA,NA,NA,NA
"Sf3b6",14.7121076525182,14.4088615272151,14.4064969477679,14.1292046790727,NA,NA,NA,NA,13.7093423368841,13.509094560732,14.0611770874995,13.5215390993448,NA,NA,NA,NA
"Sfn",NA,NA,NA,NA,13.4721958114438,NA,13.3889859343701,13.7108064336994,16.2535834541346,NA,16.1798935436484,16.3503245796592,NA,NA,NA,NA
"Sfn;Ywhab;Ywhae;Ywhag;Ywhah;Ywhaq;Ywhaz",NA,NA,NA,NA,NA,NA,NA,NA,16.5577783576612,16.5992414902469,16.6746164893514,16.7183401398891,12.2264242352681,12.113465449354,11.0831734701574,NA
"Sfn;Ywhaq",NA,NA,NA,NA,13.5185898113324,13.771252121095,13.3783971412711,14.0565263126125,NA,NA,NA,NA,NA,NA,NA,NA
"Sfpq",17.0107089598283,16.985135906088,16.9750951701269,17.0012780639447,NA,NA,NA,NA,16.752174364186,16.7552862238943,16.7266928121159,16.978805537356,13.030506789575,13.0196532715849,NA,NA
"Sfr1",15.6043708198497,15.6765210465508,15.6082614639508,15.3318522645919,NA,NA,NA,NA,13.4184192519355,12.5154633115123,NA,NA,NA,NA,NA,NA
"Sfxn3",14.5738726013828,14.4483395846893,14.1422714695033,14.1550877510067,NA,NA,NA,NA,14.0805094400256,14.0255981196564,14.1081241971325,14.0050279809333,NA,NA,NA,NA
"Sgip1",14.3654867068084,14.451559130356,14.3715686014212,14.5638038453456,NA,NA,NA,NA,14.4380527700771,14.4269202034028,14.4976153912198,14.5262742979293,NA,NA,NA,NA
"Sgpl1",14.4285930962411,14.7518637137574,14.5196458870482,14.6319940840294,NA,NA,NA,NA,14.7943785991415,14.8548167522538,14.6221121157153,14.6373282103847,NA,NA,NA,NA
"Sgsm1",14.4055826775864,14.2311604684149,13.972595901209,14.3979904075353,NA,NA,NA,NA,14.5398414677992,14.5421141043985,14.27098864928,14.8606256475246,NA,NA,NA,NA
"Sgsm3",14.6224104533956,14.591410997846,14.5756803007459,14.3785532942242,NA,NA,NA,NA,14.5074649343993,14.2194892697954,14.9084148777078,15.1723358239842,NA,NA,NA,NA
"Sh3bgrl2",13.5659112842378,12.4203708136112,13.4710400855943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sh3bgrl3",16.0521406105052,15.1654258916305,15.0305266380822,14.8063550109446,NA,NA,NA,NA,14.5573559980474,14.6341303730933,14.5287532167616,14.6462830597699,NA,NA,NA,NA
"Sh3bp2",NA,NA,NA,NA,NA,NA,NA,NA,14.328233132495,NA,13.9494163814512,14.4806576871557,NA,NA,NA,NA
"Sh3bp4",14.0557303683222,13.989815569248,13.8919789916827,14.038280140238,NA,NA,NA,NA,14.9410693474612,14.7572082739435,14.8633640169896,14.7652759845036,NA,NA,NA,NA
"Sh3d19",NA,NA,NA,NA,NA,NA,NA,NA,13.4193018638776,NA,NA,NA,NA,NA,NA,NA
"Sh3d21",20.3360400778926,20.2421751371235,21.4713427247712,20.8756535179276,21.6170233522994,21.6252667767191,21.590432850239,21.1769238375237,17.4013295413349,NA,16.4839133724841,17.3306455772147,21.2111393969998,21.8248670422171,21.3906318064248,21.3979012587038
"Sh3gl1",14.9769568166943,15.3177375249704,15.4093241276535,15.4917364718831,12.0062552343152,12.9785456082081,12.9251030129498,12.8741679896486,15.6356619957532,15.9056076055189,15.6083421574325,15.5891154375568,NA,NA,NA,NA
"Sh3gl1;Sh3gl2",16.1312572350856,16.1352832279945,16.3139628835064,16.5437140508547,NA,NA,NA,NA,16.3822004867719,NA,16.2790322325281,16.3011942200414,NA,NA,NA,NA
"Sh3gl2",15.3019120676305,15.4605929345172,15.5638682456172,15.913412059997,NA,NA,NA,NA,15.5906589709174,15.5058028760409,15.6008396561767,15.5495232957586,NA,NA,NA,NA
"Sh3glb1",15.2930441542619,15.3158834526031,15.2250650404987,15.3124380649682,NA,NA,NA,NA,15.1013043487875,15.2140446939145,15.0423889274511,15.2399997934178,NA,NA,NA,NA
"Sh3glb1;Sh3glb2",15.634541653895,15.6953071459379,15.3402117444801,15.4971688645157,NA,NA,NA,NA,NA,NA,15.5571226127676,15.0752242486186,NA,NA,NA,NA
"Sh3glb2",16.518556113864,16.3320508929207,16.4013897751021,16.5453901766434,NA,NA,NA,NA,15.8368467949412,15.8989939684754,15.7669307486541,15.9288165508923,NA,NA,NA,NA
"Sh3kbp1",NA,NA,NA,NA,12.9451347065804,12.9528031172415,12.8744627138934,12.6767570835287,NA,13.0642038424276,12.4372110902866,NA,NA,NA,NA,NA
"Sh3pxd2a",12.4925442221344,12.777787493401,13.0589810370856,12.964672981574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sh3pxd2a;Sh3pxd2b",NA,NA,NA,NA,NA,NA,NA,NA,11.781728537267,13.279140438896,13.1231190922398,NA,NA,NA,NA,NA
"Sh3pxd2b",NA,NA,NA,NA,12.919151731117,13.3789623411439,13.2938815087605,13.2038162062077,NA,NA,NA,NA,12.6131793894463,NA,NA,12.4632842446943
"Shc1",13.3729785601974,13.32781018664,13.2801341480026,13.3266730638986,NA,NA,NA,NA,15.4226424845532,15.3720464038201,15.6607522569667,16.0745923566686,NA,NA,NA,NA
"Shc2",14.4891946431637,14.4463422508202,14.3871085858266,14.0532764148366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shisa4",NA,NA,NA,NA,NA,NA,NA,NA,12.8251217701719,13.3236318355507,13.8262008798446,NA,NA,NA,NA,NA
"Shoc2",13.1303978588524,13.4843951353875,13.1605322789363,13.4684562585311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shroom3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1318117551345,NA,NA,NA,NA,NA
"Shtn1",13.9831183082386,13.908877818089,13.975240022632,14.3279455425206,13.7657241428093,13.4489664867445,13.7617747507786,13.7236302685768,NA,NA,13.8261015480461,NA,11.9623712440615,12.2387854441638,12.61570328316,12.7653316945531
"Sike1",14.5310341483579,14.9859086280824,14.6619840233264,14.8653659785669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sipa1",13.2718350341813,13.3170592458838,NA,NA,12.0449336629076,11.7614057921459,12.2072889187332,12.637625641285,13.3334488921108,13.3570708427733,NA,13.3559842014967,12.1528805599561,11.2096483112466,11.5688301711955,11.5818455070115
"Sipa1l1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7659205833659,19.3636792085585,NA,NA,NA,NA
"Sipa1l2",NA,NA,NA,NA,NA,NA,NA,NA,13.7841849555356,13.3915658233656,13.5120243686829,13.7859836744731,NA,NA,NA,NA
"Sipa1l3",NA,NA,NA,NA,NA,NA,NA,NA,13.2235492532335,NA,13.8862586250708,NA,NA,NA,NA,NA
"Sirt2",16.040729852897,16.0460262797975,15.9596312776344,16.0606383719253,NA,NA,NA,NA,16.0152547931244,16.1365600181017,16.1724887573359,16.0100021138568,NA,NA,NA,NA
"Skp1",18.7734217504364,18.8442890483813,18.9907824345612,18.8393288294374,NA,NA,NA,NA,16.9929650659103,17.1955567313685,16.8778649965012,16.8762809741786,NA,NA,NA,NA
"Skt",14.9225111150634,15.2024497865772,14.9822161452346,15.0633968259086,NA,NA,NA,NA,15.7021408493541,15.6338761807202,15.6787595611813,15.6335378518099,NA,NA,NA,NA
"Slain2",14.2494332081263,14.3514155073573,14.0777978351623,14.7530248640149,NA,NA,NA,NA,14.1582066671489,14.2677595497271,14.1273468351944,14.29159006015,NA,NA,NA,NA
"Slc12a2",13.7491948853626,13.4367765972533,13.3399179830567,13.5721909779838,13.8737464469621,14.2224741639083,13.989413004121,13.8023142649887,13.4602767001932,12.9742530282842,13.2700555814959,13.2539930807133,12.1960774446758,12.3585675383389,12.7873664432914,12.3363639440771
"Slc12a6",14.1324515318844,14.3115993271988,13.9671632026048,14.0989861049585,NA,NA,NA,NA,13.8079083052202,13.8082301759559,13.7248122520835,13.7869536427606,NA,NA,NA,NA
"Slc16a1",13.6270869982825,13.455983185854,14.1958826048264,13.490790218163,NA,NA,12.4333194099463,NA,14.2166592963381,14.0820487020168,13.9675505044863,14.0607822482461,12.6552713188304,NA,NA,NA
"Slc16a3",NA,NA,NA,NA,NA,NA,NA,NA,12.6802781992891,13.1722634146308,13.4789465333878,13.6660575283863,NA,NA,NA,NA
"Slc17a6",15.7719368037832,15.9009470165694,15.9645935607637,15.9202510440075,NA,NA,NA,NA,16.4426524852233,16.6959859944704,16.3291119261686,16.5735272152159,NA,NA,NA,NA
"Slc19a2",13.7687632719734,NA,13.5332567195757,13.4222619140139,NA,NA,NA,NA,14.0777169997924,12.5163525495342,13.3410600900482,14.0312273475995,NA,NA,NA,NA
"Slc1a4",13.9917054366169,13.7860742555735,13.7470578676865,13.7686262824512,NA,NA,NA,NA,14.6261210497452,14.50029235306,14.8088197629695,14.4588739307913,NA,NA,NA,NA
"Slc25a11",13.5232052807855,13.6557554142989,13.2705046168182,13.4498535306763,NA,NA,NA,NA,13.611797133439,13.2515475020372,13.7587124985706,13.4264744335108,NA,NA,NA,NA
"Slc25a12",14.5381327297846,14.1063914090264,13.8659836460186,14.341058460396,NA,NA,NA,NA,13.4718022246359,13.8078136489006,13.6417407622425,14.045038154262,NA,NA,NA,NA
"Slc25a12;Slc25a13",NA,NA,NA,NA,NA,NA,NA,NA,14.2997589425387,14.0895580667987,13.9794787862767,14.3034597013977,NA,NA,NA,NA
"Slc25a13",NA,NA,NA,NA,NA,NA,NA,NA,13.0525544660411,12.2375147232899,NA,NA,NA,NA,NA,NA
"Slc25a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6977961615013,NA,15.1940020843572,NA,NA,NA,NA
"Slc25a4",18.5917656024814,18.8724078528757,19.0346048134699,18.849203140986,14.1527119788518,14.2794134608151,14.2423263862954,14.6074747634555,19.2192684301194,19.0634412438777,18.7672822404268,18.9685775184116,12.4013143709149,12.8559924017768,NA,12.7473368554312
"Slc25a4;Slc25a5",18.8889136852709,19.1353407789782,19.591528039731,19.1447468659676,14.0749860218495,14.2726152063352,13.982726252182,NA,19.530832929421,19.7790825214276,19.4578692592053,19.3475232598575,NA,NA,NA,NA
"Slc25a46",16.6328898241767,16.6268761661973,16.656033363415,16.5101605506772,NA,NA,NA,NA,17.0993993544908,16.98631463146,17.1945632478323,17.1203729718832,NA,NA,NA,NA
"Slc25a5",15.8842147529296,16.2306387168844,16.4249248982339,16.1667096573679,12.2473668178188,13.150145520097,11.9780347078026,NA,16.4511271083597,16.5852515398539,16.4713003029439,16.150354659899,NA,NA,NA,NA
"Slc26a11",13.9069845180096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slc27a4",14.7970657340447,14.8980906861265,14.9230815921858,14.9096958355866,NA,NA,NA,NA,14.5139882941894,14.6845130359738,14.4718246419418,14.7597207910222,NA,NA,NA,NA
"Slc29a1",NA,NA,NA,NA,NA,NA,NA,NA,12.8865482421414,NA,NA,NA,NA,NA,NA,NA
"Slc2a1",16.2267369514257,16.4452514409601,16.3293774459196,16.3636792977327,15.0276441984872,15.2328181886781,15.5452221131407,15.2272773006825,18.1701058378693,18.120557421452,18.0540923038181,17.767096645637,15.2698290746553,15.0439839121977,14.7068844832593,15.1953017805775
"Slc2a3",14.2386137238834,14.3754739126153,14.1350839827612,14.3184157068509,NA,NA,NA,NA,15.2316435229154,15.5335607976863,15.4945197956419,15.4743437210497,NA,NA,NA,NA
"Slc30a5",14.2555819862136,14.1243335700893,14.3703069929802,14.3619218685908,NA,NA,NA,NA,14.3883125029033,14.6051925068983,14.4155547292768,14.5802734021983,NA,NA,NA,NA
"Slc30a6",14.9175919950477,16.1169431746293,16.0406902149936,15.9119503932762,NA,NA,NA,NA,15.9783708811203,15.7999271859272,15.5242189259854,15.6279255829917,NA,NA,NA,NA
"Slc33a1",14.3189898223605,14.4703056076808,14.3293277066703,14.5994127218218,NA,NA,NA,NA,15.6862906090094,15.4108850894974,16.2224940819276,16.1627845035518,NA,NA,NA,NA
"Slc35a2",14.9353400339087,14.4660347694101,14.141288568005,14.1360589103276,NA,NA,NA,NA,14.4141434628794,14.5830886454857,14.6472110604013,14.6639805332077,NA,NA,NA,NA
"Slc35b2",14.2685420003001,14.0095224844635,14.0517612337357,13.8107624016783,NA,NA,NA,NA,13.7659697766403,NA,13.9331927064758,14.0265407326252,NA,NA,NA,NA
"Slc35c1",14.1371456725907,14.7227234885363,15.0765868513365,14.2461618023001,NA,NA,NA,NA,14.6280809469988,NA,14.8308568261848,14.6858930754786,NA,NA,NA,NA
"Slc35e3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9126461228422,NA,NA,NA,NA
"Slc37a1",13.0025302450615,12.6431865337142,11.1738457531425,12.7852726309396,NA,NA,NA,NA,NA,13.2651710945556,14.0169823475336,13.7973170210209,NA,NA,NA,NA
"Slc38a1",13.8321540623341,14.068861881816,14.2878883101798,14.4607701204003,NA,NA,NA,NA,14.8894925020667,15.0043661491857,15.2533845597422,14.5433212817768,NA,NA,NA,NA
"Slc38a9",14.3624644093742,13.4809163935333,13.3013247075674,13.8717320114732,NA,NA,NA,NA,14.4438436038753,NA,14.1219057985888,14.9109003315847,NA,NA,NA,NA
"Slc39a11",14.3300415307017,14.3236951590182,NA,14.2096970435353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slc3a2",14.5462720747077,14.5783238924639,14.3880838562437,14.2729231932307,NA,NA,NA,NA,15.1183295177433,14.9056594149359,15.0785253357675,15.0269715300536,NA,NA,NA,NA
"Slc40a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4107970606653,NA,NA,NA
"Slc41a3",13.4367896079385,12.9440677915683,12.6420539499585,13.132059463748,NA,NA,NA,NA,NA,13.0723084910059,NA,12.6004402776156,NA,NA,NA,NA
"Slc45a3",11.8800617713064,NA,11.7118777275705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slc4a4",14.1332140969602,14.3965373633694,14.1269647877643,14.656453381434,14.9089059038969,15.0939561775217,14.9789707088886,15.285721724696,13.6336650589819,14.3947105360459,13.7425094456121,13.5583967957123,14.0062919990821,13.7927777474901,13.6439732058713,13.0446624818638
"Slc4a8",NA,NA,NA,NA,NA,NA,NA,NA,14.172575069439,14.4288022730089,14.5701612906765,14.4193233323358,NA,NA,NA,NA
"Slc5a4a",16.0085030310003,NA,NA,15.9589196860235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slc66a2",14.3185406251335,14.3491411186559,14.2583367850539,14.3517466650451,NA,NA,NA,NA,14.2143317913336,13.961022988268,14.1537751150912,13.3833024855159,NA,NA,NA,NA
"Slc6a15",14.9306380375166,15.2003529440713,15.1023788819688,15.1996991116236,NA,NA,NA,NA,14.9099526408755,15.1541227917141,15.2831781642813,14.8358638649203,NA,NA,NA,NA
"Slc6a8",NA,NA,NA,NA,NA,NA,NA,NA,13.8101598938046,13.59609655578,13.8123076878007,NA,NA,NA,NA,NA
"Slc7a14",13.8690804388415,13.8531271133817,13.8404455438529,13.9744884188624,NA,NA,NA,NA,15.2762337978394,15.5024978163942,15.5343024276733,14.3295670683557,NA,NA,NA,NA
"Slc7a6os",14.8873403378099,14.6531809653151,14.4480687080849,14.323624156193,NA,NA,NA,NA,13.6431760706545,13.6687147494159,NA,13.2130138947885,NA,NA,NA,NA
