"","GeneID","X170_SCN_T_m_4","X175_SCN_T_f_5","X177_SCN_T_f_6","X178_SCN_T_m_1","X181_SCN_T_m_3","X197_SCN_T_f_1","X171_SCN_T_f_2","X183_SCN_T_m_2","X185_SCN_T_f_4","X187_SCN_T_f_3","X173_SCN_TC_f_1","X174_SCN_TC_m_5","X182_SCN_TC_m_3","X186_SCN_TC_m_4","X191_SCN_TC_f_3","X193_SCN_TC_m_2","X194_SCN_TC_m_1","X199_SCN_TC_f_2","X189_SCN_TC_f_6","X198_SCN_TC_f_4","X201_SCN_TC_f_5","X195_SCN_TC_m_6"
"119","Ankrd13d",17257.84727,15637.9844,18007.57092,16194.39738,17152.2059,18148.86199,14489.4483,13027.80167,18121.62913,17164.30456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Ankrd17",11180.13001,8019.384373,7455.232859,5204.287751,7863.562909,7197.616364,NA,8861.77682,9581.62084,10643.67522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Ankrd40",NA,NA,NA,2663.8,NA,NA,NA,NA,NA,2896.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Ankrd49",NA,NA,NA,NA,NA,3555.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Ankrd52",15303.84897,12673.64213,11144.11518,10003.78904,12841.54396,9140.465041,12463.98319,12274.70002,16565.47056,13118.44548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Ankrd9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6942.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Anks1a;Anks1b",7869.2,NA,6700.84,NA,8189.65,3928.74,6919.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Ano8",20899.09159,18662.36346,18813.92289,19728.12022,17678.83091,16292.1889,24433.18148,19884.2,17976.54034,19512.69973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Anxa1",11797.38782,16446.49893,7213.217579,6461.046959,9819.93777,6820.676632,10981.22836,12211.27934,7862.112167,NA,9007.358747,70188.24792,16336.96982,8413.261056,8728.851814,8122.666076,9656.88697,27581.81939,9635.112759,10242.50469,9636.198505,11834.00676
"128","Anxa2",689154.9594,684711.84,794445.1446,941079.4346,802413.7827,796285.7429,723368.8259,602170.7502,761965.8476,719442.3137,52672.04474,146878.9272,48178.18367,58763.66257,45776.77907,48655.19537,54152.78766,49372.50653,42100.05448,47929.58038,54662.15604,51063.72057
"129","Anxa3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1686.32,1032.87,2088.11,NA,NA,NA,NA,NA,2860.14,1999.99
"130","Anxa4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3867.45,NA,2992.64,NA,NA,NA,NA,NA,NA,NA
"131","Anxa5",33172.70538,40959.57932,38336.10597,29810.01655,37868.48985,38369.54772,35765.942,39713.37661,38705.55016,37111.51129,4845.573386,NA,8946.794593,5055.059065,7589.014627,7860.240466,8097.039075,6465.12873,5705.601348,4823.388762,4461.035478,9527.520914
"132","Anxa6",284391.9289,298601.9119,334745.5356,317667.1228,312960.8031,361108.3871,339236.1354,307695.7526,336032.7357,326232.5268,9420.693429,8991.6768,7368.821424,7495.003248,8064.874372,4591.347903,7832.331733,10134.13877,11278.45965,11871.15271,11343.27384,7455.932007
"133","Anxa7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17612.76551,NA,NA,NA,NA,2282.406031,NA,NA,NA,NA,NA
"134","Anxa8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26686.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Aox1",18644.36582,13265.65276,14351.51422,11250.7853,14068.49119,14048.03619,14751.24284,16215.03067,16957.51196,15198.24334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Ap1b1",29691.19864,24677.87727,18145.43981,21092.35306,17469.41782,18602.65932,24856.71221,27251.44668,23689.73597,23239.56046,NA,10020.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Ap1b1;Ap2b1",26958.17244,20366.04572,26792.85453,18590.30536,22936.93933,24099.6819,24836.5045,23627.94733,26312.51638,23964.21785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Ap1s2",NA,NA,8125.7,3222.71,4338.18,7298.54,5374.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Ap2a2",6458.00833,4132.825687,4878.443108,5322.544094,5417.659426,6588.988516,5419.690219,8694.965319,6205.797533,6465.69749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Ap2b1",7786.688386,9482.747339,9566.892696,8390.739739,9028.961606,5479.616581,8308.284916,NA,10313.01369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","Ap3b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2980.48,2046.14,1380.7,NA,NA,NA,NA,NA,NA,NA,NA
"142","Ap3b2",74898.69265,81731.99346,81972.03029,74729.84994,76653.23332,84916.91813,79846.06764,74767.71253,85179.70079,83530.25695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Ap3d1",42110.29105,38698.41869,49356.23987,52888.86506,49236.80446,47548.28603,34974.95309,36492.03601,42517.73108,42904.46475,NA,5185.73,NA,NA,NA,2529.2,NA,NA,NA,NA,1250.22,NA
"144","Ap3s1",118152.5643,143594.5653,145552.8163,107978.8572,120169.278,152283.3939,132118.0508,130339.3289,139324.5477,141395.0651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","Ap3s2",71239.49907,92874.43715,91881.9306,70633.65276,75133.00991,96952.41321,103004.4333,90036.70854,98654.46126,94876.82722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Apbb1",14638.63588,7356.637418,5679.273319,8565.300428,11122.23023,6964.243923,9912.247806,10630.85977,8797.890602,10734.5975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Apbb1ip",18559.5,23297.2903,32394.11905,29134.78678,28004.84321,26691.33567,22349.5,20581.5,20720.00688,27307.66679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Apmap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8542.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Apob",49137.5,31400.2,18247.3,NA,NA,32037.9,NA,NA,NA,NA,14884.6,129367,41639.9,44143.9,23706.2,71708.8,104361,22417.1,18952.6,18319.6,22882.6,NA
"150","Appl1",18279.57839,19826.548,14643.80636,16316.55593,15978.56325,14310.26447,19193.57977,18888.01761,18760.13355,19936.25525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Aprt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Aqp1",52130.27981,62377.97217,48762.61451,38155.54706,43638.39288,52369.09084,61658.97618,67657.96748,69475.14383,67699.48639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Araf",165719.5329,116624.3162,117038.0081,170504.7646,169356.9638,108452.5612,119583.9615,115223.4858,115987.3663,128121.1942,12670.45374,9572.965191,9075.843339,8659.873363,12279.80043,10864.98342,9557.805775,8499.687419,12303.05935,9571.466985,13023.193,11035.72985
"154","Araf;Braf",19175.5,29620.5,30716.4,24773.6,26994.4,30578.2,22681.8,37364,34313.1,61480.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Araf;Braf;Raf1",56845.0884,68959.9,52860.56264,59955.55745,53585.17339,56745.23198,47548.67303,64835.4,70035.64587,46517.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Arap1",11713.84722,11146.22141,14018.78831,8499.030826,8633.858854,9410.951812,10227.79034,14573.7,14046.99228,16100.57879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Arap2",8504.42,4234.59,NA,NA,7332.14,3054.03,NA,13191.3,5873.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Arcn1",14293.20227,13884.86744,14152.499,14253.39156,14038.62897,12120.21993,18626.14707,18771.44351,14523.57084,18047.41868,2489.249794,9978.185695,NA,NA,NA,NA,1578.064197,NA,NA,1447.396457,NA,NA
"159","Arf1;Arf2;Arf3",86348.39973,78301.07073,102935.8377,106401.6198,90301.6661,98880.52171,91664.62157,77685.27862,82221.40721,95334.77074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Arf1;Arf3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3001.447896,17465.19745,5949.330796,NA,NA,NA,3461.675435,NA,NA,3161.525461,3092.179444,NA
"161","Arf4",4587.495761,NA,7986.52264,8127.679206,8125.473118,6897.975149,9261.848163,NA,7474.570162,7557.461643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Arf4;Arf5",83982.5,57460.1,74675.3,64508.7,100093,83084.4,NA,NA,76545.4,61060.8,4176.063779,NA,4633.822228,8500.744939,4728.833005,4493.63873,4099.042274,6131.273055,NA,5930.453714,NA,5182.268603
"163","Arf5",30752.95572,16869.10863,22819.81856,27118.12212,23766.46112,32821.24788,31210.8167,34471.96914,32085.63322,28627.13363,NA,19372.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Arf6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7202.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Arfgap1",58177.81339,55834.88433,49105.36275,43211.39081,44499.27448,51635.66311,62647.69084,79514.44086,72332.94896,54003.87678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","Arfgap2",17535.43244,20089.57555,16161.90161,18720.29012,19940.57336,15537.59069,15230.53489,17001.99963,21123.4089,20261.23896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Arfgap3",21650.76118,22601.56476,22159.55034,22311.94272,26038.53601,24811.55667,21974.61282,23330.71889,24852.66915,23667.83344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Arfgef1",24455.69821,22344.53726,30044.15066,27800.91683,26072.63054,26654.11445,24932.00823,23990.29704,25540.75424,26408.26927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Arfgef1;Arfgef2",23814.2,32655.29259,31866.35011,21103.0694,21975.31497,28252.13055,28267.89204,31023.17532,27644.9295,25576.0887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Arfgef2",3572.268398,NA,4282.234768,5109.024268,3710.942677,3589.484369,4794.272917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Arfgef3",14148.00811,14350.53318,11522.65133,13745.57352,14850.30475,14867.26648,16026.79667,15093.6981,15594.70746,15852.30929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Arfip2",56748.53291,53202.1377,52319.23573,45766.85181,47770.03218,57466.44205,56541.67815,53710.03727,55622.95302,56362.66775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Arg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3288.74183,1954.624812,NA,1632.547322,3904.126412,NA,NA,NA,NA,7138.878443
"174","Arhgap1",51278.71838,68050.92093,79215.22695,54171.36452,52888.93322,67752.80986,64327.93676,52278.28043,68631.69107,71684.95401,NA,NA,4723.26,NA,NA,2281.66,NA,NA,NA,NA,3026.32,NA
"175","Arhgap12",20936.13524,12259.79476,14121.52059,10088.57013,13562.59089,11107.77035,13898.61401,13852.11726,7993.345148,13840.26432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Arhgap17",22920.75016,29431.67419,27702.58685,19905.98655,23465.09984,26882.66391,26981.36952,23380.65182,37336.00966,29379.14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Arhgap17;Arhgap44",10971.5,24663.1,23078.6,18425.9,19648.9,27036.2,23865.8,19260.9,27041.1,23536.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Arhgap21",202404.7854,175429.2338,194547.9974,213618.1444,239826.7371,193180.4613,184022.3014,218531.0565,217161.9121,208466.9921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637762
"179","Arhgap27",9032.2395,7029.802829,8831.568086,7606.602584,7981.810569,7892.712336,7733.080466,7995.230402,10270.69181,9177.23161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Arhgap28",13946.479,18446.80001,17566.21968,19216.37953,17284.81415,18332.02965,16779.78941,17730.86099,16685.44399,17614.93924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Arhgap31",19274.31025,10263.03766,9783.164684,18625.21602,17955.26669,11065.13876,18847.7685,20943.82852,16619.65547,9875.580694,NA,2797.596232,3319.684362,2373.896312,5034.395257,NA,4614.882868,3997.470952,3634.602894,NA,4303.210015,4445.628363
"182","Arhgap32",32339.52616,35307.13924,16509.9079,14053.85012,24382.99253,19015.25029,25328.63077,NA,28891.96169,36552.86854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Arhgap35",26991.25603,26151.68812,28307.30418,29653.32315,33352.80589,29335.8909,28259.59311,25824.23107,27437.10216,26405.84979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Arhgap39",9451.652522,24887.81361,19461.82851,21658.71665,23215.43981,22455.64574,23066.69608,25877.80309,24445.64785,30562.79799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Arhgap44",22737.8185,21876.00915,24606.7117,17964.0087,21494.78955,23269.2013,25673.05447,21620.48186,27815.73675,25916.23639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Arhgdia",105387.7624,127076.4726,125142.6516,100338.6385,99405.45387,126045.8974,144204.5252,86310.69022,134902.0822,144114.3742,1978.01,4590.06,NA,NA,3838.6,5983.22,4815.1,NA,NA,NA,1931.05,5422.51
"187","Arhgef10l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3892.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Arhgef12",30029.4,22853.6,10069.26859,24403.4935,28501.2,15592.87703,NA,23393.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","Arhgef18",24578.08073,28518.54555,27833.51313,25739.78047,28546.36011,26459.71297,25503.83207,29611.05024,30972.51636,32127.27515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Arhgef6",15080.69063,19771.11354,14723.73847,10874.36104,11949.44346,18119.17886,15802.41907,19911.52981,22099.05629,20898.18528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Arhgef6;Arhgef7",22524,16560.7,20806.6,29846.9,21367.4,22593.5,17133.7,14466.2,14134.1,15164.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Arhgef7",21737.24394,21385.91428,18819.57083,20102.05637,21296.15796,21022.59282,26866.1966,18381.55827,22716.77407,23615.80093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Arl15",18461.56353,19961.35952,18891.84907,16720.24893,18427.57142,18017.84834,14755.25489,12670.75924,14625.63448,17705.92506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Arl2",26164.65856,23808.17803,34829.92267,28420.16103,32233.55961,31660.18308,30991.62112,26234.39329,27251.96753,31228.90132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Arl3",12715.72985,13217.34073,14652.29357,12939.64162,14247.80587,14267.78756,11278.96921,13066.4,11885.1,13915.80563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Arl6",NA,4755.28,5930.040444,NA,6342.495718,6500.753945,NA,NA,NA,7507.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Arl6ip5",43485.33716,62966.79585,69925.20947,57970.23682,53120.53594,61173.4423,59769.38777,65345.63387,79168.89601,57765.6931,32988.9,NA,43792.9,57384.5,43949.2,51181.7,46494.2,29361.1,33844,22205.2,29512.4,24432.7
"198","Arl8b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16790.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Armc6",13504.70667,13541.03308,13946.61386,16775.94812,14371.18996,15158.61252,10697.86092,9925.484254,12178.37825,14763.45329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Armcx2",13289.6,15817.6,12446,12288.2,14544.8,12768.8,10030.3,11683.5,10421.9,13513.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Arpc1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28632.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Arpc1b",44165.9966,58388.77364,55882.84627,42513.41102,46773.05844,48549.16864,45589.05486,43446.56888,62866.06719,57409.38908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Arpc2",24603.8424,25918.8156,36316.23193,42682.12497,39147.09274,42093.73577,28261.60094,18105.04185,34925.36203,25443.03232,NA,33601.9,4499.61,5081.21,2658.06,NA,2055.72,NA,NA,NA,2415.62,NA
"204","Arpc4",NA,2348.95,2992.53,NA,NA,2153.87,1867.37,NA,NA,NA,NA,NA,NA,NA,1727.87342,NA,NA,NA,NA,NA,1513.251807,NA
"205","Arpc5",10509.6,15117.2,16983.9,12464,15225.8,18669.9,13575.6,14021.3,16778.7,19603.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Arpin",42258.26048,55996.60977,47922.69463,42010.8421,37883.06792,45721.19175,49660.43113,46775.57062,49244.92064,48128.88108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Arpp19",17364.1,31504.3,22340.2,16413.6,15587.9,28638.5,25515,24027.9,24378.3,29335.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Arpp19;Ensa",6705.04,11337.2,13365.2,15814,10157.6,14140,12988.8,10447,8962.65,14068.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Arrb2",16421.47711,19522.30253,9754.828119,7466.149788,10252.98125,11163.68236,14957.36862,8529.411931,11133.18987,18733.48413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","As3mt",7400.09,5939.448868,9242.689114,5769.295089,7958.14206,11555.62722,8960.97,8685.12,9845.17,10375.94371,NA,NA,NA,NA,NA,NA,NA,1461.87,NA,NA,1495.77,NA
"211","Asap1",57101.58993,59583.93029,62201.6824,66455.99929,66747.49393,64073.92407,61655.68446,57698.81048,57653.60223,64576.89848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","Asl",13621.66966,19053.70225,20142.41457,14431.00373,15365.82942,18944.40621,18110.58182,19027.53092,17406.38662,17825.62261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Aspn",NA,NA,NA,NA,NA,2782.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Aspscr1",21728.51435,20484.28459,23850.9618,18511.82536,19538.59775,22255.66876,24035.65088,21211.61698,25470.20189,23629.50502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Asrgl1",18116.33132,20891.5,12771.48482,13994.3,12431.77663,16725.4,18276.8,20397.96802,20546.31099,17343.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Ass1",16739.90483,25428.24063,20850.99242,16985.0924,17549.49992,18814.80306,20010.89859,18651.25101,23764.33887,21666.53185,4700.909789,9136.020609,6324.310464,3872.464151,NA,NA,NA,3524.647657,NA,NA,NA,4241.694839
"217","Atad1",16929.2,10033.8,8576.16,4699.14,8912.65,7487.05,9890.84,13180.3,9211.01,11675.4,NA,2363.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Atf6b",NA,NA,NA,NA,NA,28808.1,NA,NA,30227.2,40516.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Atg16l1",NA,7073.33,4475.08,4064.65,5530.06,5155.53,6247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Atg2a",11529.58486,16965.86143,11475.87603,11677.0645,12315.93876,11916.54557,12978.77393,20974.87253,16349.8663,16559.97768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Atg2a;Atg2b",NA,10003.5,13922.8,10621.8,8733.97,9811.18,11034.2,NA,10065.9,8444.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Atg2b",32591.5217,33385.40227,32293.17079,30822.81559,31253.36138,31566.70942,32287.08642,37209.56255,34256.34585,35117.55862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","Atg3",10335.54718,NA,9089.039067,9933.530223,9071.047196,10316.30877,10531.66475,5139.092386,4787.78499,12911.44329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Atic",7811.54301,11462.3683,6531.947111,8247.961735,8722.071988,8841.900269,8706.924407,9254.445104,10657.2319,7688.889678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Atl1",42054.05426,44554.53739,53420.82492,52172.09113,49074.816,49834.89249,41797.13542,26568.35302,42147.23965,42040.51268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Atp11a",21575,16242.4,17239.7,NA,21978.6,17532,12034.2,19140.6,NA,13263.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14450.5
"227","Atp12a",NA,59423.8,NA,NA,NA,NA,NA,37648.8,39499.4,44793.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Atp12a;Atp1a1;Atp1a2;Atp1a3;Atp1a4",157828.3803,203104.2741,256162.3313,171962.4717,188279.0995,210082.7992,149497.4342,189173.7602,182554.8221,165818.6681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","Atp12a;Atp1a2;Atp1a3;Atp1a4",43831.7,39339.3,47040,40401.3,41927.9,42490.7,46520.8,32089.6,35808,33497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Atp1a1",283832.3266,238284.1616,252890.4675,259694.493,284510.3647,259575.649,259191.6927,238487.6519,290362.5329,268750.458,14050.16823,10658.89915,10056.044,16269.48536,6685.053989,7029.472678,6491.959124,7623.414821,10059.2077,10585.489,8443.120524,6170.762451
"231","Atp1a1;Atp1a2",NA,30654.6254,52667.49561,74615.17311,66551.33969,20991.23593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Atp1a1;Atp1a2;Atp1a3",158638.8045,139760.7106,140446.9518,182347.3483,151333.7589,139563.2293,131365.8852,143092.3605,137080.3067,134461.3706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Atp1a1;Atp1a2;Atp1a3;Atp1a4",94581.73117,102265.2062,121999.7642,140309.1769,127471.437,111374.5654,98206.95944,98893.05795,103012.3456,97063.67285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Atp1a1;Atp1a2;Atp1a4",22862,25658.4,34425.1,35736.9,33806.4,41504.1,15727.5,NA,20266.9,13446.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","Atp1a2",15467.3893,12167.18263,9184.993596,9809.814038,9777.862521,11092.95401,12749.30783,14112.94334,16127.15079,13013.80448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Atp1a2;Atp1a3",29358.1,23511.7,24115.9,19752.4,22018.1,23234.4,27012.5,25646.8,14069.7,26012.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Atp1a3",29879.04433,31465.39025,26242.12799,26154.60377,27203.1594,28112.82956,27369.68333,31277.53337,28045.61303,29261.37802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Atp1a4",NA,NA,NA,7065.89,NA,1470.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Atp1b1",22080.57293,21406.07425,17038.40389,17657.28023,22071.68135,16878.17382,18724.48196,15770.43896,17028.47208,18412.51018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","Atp2a1",NA,NA,NA,6768.36,10877.2,3669.9,6502.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Atp2a1;Atp2a2",8812.112841,4720.34281,4733.728587,5525.980882,8438.255471,4255.588935,6041.928218,11076.97533,5851.183836,6250.436851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Atp2a2",11078.25391,5951.669456,8340.002296,6963.151601,10026.90976,9221.477499,NA,NA,NA,NA,NA,8884.056014,NA,5392.905928,NA,NA,3461.673874,NA,NA,NA,NA,NA
"243","Atp2b1",14616.15433,17712.65661,16314.73615,17834.15049,16110.73856,17905.50689,18079.39205,NA,20670.05795,23040.66999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Atp2b1;Atp2b2",24386.8,25614.2,32379.5,28294.3,23654.7,33750.6,29450.2,21628,31036.9,33047.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","Atp2b1;Atp2b2;Atp2b4",23307.97761,26344.18943,22583.01112,25062.64208,26720.822,19776.79716,29076.92618,25201.22921,24678.14982,29556.47437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Atp2b1;Atp2b4",13849.15068,17146.4911,15302.4149,18181.22424,13835.71538,19369.82608,15345.27875,12076.83042,10646.54736,19222.4175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","Atp2b2",20843.96093,23281.33903,21648.59848,20814.89317,18409.05439,18786.27182,25379.3267,25687.96812,25627.15894,25575.67445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Atp2b4",71822.6398,91677.14732,97328.85814,80339.34702,86701.43578,100161.5165,103021.0621,81374.00678,76696.52108,99203.98388,6161.738118,5762.960021,5836.435831,5368.944665,4053.066031,NA,5571.652421,NA,3905.239608,6052.324448,NA,4844.869208
"249","Atp5f1a",161846.8509,154783.4589,156311.1996,154500.3635,149933.3517,160191.9021,138597.4417,139230.2015,163516.5054,144670.088,10610.89524,93137.15623,10553.63651,11575.08962,7393.144355,8997.127049,10074.74967,7702.233381,9181.220564,9223.207152,7048.034482,9943.000815
"250","Atp5f1b",24132.46275,16698.01292,18806.51008,14872.72644,19177.66858,16194.44648,20031.80476,16413.83983,13750.92897,17038.5758,4947.829886,46197.60197,6998.453635,5817.315211,5157.458213,5727.520431,6018.586554,7631.278724,5653.939037,5936.234379,3802.013065,8706.141786
