"","GeneID","X144_DRG_T_f_1","X147_DRG_T_m_2","X148_DRG_T_m_1","X149_DRG_T_f_3","X152_DRG_T_f_4","X156_DRG_T_f_2","X164_DRG_T_m_3","X145_DRG_T_m_4","X143_DRG_TC_m_4","X151_DRG_TC_f_2","X154_DRG_TC_f_4","X157_DRG_TC_m_3","X158_DRG_TC_f_5","X161_DRG_TC_m_2","X162_DRG_TC_f_1","X165_DRG_TC_m_1","X160_DRG_TC_f_3"
"2324","Irag1",NA,3807.73,4488.78,4392.1,3854.08,4118.6,NA,3536.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","Irak1",10582.33326,7719.345548,NA,8744.36361,NA,7734.009012,NA,6770.519751,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","Irak3",8528.653742,10936.25633,16006.67602,11662.20677,10016.09392,9470.392872,7500.233299,8937.593146,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","Irf2bpl",13536.87432,11811.53751,10991.90688,12648.27932,11432.58265,10822.06932,12410.21151,11150.27051,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","Irf3",33043.24901,32340.67336,33399.59106,30550.68754,32366.73735,32588.19143,27803.75001,31198.00851,5177.952115,5237.4,4254.47,6518.48,4798.69,4322.255933,6045.12,5085.562933,5917.97
"2329","Irgq",125849.7242,127218.2169,133775.8141,131418.2858,130056.2269,123438.2505,119302.9833,125840.9202,NA,4020.141314,3629.578703,2845.713928,3186.842348,6391.15545,NA,5132.106696,NA
"2330","Irs1",NA,NA,NA,NA,NA,NA,NA,NA,1707.45,4722.05,NA,2749.58,1959.68,1520.83,3314.81,NA,4407.86
"2331","Irs2",113354.6941,143037.7632,134134.472,130111.7204,125356.5629,128821.0218,130269.0714,118806.8036,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","Iscu",129824.2951,116974.9524,100084.7663,114010.3151,110890.852,115108.2616,113459.5229,102314.9649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","Isg15",NA,NA,NA,NA,NA,NA,NA,NA,17187,NA,23677.2,NA,NA,11147.7,22490.4,18688.4,27077.1
"2334","Isl1",9695.375917,14861.30455,10276.83906,12234.99207,NA,11456.61734,13366.07672,10987.60018,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","Isl1;Isl2",46739.77612,37689.08676,17891.94412,35715.55358,40375.67546,49130.04071,35011.26914,41856.89698,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","Isl2",49501.77388,42551.26003,32921.73463,40681.34655,41235.80731,40027.5253,35909.39068,41212.3472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","Isoc1",12978.64117,9093.215667,6262.633928,8118.203654,8800.249034,10211.10842,7849.573969,8069.968054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","Ist1",380603.2084,342081.6293,379790.3449,415911.4898,393586.9881,387903.5358,375358.5505,375655.124,29373.89408,29265.04874,29943.79655,31643.56045,33116.09597,32594.09363,27667.14842,38270.9876,29593.2019
"2339","Isy1",31239.56307,25279.99798,24164.09063,29953.34114,31197.0567,31411.75646,27293.07814,29215.48853,4501.75,3735.88,NA,NA,NA,5115.08,5720.28,NA,NA
"2340","Isyna1",50768.19417,48560.59856,42577.26601,50834.01171,51046.50213,52370.19025,43332.25128,45355.41623,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","Itga6",NA,25294.9,28475.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","Itgb1",68159.3153,55814.16711,54492.13128,58898.96889,60455.16635,60041.89103,59190.90256,57497.39362,16129.08203,14644.90225,12833.38307,10977.68918,13923.29014,11621.18996,14213.08674,11641.12128,11591.9352
"2343","Itgb1bp1",15484.73068,12207.31804,11072.24983,13047.31254,14050.99825,13154.76801,13650.17336,12022.09144,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344","Itgb4",5628.845869,4439.372936,5699.64798,3608.622432,5334.013467,4254.190709,3970.144549,7686.880389,19559.38406,20391.69137,18344.99523,19618.25952,16842.87704,18089.62536,17025.79007,14829.57966,17003.63491
"2345","Itgb6",NA,NA,42207,65224.3,70889.5,62539.5,NA,66847.6,NA,16187.1,NA,9702.77,16445.6,11525.5,11203.8,NA,9265.57
"2346","Itih2",10303.86119,10469.84703,7495.480225,7297.967281,9799.806289,7740.647013,8917.748192,9781.916879,15963.01697,11053.18465,6836.85478,6977.044192,7266.375913,8275.307746,5890.730062,8586.59053,5651.23317
"2347","Itih3",NA,NA,NA,NA,NA,NA,NA,NA,6275.7,NA,NA,NA,NA,2316.99,NA,NA,1029.94
"2348","Itln1",NA,NA,NA,NA,NA,NA,NA,NA,6661.71,8985.6,NA,5348.55,4583.95,9093.6,NA,NA,NA
"2349","Itm2b",NA,NA,7834.73,13523,15472.4,9216.73,10676.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350","Itm2c",10208.98658,7078.461057,7542.91238,8876.541036,8803.119296,8691.347792,7828.216769,9180.111915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351","Itpk1",22372.24153,19139.9407,25681.49492,21937.1619,22994.88286,17053.41363,19749.19345,21891.00766,5045.63,3451.09,4673.3,NA,4075.35,3340.43,5891.77,3043.92,NA
"2352","Itpkc",9697.887826,12125.70987,11055.46952,10580.13484,11406.26858,9653.404723,11947.46799,13434.41359,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","Itpr2",NA,NA,NA,NA,197071,198421,NA,122686,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","Itpr3",7714.458695,8296.357338,10217.01553,8195.527709,7704.041022,6605.882152,9662.186319,8641.5689,12261.70366,10413.86107,11598.18212,8994.776754,12178.64886,11096.44103,10133.56202,8430.343523,10134.0511
"2355","Itprid2",NA,NA,NA,NA,NA,NA,NA,NA,13982.75514,16197.77745,15739.85043,17179.57313,14753.61783,12109.88599,16551.24848,12825.68191,15777.17583
"2356","Itsn1",60360.81236,58776.34517,59835.69048,63443.86365,61114.95851,60805.15238,58205.18923,59366.6025,27005.75246,29303.83907,27435.37639,24564.78185,28725.35443,22841.02509,28365.62667,23716.18568,27519.70558
"2357","Itsn1;Itsn2",65844.01991,60879.06464,67336.54277,77183.5436,71191.516,62739.64755,63154.23337,69550.05102,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358","Itsn2",66541.87947,61119.73706,59445.22737,71349.2759,68238.97516,67993.51905,63601.83631,65320.91251,NA,NA,NA,NA,NA,NA,NA,NA,5353.32
"2359","Ivns1abp",12866.6762,13408.85134,11810.20508,10380.28264,11161.63513,12629.61758,12497.42258,11489.62318,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360","Iws1",17784.83306,17288.75759,18916.85298,19730.12684,20233.84543,17347.28292,16411.71598,15137.60485,2015.5,5007.83,4474.59,NA,2657.51,3026.33,2843.58,2411.54,2087.35
"2361","Jade3",4863.78,NA,4917.48,4116.4,NA,2578.8,2939.61,6061.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","Jagn1",35898,25049.1,11304.3451,20014,20466.86837,30612.5032,21684.6,19866.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363","Jak1",7914.905647,10136.08466,13724.71868,8557.972569,9133.577825,8251.295069,9383.437329,10449.73281,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364","Jakmip1",148365.5919,159954.7378,141052.5329,143756.5965,147054.062,149955.1973,158333.3037,160308.3276,NA,NA,NA,4309.991891,5335.05116,14089.35093,NA,8953.768102,NA
"2365","Jakmip1;Jakmip3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5238.77
"2366","Jakmip3",NA,NA,NA,NA,NA,NA,NA,NA,42410.4,54637.1,36484,18093.6,44471.7,32732.3,19452,30072,20693.3
"2367","Jam3",NA,NA,5690.55,NA,NA,NA,NA,NA,10880.2684,NA,10115.70637,14130.91255,11354.33978,11057.24038,9431.284022,10491.94617,12902.94103
"2368","Jcad",21599.07463,20209.57657,27975.71539,23188.11902,24644.86314,21248.97763,24108.53108,23387.42691,29104.76298,24414.40494,26179.99202,25420.14635,25258.44089,23342.61148,23873.77827,23302.61942,21206.39326
"2369","Jhy",9043.8,8358.06,8343.27,8155.99,NA,NA,NA,7894.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","Jmjd1c",6287.329482,7633.668701,11493.86584,NA,6297.932493,7662.295603,6234.689606,8206.761481,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371","Jmy",26114.09029,27939.50542,25922.03207,30868.54101,29017.96719,30119.70805,28201.78307,28860.27678,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372","Jph1",40214.77951,36878.97501,40372.9443,46692.59483,42185.7882,42712.45582,39561.24534,40744.34281,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2373","Jph3",125015.5125,119995.7877,117441.9025,125659.7287,125454.1511,131830.7092,122241.6599,128481.7599,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2374","Jph4",12568.29246,14671.59392,15721.55719,14132.33616,15912.52764,12793.66327,14770.70497,14562.859,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375","Jpt1",378921.9034,283449.5505,237357.1254,374366.2767,305979.4016,372124.0776,278563.54,257840.5407,5252.466554,8452.562649,5202.507198,9572.727072,4218.631468,4350.757801,6923.643195,5425.160741,7399.44
"2376","Jpt2",229294.9363,152771.1049,141212.9812,231575.7538,233718.471,235171.4478,154576.9701,148930.2708,18002.24803,21474.72495,17975.14782,20974.74058,15566.83526,16810.67992,19690.52305,10725.65311,13906.48874
"2377","Jup",18870.93765,27701.93088,23385.02706,18618.82153,25449.14803,24888.2688,23866.5747,18673.50982,18144.86075,14098.37423,13596.34129,17283.01568,17423.20974,7102.147281,72575.61363,15390.7746,39220.71751
"2378","Kalrn",13013.9228,13053.7144,13155.96449,13703.44588,14561.67256,11958.40462,14340.20136,11866.58033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379","Kank2",28447.85817,35702.15355,37858.5481,28030.88901,28643.66238,23695.60753,35938.43456,33436.12576,117644.8524,126600.7167,109329.5588,107289.505,114075.9311,101521.6235,116936.4324,99850.07151,98854.60975
"2380","Kank2;Kank4",NA,NA,NA,NA,NA,NA,NA,NA,31116.2,20375.8,30925.5,32364.9,28486.9,24514.1,28520.4,28316.3,37268.4
"2381","Kank4",48666.9275,49292.97842,46236.22991,45568.90314,44342.95047,42880.8341,48297.27275,43217.43799,149557.9403,182169.3165,146392.0686,154393.7329,177370.1578,119322.4313,152529.3169,123725.3693,139775.8695
"2382","Kars1",241382.672,236039.5604,196326.8759,232532.3207,234268.3561,243047.8,231179.1987,243469.4913,8000.469741,7489.457995,8592.144597,8231.23222,8623.310742,12492.35851,7661.421593,16343.02604,8551.666349
"2383","Kat14",NA,NA,NA,NA,NA,NA,4423.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384","Kat2a",NA,NA,1417.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385","Katnal1",116398.1061,136595.4201,140688.702,118812.205,114354.465,115394.2417,136318.2487,146212.034,5521.48083,7212.636809,7546.434039,4912.883236,3754.458241,9755.89471,6447.281627,9429.337816,10426.8
"2386","Katnal2;Spata5",NA,NA,NA,NA,NA,NA,NA,NA,11701.2,NA,12669.7,12174.1,NA,14069.9,NA,NA,8191.95
"2387","Katnb1",30216.4904,29170.73044,24860.13633,28899.6092,25122.34823,31252.01421,28506.78216,26501.04983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2388","Katnip",6252.724144,7422.509795,7406.982354,7846.842917,8350.562888,6714.756681,7176.267592,6732.003923,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389","Kazn",15718.67808,12259.57241,17175.37046,10331.00997,16511.22853,16741.72729,14813.59739,13731.11462,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2390","Kbtbd4",8934.408773,8972.631051,11327.10677,7171.823802,11054.68663,10990.44203,13125.15443,13821.47805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2391","Kcmf1",11374.24035,6485.493401,7830.51513,10169.54662,7485.341128,9507.605623,7696.93241,8883.172454,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2392","Kcna1",207397.9519,159862.3649,145893.1804,164381.803,169317.1285,183335.6324,165735.5383,154115.8336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393","Kcna1;Kcna2;Kcna3",249384.7705,221059.5916,223728.8178,277070.1571,242042.8856,332784.5419,175092.5963,213270.1056,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394","Kcna1;Kcna2;Kcna3;Kcna6",76504.1,50935.8,60676.9,59072,56999.4,71884.5,37160.5,42861.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395","Kcna1;Kcna2;Kcna6",NA,4820.76,8901.25,6118.96,8227.46,NA,NA,11047.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2396","Kcna2",237645.2158,185073.1798,175033.0391,232591.9236,220573.3286,217583.9599,186972.8979,195095.9402,NA,NA,NA,5063.01959,3327.073776,NA,NA,2212.401998,NA
"2397","Kcna3",NA,NA,NA,NA,NA,19705.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398","Kcna6",17125.36683,15418.75953,19303.55156,17725.62826,17110.00173,17383.63672,17037.17124,16045.4816,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399","Kcnab2",42220.21397,40433.39279,38414.15692,38233.45594,37795.34888,43761.66759,42009.02452,41022.14389,1934.64,3010.63,2623.15,1593.08,NA,2713.51,3712.12,NA,2938.74
"2400","Kcnb1",60324.74834,64481.05466,72684.99686,60514.92025,68671.49787,66721.6751,66371.24701,73153.52724,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2401","Kcnb1;Kcnb2",110751.9964,124238.3543,106377,81317.6797,59667.79643,97769.44861,102143.0325,120574.2232,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402","Kcnb2",96013.12184,90198.30363,89867.68875,86055.82953,86446.23777,91091.42267,89925.4551,87677.18928,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403","Kcnc1",5636.85,6266.96,NA,5942.67,6584.51,3931.51,4609.23,8102.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2404","Kcnc1;Kcnc3;Kcnc4",5677.56,5939.55,5533.43,6582.75,5946.83,NA,7247.98,6790.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2405","Kcnc3",10228.76954,12560.52965,18395.45064,9919.842325,12390.15956,9261.707836,12929.54701,14044.65863,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2406","Kcnc4",2987.810211,6154.911663,5596.057872,4589.285169,5531.780367,3848.608453,2896.298919,6834.549671,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2407","Kcnd1",48796.58574,39377.46416,34980.6242,47435.25429,45102.61783,54493.01999,43064.51882,36671.50727,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2408","Kcnd1;Kcnd3",NA,6548.35,NA,5481.36,4599.31,5740.45,5181.02,4926.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409","Kcnd3",5069.507851,4563.519965,4165.22341,5197.236633,3854.187803,4642.22316,4735.34893,4478.686452,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2410","Kcng3",7026.61,NA,9811.44,7635.97,7923.56,NA,17028,10317,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2411","Kcnh2;Kcnh7",3201.91,4996.2,NA,4770.52,5962.73,3961.53,5722.48,4472.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412","Kcnh5",16246.67747,16273.76676,11684.80885,12488.56105,15158.36308,16506.1985,15457.77127,14560.94372,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2413","Kcnh7",8195.19,7574.904059,NA,NA,NA,NA,9923.030204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414","Kcnj10",NA,11157.43812,6712.578431,6102.692908,NA,9616.396391,NA,NA,12855.48245,14076.5673,15269.24211,11007.14996,15418.57382,11597.1749,11826.32182,15725.91835,13158.5679
"2415","Kcnj11",NA,4992.26,NA,8617.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416","Kcnma1",20461.2665,23690.94886,26517.03832,14120.3651,15793.44386,16726.20105,20567.93172,21989.52451,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417","Kcnq2",36729.26569,36455.20067,35339.027,34994.77003,37652.84357,37749.30106,37061.37368,37338.26294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418","Kcnq3",NA,4301.88,NA,4163.44,NA,4382.5,3282.29,4193.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419","Kcnq4",22532.1,18728.8,26367.6,26571.8,28111.9,27330.5,27523,23936,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420","Kcnq5",10563.20536,8299.382017,10282.17268,10138.83652,11642.48139,8268.295793,11004.76787,10379.339,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421","Kcns1",8015.48,7917.93,7113.9,12281.8,7925.14,11467.7,NA,7136.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422","Kcnt1",23020.59952,29572.13003,31498.84512,29360.83115,29918.33905,27464.75135,29151.837,29047.05435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423","Kct2",NA,17969,16824.1,40172.2,43546.9,37354.4,25130.9,16541.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424","Kctd16",32712.10991,32921.6413,32417.34382,32707.99794,36835.82507,34544.0722,36021.72563,36182.90207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425","Kctd2",NA,NA,3406.51,3501.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426","Kctd8",26731.40128,26484.06065,25160.04562,32731.37945,30140.40445,25801.19764,31311.52565,27386.32264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427","Kctd9",7783.678852,8484.617113,NA,9559.13,9312.67,9251.247188,8838.23,5813.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428","Kdm3b",23619.81588,22282.24369,22285.1114,24803.54009,27913.28798,25404.55176,21935.31184,24512.34978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429","Kdm5c",NA,4310.027832,5309.041556,4030.259189,7622.060861,4075.374336,5442.163932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430","Kdm6a",NA,NA,NA,4102.06,5610.86,2140.29,5054.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2431","Kdsr",44702.36726,33140.75552,31058.08274,44836.7075,47964.11586,45084.91641,36912.20564,35603.27498,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432","Keap1",25133.24834,22819.67135,17079.08682,19755.82412,19556.29608,22815.96905,20187.31095,20931.25352,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433","Khdc4",12828.81699,14749.55646,14660.04431,14623.05862,16028.08571,17246.14706,14978.47786,13954.77486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2434","Khdrbs1",283086.7051,231788.8729,180500.1411,205244.9265,206726.5599,270714.585,231936.41,197714.4533,20427.79007,23045.86672,24589.53248,24605.30441,17111.20881,17559.93322,14656.70931,18802.4099,19674.20166
"2435","Khdrbs1;Khdrbs2",62266.1744,53542.99635,75194.32422,62581.34959,65357.71068,NA,64043.12298,38049.46484,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2436","Khdrbs1;Khdrbs2;Khdrbs3",NA,213937,223357,329211,285466,267412,230889,257546,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2437","Khdrbs2",21553.36571,18595.61175,16101.41495,25098.48313,21489.97119,21525.6043,18909.50788,20364.75661,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2438","Khdrbs3",33173.85032,24399.36158,23793.94022,28789.84797,32267.95856,30963.60329,29901.93962,26497.22775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2439","Khk",NA,NA,32340.3,31877.8,NA,NA,37103.7,40185.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2440","Khnyn",6919.824129,6193.725014,NA,NA,NA,7846.173646,6828.648332,10541.24819,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441","Khsrp",237530.591,264175.6584,193786.4369,200671.6706,216082.8391,240381.8179,258188.6828,236261.5305,49859.54246,58645.21331,53381.38279,56346.07915,51128.57517,58485.46058,57017.08544,53832.21682,54433.26323
"2442","Kiaa0100",62204.44486,73463.39543,74592.00487,61402.42361,59057.90552,63286.85105,77440.80726,72171.8855,7563.416287,10410.99761,8027.327181,7754.533763,11262.81599,7166.371389,11084.76705,7063.897814,10008.14969
"2443","Kiaa0232",6566.912471,7784.64001,8872.923081,7188.789513,6450.81231,6424.351305,5557.646455,8765.044236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444","Kiaa0319",13194.64867,15767.96696,15418.00636,15456.00643,16397.49691,11273.0528,18212.26366,16878.19317,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445","Kiaa0319l",37956.10351,33440.86815,35465.5893,39633.01524,38500.71161,38009.74957,38976.86987,39443.73912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446","Kiaa0513",82285.59337,81221.46936,72338.46544,71260.52003,72169.28434,80591.43624,78243.99146,85926.53325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","Kiaa0754",10190.2,NA,9211.87,10149.6,11327.3,7561.4,8314.63,8125.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","Kiaa1107",57757.04901,61854.4962,59542.91995,58486.92719,52377.9455,56492.29286,62228.64122,60136.64894,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449","Kiaa1109",14411.78833,16398.67999,18844.1955,16306.05776,19046.18581,16186.16689,18328.36975,18544.10683,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450","Kiaa1522",57463.19319,51979.57542,54146.35938,56044.27281,52149.65037,62960.19965,51700.52831,48592.89003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451","Kiaa1671",8710.387634,12145.12615,13229.80467,12887.51381,11209.8478,12223.01638,14108.75578,10934.97098,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","Kiaa1841",38605.72904,40623.67746,43274.85564,38096.26725,38170.90655,34315.95683,40812.86162,36693.71104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","Kif13a",NA,NA,7856.86,6081.26,6410.7,NA,7252.12,5617.46,2849.71,NA,NA,3160.26,3566.12,3018.22,NA,NA,4101.44
"2454","Kif14;Kif9",NA,NA,73694.5,111180,104788,102613,79703.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455","Kif14;Kif9;Stard9",NA,NA,NA,NA,NA,NA,NA,NA,6042.95,7463.13,5951.35,NA,NA,5609.84,9802.17,NA,5020.55
"2456","Kif15",NA,NA,NA,NA,NA,NA,NA,NA,8149.6,NA,11608.1,NA,5864.84,8627.43,8016.86,NA,NA
"2457","Kif16b",25217.64189,28480.55293,24822.40894,24515.14158,26209.41369,26010.62662,27029.13452,28708.83735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","Kif17;Kif3b;Kif3c;Kifc3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4753,7569.4,NA,8716.88,5932.81,5440.33
"2459","Kif1a",107742.713,120180.1294,106324.3969,102274.5054,101667.0908,110226.0639,113557.1901,110999.2827,8188.93,5326.5,10449.2,6231.74,5954.27,NA,8338.21,5802.01,11366.3
"2460","Kif1a;Kif1b",54569.15843,65776.7333,56748.29176,50789.41988,55364.18779,51772.28998,59212.03572,57429.43096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","Kif1b",7910.15873,9866.035352,11229.22977,11322.23154,9756.573595,8943.535382,NA,12259.93878,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462","Kif21a",74605.79291,78787.44969,72707.35523,74137.45977,72824.12626,74715.76742,77427.581,78784.26688,8998.99131,10119.01853,8569.83034,10799.77162,9752.037225,11743.09042,9611.659925,13326.1358,10648.04261
"2463","Kif21a;Kif7",20007.71118,28336.50548,5948.15,13615.55989,15759.40501,24967.2363,18937.33277,17400.02704,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2464","Kif2a",31481.42696,33453.4574,33403.59846,33108.94239,36067.93866,32174.67377,33470.08975,34580.40236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465","Kif3a",16509.08176,20295.4208,16901.65375,16548.2359,19935.64151,13947.21989,16523.49886,19609.05388,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466","Kif3a;Kif3b",27856.21294,21930.76328,24453.93611,24830.18894,23548.15992,24094.95286,22426.84438,23033.87997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2467","Kif3b",65473.33557,55349.14467,46835.61911,63448.95369,65999.93213,64444.43982,52760.60233,50347.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468","Kif5a",387024.5688,304267.9111,243407.0072,344003.6185,334800.4282,356067.3701,314643.2795,289888.4577,NA,1457.307506,7316.772597,10317.74442,4914.766962,3800.21411,NA,4457.697945,NA
"2469","Kif5a;Kif5b",125466.1281,115956.8846,113787.468,105715.9649,90452.2136,91329.59,90002.77076,111156.6826,13118.26397,17590.81419,20797.88113,18228.87366,21705.83406,21537.60941,22207.76388,21074.80247,19095.99371
"2470","Kif5a;Kif5b;Kif5c",347924.2368,279957.3142,250184.2035,293630.1977,283345.7211,287876.8039,252664.402,266716.4748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471","Kif5a;Kif5c",150739.7553,132792.5771,39127.13962,37821.51078,46633.7271,125551.0461,78577.50312,66539.07398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472","Kif5b",28823.38678,29907.90278,31738.72828,29722.85484,27474.06313,27622.86709,30158.47335,31564.60717,12282.79529,12433.35658,12907.24809,13655.50896,11680.39216,13733.6448,11242.74983,11962.90286,12685.95036
"2473","Kif5b;Kif5c",17196.30099,15762.73887,17529.64136,11331.66438,13938.72906,14324.08765,14556.54121,14734.41076,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474","Kif5c",38201.30992,36652.59832,34810.58953,39224.30425,36950.32791,35674.89462,37319.44684,35733.06419,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2475","Kif7",NA,205815,77864,110022,NA,NA,NA,NA,9880.87,4667.738003,NA,6336.132708,NA,6204.7,7585.298708,NA,6689.65
"2476","Kifap3",117133.0561,106998.2023,98344.14517,93657.01372,110205.3135,120570.047,107945.2075,107193.9397,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2477","Kin",8811.846869,9415.61913,10036.61314,9015.295228,9221.591464,9005.298611,9157.118171,9551.612474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478","Kiz",3581.8,4321.25,NA,3678.99,5051.92,3392.53,NA,4190.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479","Klc1",139580.0895,152116.9135,142849.6649,137276.8427,132705.4826,131598.9728,139578.4824,147713.439,5735.894655,9220.104547,6858.382538,6806.617792,7104.491077,10161.96377,7749.145041,8826.440233,7192.361275
"2480","Klc1;Klc2",48189.24994,56602.05244,54191.46745,41066.56764,38663.03727,43919.45835,43903.39893,40204.11309,NA,NA,NA,NA,NA,NA,NA,NA,NA
