GeneID,X208_LSC_TC_m_5,X209_LSC_TC_f_2,X212_LSC_TC_m_2,X214_LSC_TC_m_6,X219_LSC_TC_f_1,X231_LSC_TC_f_6,X232_LSC_TC_f_5,X238_LSC_TC_f_4,X241_LSC_TC_m_3,X213_LSC_TC_m_1,X216_LSC_TC_f_3,X223_LSC_TC_m_4,X143_DRG_TC_m_4,X151_DRG_TC_f_2,X154_DRG_TC_f_4,X157_DRG_TC_m_3,X158_DRG_TC_f_5,X161_DRG_TC_m_2,X162_DRG_TC_f_1,X165_DRG_TC_m_1,X160_DRG_TC_f_3,X249_paw_TC_m_4,X250_paw_TC_f_4,X262_paw_TC_m_5,X264_paw_TC_f_5,X265_paw_TC_f_2,X246_paw_TC_f_1,X260_paw_TC_m_2,X268_paw_TC_f_3,X269_paw_TC_m_3,X270_paw_TC_m_1,X173_SCN_TC_f_1,X174_SCN_TC_m_5,X182_SCN_TC_m_3,X186_SCN_TC_m_4,X191_SCN_TC_f_3,X193_SCN_TC_m_2,X194_SCN_TC_m_1,X199_SCN_TC_f_2,X189_SCN_TC_f_6,X198_SCN_TC_f_4,X201_SCN_TC_f_5,X195_SCN_TC_m_6,X207_LSC_T_m_2,X211_LSC_T_f_3,X220_LSC_T_m_5,X221_LSC_T_f_5,X224_LSC_T_m_1,X225_LSC_T_f_6,X227_LSC_T_m_6,X228_LSC_T_f_2,X233_LSC_T_f_4,X236_LSC_T_f_1,X237_LSC_T_m_4,X240_LSC_T_m_3,X144_DRG_T_f_1,X147_DRG_T_m_2,X148_DRG_T_m_1,X149_DRG_T_f_3,X152_DRG_T_f_4,X156_DRG_T_f_2,X164_DRG_T_m_3,X145_DRG_T_m_4,X251_paw_T_f_2,X255_paw_T_f_4,X266_paw_T_f_1,X247_paw_T_m_2,X253_paw_T_m_4,X254_paw_T_f_3,X257_paw_T_f_5,X272_paw_T_m_3,X261_paw_T_m_1,X170_SCN_T_m_4,X175_SCN_T_f_5,X177_SCN_T_f_6,X178_SCN_T_m_1,X181_SCN_T_m_3,X197_SCN_T_f_1,X171_SCN_T_f_2,X183_SCN_T_m_2,X185_SCN_T_f_4,X187_SCN_T_f_3
Postn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4941.034935,5974.871226,NA,7163.932926,NA,NA,5528.504786,3132.054368,6300.305595,4016.93057,7055.953513,5371.138613,5213.145966,7444.941505,NA,NA,6236.51407,NA,3507.302364,7483.246089,1572.155882,NA,NA,2592.953466,NA,2152.481311,1679.073509,NA,4252.87599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7295.93,NA,10902,NA,NA,NA,6138.34,12674.1917,11944.01367,12737.80235,12358.25763,12131.77902,16215.71753,18671.37111,10518.19125,9431.554702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pot1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13782.66075,21132.39227,23090.10526,21869.09131,19577.24844,19089.69289,19715.2471,22915.79153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppa1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8500.92,NA,NA,NA,7742.96,NA,NA,6013.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71849.6381,82378.01737,66335.75026,91126.73323,74153.04698,82836.96868,66619.95526,82827.49267,84214.23641,77038.92101,71927.86146,74494.38905,49511.80664,44039.73354,46544.34468,54161.00615,54669.59595,49680.1564,45502.59629,47539.86658,NA,NA,NA,NA,NA,NA,2459.78,7440.61,6747.31,30650.15321,31739.80918,36207.12776,36295.56159,32853.57541,28787.42871,37121.61891,37165.69061,38002.8226,32141.4594
Ppa2,NA,NA,5640.258582,2749.148514,NA,1590.467371,3075.30275,9917.553195,NA,NA,2061.217237,NA,NA,6689.356254,NA,NA,6623.165973,4721.702852,5292.370987,NA,5662.171157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19252.37237,27601.30084,27701.59088,19189.89336,24191.5982,20728.19224,18868.63893,18904.84319,19599.13127,18718.38339,19188.0149,18806.42576,49555.65962,43322.4807,46501.97545,45856.84388,44767.79766,48378.79788,42563.92297,42237.52473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3658.360527,3382.345384,4005.088631,3357.594771,3458.692338,4427.980337,4978.102999,NA,NA
Ppargc1b,6391,5041.53,7469.5,NA,10952.6,5110.91,NA,6240.5,6767.96,5794.21,5862.37,10106.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppcdc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6949.892363,NA,9006.575266,4873.791872,7331.032212,5009.735054,6626.926393,6590.544772,4926.489435,11250.80894,11357.77774,NA,14077.46682,16277.9499,13094.85344,11329.4951,11088.14367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9828.83,NA,NA,8038.91,NA,8950.1,4908.09,NA,7292.67,7127.113805,9579.987606,NA,7760.737729,NA,8767.592064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppdpf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84516.55568,62542.38088,62625.57643,71180.05471,73768.59322,86439.4686,72540.21821,70538.66555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppef1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24099.33812,25476.87228,25094.92126,24967.10052,28809.52143,23997.78227,24816.17671,22509.98587,23366.71381,23701.35552,23721.31331,27181.94816,17468.62448,15819.60492,20148.30096,17261.19299,19526.13359,14209.24886,17726.33323,18228.77978,4864.86,NA,4492.92,NA,NA,NA,5323.78,3554.31,3278.1,NA,NA,3221.83,NA,3175.9,3308.89,NA,NA,NA,NA
Ppfia2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16720.66819,15469.88202,18011.63912,16362.02636,16050.36703,17746.98672,15078.01371,18797.42799,17637.48223,17005.16105,17371.74402,18204.48396,19487.75462,17520.77362,18070.112,17867.33578,17810.50779,19658.09057,18889.23958,18254.50281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5047.16,NA,NA,NA,NA,NA
Ppfia2;Ppfia3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26143.75783,NA,NA,51882.59583,20463.31776,53026.72941,44911.43627,55179.92833,51804.36762,56279.57069,55321.97981,54045.30367,44633.37699,NA,33977.83814,54324.10095,51980.34397,56055.98113,49691.77336,43184.90658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppfia3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47169.80793,46360.03544,48670.89246,46080.01358,47352.44217,46830.03292,46030.9263,47372.24704,43033.71698,46405.63937,52761.09489,46500.93768,42069.83944,40508.56188,37241.60343,40394.0843,43532.50539,42395.23868,41402.18275,42196.99756,NA,NA,NA,NA,NA,NA,NA,NA,NA,10044.2527,8760.98134,8710.07869,8401.302096,8677.303244,9511.758942,8805.951935,7639.631557,7595.673674,9131.089287
Ppia,123281.6468,93526.23703,120244.6633,113384.9412,90213.82065,107738.415,110623.2391,95330.50464,103339.0567,92039.43571,92714.09159,112394.6118,181193.2748,105927.33,95279.10142,101676.7204,107819.4263,114762.0409,113387.1098,90540.55748,102164.907,89573.31269,77217.1095,76561.62158,68839.6345,81388.76295,83556.58825,64747.69701,52987.70938,69745.48011,73424.5089,50434.59258,NA,54677.2808,58195.56161,49484.10809,42879.54087,57630.1263,74617.76931,66393.33259,56113.59359,86210.819,63693.69402,218782.489,141946.5249,166414.8414,244716.8266,172715.0507,281913.975,213450.3263,280075.9137,289666.9905,241486.9826,251350.1701,260489.3337,229129.2811,184823.0228,114776.0596,180524.9727,193012.3977,208629.0922,183313.2025,181210.1884,74755.60728,96385.02751,83768.5464,120590.6982,92867.08195,81111.57643,69494.62975,96842.44696,113815.5985,65803.46369,67137.54763,76325.85572,84263.93088,73070.03696,78256.31161,64804.59372,66447.31791,69673.45791,58305.87759
Ppib,10130.5,1589.33,7356.93,5380.21,4017.56,8685.75,3153.25,3255.47,3757.04,NA,NA,NA,13770.23967,10568.23949,7829.967226,10745.24315,7136.173775,10668.18465,7544.679819,8501.992899,10372.95339,NA,NA,NA,NA,7187,NA,7735.46,5328.59,NA,NA,3513.852605,NA,11351.92413,5223.456585,4614.654561,5441.862021,3128.715747,5651.810404,2423.672112,8546.489529,5469.587935,13249.58544,12704.8,NA,NA,NA,NA,10690.1,11708.3,NA,NA,NA,7929.32,8387.77,15238.12126,11471.46404,15323.51298,14469.81252,16508.93828,12556.30414,13609.48661,12294.7759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppid,NA,11426.12643,14790.3636,9852.864637,7392.910869,8296.337856,9562.057105,7239.68335,7296.954597,8710.91721,9068.928393,8742.127928,12494.64762,11976.0417,13973.98998,12026.82974,14631.89748,18203.18534,9503.371932,15838.04141,11628.59184,NA,NA,NA,2863.46,NA,3687.68,NA,NA,NA,NA,6149.16,NA,4247.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,215361.3427,196964.8167,185943.584,316543.2351,183640.6335,311376.1959,239800.2979,312533.1572,317241.3346,285432.012,204952.8215,245833.8166,433849.8145,312219.4391,304241.1317,442950.3688,440788.5218,423943.4667,343107.6161,348950.3165,16094.16839,17738.45056,17713.07313,12747.95739,12321.5283,15090.87793,18074.63894,16055.71065,12443.96582,77691.63419,78798.8752,105816.4158,113351.2903,100840.7288,110532.1167,83513.97615,83616.20769,95110.27801,87267.15153
Ppid;Ranbp2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44224.1,34807,29321.4,59865.4,50937.4,57037.3,36932.3,37892.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9975.652645,9667.338923,9538.698178,9857.959676,NA,7811.834587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641.43321,7394.204475,10855.8,9371.740874,13529.61353,9081.766549,8340.119656,13163.49544,8301.021133,6688.99,10069.7,NA,5817.81,NA,7070.62,5940.71,NA,NA,7047.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45423.01522,53447.32677,49694.50627,47304.28242,48943.83092,44001.84946,50344.78563,54509.23089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppih,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5181.75,NA,NA,4085.32,3410.97,NA,NA,NA,NA,NA,NA,6288.79,5278.98,8133.19,10838.5,11867.2,6517.93,8937.71,9414.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppil2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25796.5426,24797.49868,27369.45237,25328.01263,26844.36036,24256.78146,26034.8026,23209.39771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppil3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14623.24562,9694.809154,13824.62046,16400.51109,12361.80928,14092.73508,14387.89779,12436.20349,16629.29638,14697.56654,12646.49349,13503.02653,23404.57508,21128.30464,20680.71056,19999.62354,22794.8019,24782.67599,22598.42035,18525.46647,NA,NA,NA,NA,NA,NA,NA,NA,NA,5739.01,7677.73628,8067.880772,9539.472433,6200.596483,7529.172506,NA,5412.961981,NA,NA
Ppil4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6714.46,6491.91,7582.77,8413.86,7847.11,5695.38,6338.95,6110.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppip5k1,NA,6577.980012,4721.84049,6755.290781,9661.545744,5305.994689,6341.255373,7026.881559,8246.29136,6513.640753,6263.017104,5837.930611,3495.957833,6331.329704,5553.702087,5081.86396,4239.84613,5726.069239,4597.500649,6779.616989,4410.23831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20715.47427,24884.49301,27747.12685,23214.97969,24335.21495,20757.24029,23577.7536,22610.23095,18408.80614,21447.19627,28138.89793,23985.16872,56016.47521,73010.7587,67998.73411,54084.2461,55155.44064,59143.44632,74908.23837,68297.95506,7338.973689,7410.514902,7854.17257,NA,5640.448091,6271.111522,9822.854521,8157.23,8238.46276,10936.69015,10855.54513,9711.788161,8982.094451,10057.27487,8564.356863,8343.643111,9028.248814,9194.052987,9348.826846
Ppip5k1;Ppip5k2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36546.90765,29639.29217,32149.19023,30430.05583,31855.00319,28698.33631,35819.33532,31823.6447,27203.23717,28560.53265,28007.70905,28860.20158,45187.84877,63305.0986,49800.85447,46366.179,48953.39819,48414.93227,61682.26068,63106.06762,NA,NA,NA,NA,NA,NA,NA,NA,NA,25362.02284,NA,17670.63385,16009.10743,14937.28021,14145.27866,17900.51095,19571.34942,22277.828,NA
Ppip5k2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56002.54794,45649.9073,51031.43859,51113.15625,46454.32992,49821.31653,53388.90549,52408.18248,51827.73708,50185.95897,47873.48886,53587.37289,27525.98574,32110.13943,30953.61745,28355.48305,30822.55423,28508.89405,29255.88812,32160.84702,9150.442719,7337.862135,9160.173438,8000.976542,9675.294095,7556.219322,7975.620035,9872.215994,9092.087871,17917.07102,14254.7755,18110.02867,13537.89727,18466.69732,15759.48749,16781.27643,14337.93098,20869.7897,17624.28615
Ppl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134254,138709,163760.1765,NA,161475,121992,168573.3091,NA,151174,106653.2949,105544.9412,103577.056,101975.0826,106684.0737,112039.0312,106133.9355,94641.8938,101325.1974,120339.1806,NA,64462.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223861,254852,251211,267752,335216,285276,NA,274881,122472.4378,251929.0195,134088.2709,117117.0256,122777.9803,119379.8188,115045.891,116314.8484,128374.6476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppm1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44446.27981,44814.53381,47411.24364,42371.12405,46231.4277,38761.90947,37238.15418,40782.77178,44066.6103,42512.7289,48051.13922,38193.63234,32670.89722,32939.88559,27658.03219,28617.32862,33096.21072,31967.41371,31612.77353,32723.01161,NA,NA,NA,NA,4642.28,4785.26,NA,NA,NA,65910.46295,60718.26018,58087.4011,62190.32222,67180.04314,67921.2376,54205.22548,61175.05966,55521.48893,52373.16093
Ppm1a;Ppm1b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14157.87762,17109.49474,15235.57035,21833.94564,12697.12519,23985.90594,14342.44896,24321.91595,24284.2063,19856.60008,18772.34227,21287.59337,25688.02305,25463.35211,21697.2999,16551.83097,20887.20474,24362.09505,24979.94948,22366.95163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppm1b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28338.20769,34287.23615,35675.22774,33908.54703,24689.85721,33809.58825,28718.21911,33398.84528,34054.53188,31432.57241,26736.5055,29963.00865,77649.56952,75739.85881,63903.26998,70687.20315,69739.64434,84288.1949,69323.16374,74565.90401,7768.840164,5971.911176,8446.782806,NA,7903.949962,NA,9035.378741,12676.37573,8999.420935,14192.84104,18983.75034,15861.8593,17682.44775,11993.47795,13152.28282,15590.71102,8641.037115,15488.80394,13590.29907
Ppm1e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15534.74738,15946.04781,9797.935087,15741.3124,7829.81225,16664.47162,15149.26,20682.80967,20057.88025,20882.68095,19344.49693,15611.69972,43087.56768,37518.27358,36973.4324,35289.00694,35140.0165,43165.67579,40831.15564,37456.66352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4459.12,5013.84,5374.77,NA,NA,NA,NA,NA
Ppm1g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4029.735336,6261.87016,3575.333029,6396.007623,5351.628198,NA,4489.795902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130702.8986,103358.1493,92911.86106,127093.3111,123594.4779,120884.4917,104567.7772,102423.3434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppm1h,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15595.5607,13903.71905,11854.06116,11237.39036,11897.0066,11105.04997,12451.70664,12649.37672,11591.02929,10181.10631,14485.11591,12442.36259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppm1j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19990.99719,18883.90336,19540.49388,17301.94128,15828.48738,17368.80009,16129.4202,18337.97312,17989.34704,18747.36074,15588.16503,15149.83543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppme1,176439.9719,143121.1278,223873.8984,201415.8796,131345.1802,153368.2089,145664.0827,161946.8242,147729.4973,117680.3219,152015.7953,127350.6293,201564.6137,238515.0945,242981.5772,184295.7499,246717.9389,236033.0912,139549.9476,311648.5994,155686.197,223820.9625,279473.1842,NA,246893.5605,238994.19,198377.2754,254910.9001,NA,NA,276588.2016,88087.25164,74849.14292,105851.385,110886.8905,NA,NA,NA,84139.4,84436.1,76151.70179,NA,88720.63596,189880.7895,198075.0523,194945.7356,299940.1366,147189.8272,313668.736,231368.4864,318622.4434,320099.3402,313292.3863,241633.317,256251.4914,212152.4622,239858.8027,215670.1158,208852.388,208612.5972,240457.5422,221472.8528,236202.508,325766.746,342949.7628,353580.5698,315139.7936,368356.34,401045.7722,343546.295,327904.7515,370714.5932,70484.97638,68403.35015,80350.92774,79093.09389,81406.5025,82345.59017,73250.46641,63443.75844,83453.84839,70141.04653
Ppp1ca,NA,5076.16,5201.73,NA,3587.09,3496.76,2849.84,2589.53,2894.04,3318.35,3863.72,NA,7714.756089,9216.997483,10961.47061,6205.667671,7571.842452,9083.956394,10905.87986,9252.238811,8483.04092,NA,5901.79,NA,NA,NA,3792.39,3345.57,NA,4910.16,4513.27,NA,7645.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59051.77452,58718.03982,32665.59322,73287.28406,32676.43939,80672.53062,58897.31413,76050.19162,70845.34683,79623.01717,61828.34459,56872.70599,83378.71893,75948.19168,65854.19435,86450.37342,97612.7597,96789.34926,78125.97678,76607.69998,17038.27102,21026.77143,15083.20775,11297.7,12783.79286,14455.6,15500.9,14862.0298,12409.9,13103.08809,18018.06975,16378.59608,13999.2595,16468.31462,15424.68411,18173.55855,16627.40261,16688.04099,22873.23057
Ppp1ca;Ppp1cb;Ppp1cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36285.20915,34288.26434,28127.47489,49685.56355,33362.4822,51683.54139,38863.07159,52964.86243,53419.11579,56117.8909,40914.07933,41440.63619,117071.3327,98981.15179,60292.25343,76080.28356,78195.55584,93894.84643,72753.2589,84153.21648,NA,NA,NA,NA,NA,NA,NA,NA,NA,5640.883328,13433.28296,11205.08612,15389.57007,14114.69432,14443.00774,7177.315203,NA,NA,9826.098915
Ppp1ca;Ppp1cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3111.752819,NA,NA,3249.714177,NA,NA,NA,1942.869435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3283.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ppp1cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.901,NA,NA,NA,NA,NA,NA,NA,15686.8,NA,NA,15454.8,13853.4,20276.7,15463.9,17580.51851,19114.84194,15465.19799,15435,17565.92004,30659.56173,31634.12603,28786.204,39743.7037,36064.34131,27682.21417,34110.42859,33555.18049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11630.8,NA,7569.84,8709.14,8416.96,10131.9,9589.35,12282.1
Ppp1cb;Ppp1cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4986.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
