GeneID,X207_LSC_T_m_2,X211_LSC_T_f_3,X220_LSC_T_m_5,X221_LSC_T_f_5,X224_LSC_T_m_1,X225_LSC_T_f_6,X227_LSC_T_m_6,X228_LSC_T_f_2,X233_LSC_T_f_4,X236_LSC_T_f_1,X237_LSC_T_m_4,X240_LSC_T_m_3,X208_LSC_TC_m_5,X209_LSC_TC_f_2,X212_LSC_TC_m_2,X214_LSC_TC_m_6,X219_LSC_TC_f_1,X231_LSC_TC_f_6,X232_LSC_TC_f_5,X238_LSC_TC_f_4,X241_LSC_TC_m_3,X213_LSC_TC_m_1,X216_LSC_TC_f_3,X223_LSC_TC_m_4
Syt1;Syt2;Syt5,335196.4207,299425.5993,282328.6533,285044,361889.6973,318268.0625,302458.2154,295433.1447,265899.4607,253133.3402,309850.7485,292645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syt1;Syt5,24162.1,23937.2,19632.6,55645,19128.4,61705.6,NA,69406.4,72632,71313.2,71053.2,73345.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syt11,NA,NA,NA,1899.92,NA,NA,1783.43,1414,NA,1157.33,NA,2787.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syt12,15379.7013,10638.26089,13002.87061,6466.280581,12061.33761,7925.332281,9662.322623,7609.81397,6930.331135,8686.426007,9071.22539,9668.433595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syt2,359544.9003,294645.7651,307845.634,417949.1378,269495.9789,405607.4078,368992.7717,435252.0746,431484.2696,417283.1332,389360.567,406733.5486,16048.64747,21049.42261,22646.71754,19320.1542,17109.46586,13327.37694,21929.87532,21191.45949,12118.16262,11392.43986,16846.98532,16072.50557
Syt3,2714.976416,NA,NA,7691.479262,NA,6453.135758,4797.584036,7264.2569,5738.105023,6960.802207,6714.769311,7106.01834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syt3;Syt6,29154.56877,27637.3,26046.6,38036.01761,17114.4319,35830.05422,29974.45915,34295.5526,29358.59016,28746.51488,29874.6363,24815.60636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syt5,9990.85,7547.91,7778.08,7417.76965,NA,10790.53965,8237.39,9258.611186,8571.852166,10685.11071,8300.005967,8378.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syt6,115577.4136,121797.8889,124082.775,150653.6854,95996.19301,137393.7547,128589.316,161442.7676,156588.0696,149272.4326,130986.142,127901.6364,NA,5708.956722,10227.90669,5544.590006,NA,13187.23253,6582.715197,5509.916156,7892.113721,NA,4691.722172,7754.563146
Syt7,72237.70809,77644.71463,67415.43739,69651.01049,66634.88311,71806.75748,66329.5565,75411.37202,72125.19939,77007.80812,67523.28642,65990.80623,4380.85,5735.26,4590.19,4125.65,6979.88,5901.28,2874.12,2956.68,3889.83,6370.25,4691.49,6806.67
Sytl2,87622.99489,92300.60129,84238.25743,91210.23845,80501.53257,88845.62116,85876.94694,89209.10748,89832.34908,92321.96807,82664.86714,76750.67229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sytl3,15894.98502,21271.44454,19035.6529,16899.89713,19868.54572,14533.79366,15547.9265,19552.03062,16855.89039,19521.05648,13541.65643,16747.02418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sytl4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4896.449978,3587.396402,3813.53,5913.35,4167.98,5351.010925,4251.266685,NA,NA,6284.159242,1820.94215
Szt2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15486.4,NA,NA,NA,NA,8701.08,NA,NA,NA,10305.1
Tab1,44890.83658,51885.75926,45586.10423,50350.476,44537.85389,50065.46308,49579.59708,53720.08373,52717.20697,52812.36584,49763.29215,47692.35303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tab3,93393.17242,110291.0064,104722.0357,81598.72202,100707.3139,81370.625,80587.10808,79064.73121,80199.94362,83330.66445,85855.9281,79378.71694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tacc1,46123.36971,40458.44879,43235.34995,43801.17288,41003.17193,43885.22101,44115.43338,43793.62195,42418.38461,45111.39684,46936.87251,43217.89187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tacc1;Tacc2,81863.28754,85345.01225,98367.15641,79011.47209,87055.02941,80785.9326,88284.35676,76238.01039,82578.33461,91596.44688,100126.2981,92916.47007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tacc2,89678.96756,83154.65659,89282.05792,92423.20298,88771.23389,91272.42253,93980.68948,91951.00473,94453.96812,93176.30469,96518.22927,94663.4328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taco1,6978.837886,NA,NA,10732.82248,NA,10126.10313,7448.879529,8606.933888,7647.042729,8345.718753,6210.712354,11564.89773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taf9;Taf9b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4114.28,3283.13,NA,NA,3040.99,3092.49,3550.22,NA,NA,NA,NA
Tagln,19312.78953,14304.18405,22617.2436,17705.35049,21149.32317,19130.09418,19193.26136,18437.49081,18169.73552,19110.85145,20114.04686,18997.40295,6510.083336,13104.13263,10321.78094,8874.42202,14709.11179,9396.186239,11973.63092,11256.73921,9584.896635,9752.179514,14246.41649,10354.34884
Tagln;Tagln3,121942,151848,112147,126504,134468,127287,113560,105136,NA,100519,97145.1,91759.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tagln2,2511703.072,1576822.353,1944331.72,2056713.914,2284069.264,1906521.392,2795151.795,1936235.868,2052879.596,2005881.922,2931790.091,2577444.279,82732.30718,54953.70218,74560.96662,51885.75377,35989.92383,52195.33028,45457.62842,61393.69452,72404.32548,67413.23846,56226.6013,72936.70638
Tagln2;Tagln3,452868.8191,286054.3792,437698.0017,356088.6077,364394.2387,407467.7914,531367.6092,352268.0117,390939.4895,338033.273,470818.9142,544639.3677,7010.604778,9243.771057,12402.12595,10069.11834,10525.6,11121.58189,7220.24279,9766.158272,10080.98258,7507.070246,8365.820616,6376.92
Tagln3,383816.5886,360775.7825,331490.7471,439095.9435,363843.9264,466482.4701,441502.9784,450115.7401,477056.9291,466227.6611,404608.8,391713.5889,23246.03379,16734.4965,19291.42506,12995.36872,13173.13273,12693.45992,13381.75794,15628.95409,13889.45924,16446.50188,16416.84632,18872.78861
Taldo1,54228.19003,51528.19447,48243.94,42514.52486,57214.04124,44199.63361,55537.88822,46738.9412,40448.2021,45527.91543,43603.70509,36701.75007,NA,6330.977391,11497.1344,NA,5244.378889,4835.646039,NA,3356.521572,NA,NA,NA,2369.012147
Tanc1,109971.687,107217.9659,111071.6548,117208.7717,107326.2022,116227.0962,106380.2175,116608.3263,122097.843,115444.7219,118765.2325,112789.3863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanc1;Tanc2,12706,NA,12757.8,NA,7202.14,13290.4,13782,NA,17829.4,17307.8,14970.9,19875.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanc2,23708.18534,25416.66532,25028.02665,27391.48385,23277.58305,31066.97668,27344.37001,29279.20229,29808.48638,26013.96299,26248.66218,26547.09144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tango6,NA,11278.2,NA,5353.59,NA,5565.38,4624.05,6723.15,3626.84,4589.53,7436.81,6225.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank,24162.25776,20408.25801,17993.40632,21544.62903,19632.57483,17924.13263,25472.69915,19324.71946,17334.86823,20951.1547,21072.6751,25556.09523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tapt1,NA,NA,NA,16346.9028,NA,14869.72908,14639.34045,17231.19133,18865.13787,16286.13045,16347.96348,15308.6266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tardbp,68364.22205,59035.94143,60323.82146,69438.7911,61932.20062,74321.25579,65578.53683,73055.68272,79825.98683,73659.77346,70226.51768,74349.81678,25517.41359,30374.20852,29011.58372,28906.56931,26973.60242,29747.93282,28809.55392,28831.44588,31871.56058,28344.68072,28984.16295,30858.08289
Tars1,21209.74334,25068.38269,24777.73666,25301.7436,20569.52725,29023.02477,22986.65325,26466.30055,27419.32154,27833.33982,20234.00188,22619.65358,NA,NA,3142.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taz,6336.59,4102.07,NA,NA,6582.63,NA,6382.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d10a,31862.63827,35919.7134,31807.85176,31027.85419,35242.62362,29129.06273,29552.32519,28596.48738,30934.35089,32030.38264,29680.18214,31412.99262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d10b,81931.62995,97685.77257,90262.68301,108266.2149,78077.2312,110590.7876,83477.97192,103799.1694,113384.574,109088.7728,88490.6325,87769.13132,3048.627546,4429.354757,3697.068166,NA,6190.428131,4112.243372,4695.075775,5642.876288,NA,3354.399067,NA,NA
Tbc1d12,NA,NA,NA,NA,NA,NA,NA,NA,NA,32755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d13,17211.32466,19144.30998,16337.96624,19713.60468,13191.57209,17309.7447,18980.82763,19501.24531,20818.30877,18811.98174,20080.87612,17322.59701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d15,19517.12236,20951.30709,25255.44053,24268.03271,23957.16356,21896.7148,22321.31097,24204.57935,26284.7642,24857.89081,23434.00256,22056.33125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d17,48621.74421,61393.84098,58578.69602,53846.4792,56157.85493,48181.49276,48258.69441,48481.24714,51507.5857,57063.02468,51850.68094,54719.09828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d22a,49856.70135,42404.55862,52226.77959,49723.63083,48733.54285,52835.98801,48619.89596,54211.98101,54895.50005,50762.55754,45673.6445,43496.86423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d24,21625.86956,16799.08083,20401.2544,16439.14382,20521.17253,13279.79056,16306.89372,13441.16231,14964.89337,14246.34747,15807.34888,15768.47804,NA,NA,NA,NA,NA,NA,6695.35,NA,NA,NA,NA,NA
Tbc1d2b,NA,NA,9235.603951,6984.768849,NA,8717.579108,6726.414498,NA,5125.884956,6752.74109,5717.956999,7347.601618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d4,7497.100938,7585.551812,NA,4621.765547,5751.713303,6025.463666,3271.970993,3946.761256,7088.908318,7200.457736,6895.307966,3615.301596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d5,35050.01109,39268.99088,31685.6343,42832.89631,35153.6242,44977.89394,39733.16049,43891.07473,45257.07652,44654.7123,37328.05015,41031.10803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d8,35839.54609,24540.90657,31897.06284,31413.38177,29304.61847,29928.81647,40216.83293,28862.01951,29826.88598,29620.07345,39157.82848,37602.78642,NA,NA,845.174,NA,NA,NA,1936.15,NA,NA,NA,NA,NA
Tbc1d8b,9715.787574,7445.480666,8480.313772,6228.345705,10232.60974,4065.005713,8253.82222,5375.415946,5841.897528,6118.013041,6969.306202,5460.164224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbc1d9b,27632.20248,31802.64757,28135.19054,26465.84918,31142.50128,27514.92118,27880.44603,26613.05055,29004.95856,27761.62966,24892.07954,24762.9449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbcb,195422.5967,200068.6189,199737.6621,224158.3127,186624.1245,214046.8693,183948.6946,216657.516,215722.7205,216050.5006,201159.7174,186401.9554,22767.00239,13883.54634,13864.48882,15280.64679,11499.08974,15511.77771,16308.70771,15729.11481,15594.57197,20996.33289,22797.46275,26744.03919
Tbcc,22480.13451,23132.04418,21779.93223,17605.9463,24245.83349,18552.97028,21060.02419,18552.68417,18723.6457,16184.34629,17232.01407,17494.8748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbcd,15819.05443,16049.76167,24079.35533,16767.98828,18121.53518,15459.40789,16115.40921,16262.98533,16984.36877,15111.96363,14446.9462,15555.49973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbce,27171.12402,34505.49681,38061.78052,29833.5914,28068.41011,25634.04366,27744.77843,26889.90792,31029.5731,29962.28841,34484.04363,30265.79935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbcel,50475.89996,39997.229,43245.22234,59004.41262,37106.82019,61379.83301,44894.36137,61009.08123,59479.82111,59048.15187,45718.04896,50601.52517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tbrg4,10857.4,9954.86,16177,NA,15095.5,8302.66,13324.6,7967.97,NA,NA,14453.9,13322.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tc2n,NA,NA,NA,NA,9230.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tcea1,NA,NA,NA,NA,4360.53,NA,4189.15,4856.84,NA,NA,NA,NA,NA,NA,788.581,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tceal3;Tceal5,20916.06908,22617.91875,17157.72127,19468.67714,19460.19249,23626.88839,26051.00171,22873.72832,25148.67197,17748.6301,18448.20401,24091.90168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tceal5,26984.0865,28438.03802,24309.81569,24097.38888,28829.71199,28747.80639,24065.48402,28023.26957,27469.00891,31494.2935,23048.27298,21594.15665,15024.57346,14722.05143,21009.58214,16955.3432,20871.7051,19039.72452,13395.46855,15427.174,21746.3811,15244.37357,13025.42312,17040.34825
Tcp1,102602.5883,83817.26034,87619.42504,115538.0086,101323.6681,117438.869,125244.1492,123160.3425,117198.3157,117684.1149,145064.6251,125387.6102,10689.44275,14842.10711,14802.89456,13117.47357,14072.73723,13457.01662,12606.93961,13634.7593,12462.10416,13273.18296,13133.92165,14082.72983
Tcp11l1,51129.99535,48862.58518,49517.06466,66900.24782,50648.86664,65871.58392,54747.353,75394.98048,66810.04078,67504.16078,52107.77011,61047.22715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tdp2,44971.28171,60551.79992,59322.29901,39304.23691,61282.86906,40063.63612,53055.88862,42858.95898,39836.61029,46586.79455,59139.48607,43244.70731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tdrd3,19307.09263,28043.01572,20619.95372,22455.96507,25961.19236,26143.95317,21071.43843,20920.46853,21311.24877,21950.40689,19812.60734,19355.10661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tdrd7,77194.5768,66122.63336,70270.41743,78026.89323,72981.08424,80485.69398,72611.66148,82594.54801,72486.40219,76496.0233,72081.0266,71600.00604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tdrkh,210870.3673,222021.7573,202318.6006,189056.5076,178107.1495,202398.6411,192700.8128,208341.5764,188179.4608,165781.3169,222433.9178,179114.8603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tdrp,261027.2198,192675.5236,247118.3601,227339.0224,251120.4748,214826.0177,260219.8322,227495.1983,207557.8388,236731.3398,240059.4115,281386.0029,5002.084785,18260.54793,15174.01066,13945.28175,16459.83527,21658.52766,16537.17638,15569.9792,18169.33743,17031.32361,19961.35436,13110.96444
Tecpr1,5780.92,7139.46,10337.9,6443.02,9038.78,7038.21,9866.12,4604.07,3992.04,5658.78,8358.73,5970.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tecr,121472.5048,189762,260176,122365.3935,86478.03617,132245.4963,165712.9489,134199.6302,132470.9471,145817.1333,180057.4935,124220.917,22309.9517,48663.28949,38108.90716,37976.98667,43142.94651,50645.4,43345.10668,45485.40122,32811.30119,42627,43554.47349,35110.24492
Tedc1,NA,NA,19030.4,NA,18913.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ten1,8037.616649,NA,7918.10295,9580.84384,7582.087225,7951.412565,8431.522072,8006.710713,8140.234549,7019.276928,6368.015895,6572.628748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tenm4,8491,NA,NA,NA,7141.4,NA,7560.7,NA,NA,6621,NA,6670.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terf2,38254.88687,NA,34992.47954,22999.95139,NA,23565.94557,28876.90035,NA,NA,22844.54023,29732.47379,22334.41585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tes,16405.9821,28019.55953,16484.58361,18396.06205,13275.47673,19222.00199,15653.80911,18967.74381,20879.14423,20949.51954,20007.02317,18825.26303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tex13c1,63143.3,78597.5,87458.1,NA,88981.6,64141.2,NA,NA,NA,46160.1,81623.1,76229.9,12962,NA,17766,NA,17785.2,NA,14311.6,27164.9,NA,14995.6,22472.2,NA
Tex2,85259.29338,75090.12964,76455.00598,94845.67752,71962.94513,98505.18058,81128.18466,96278.9137,87585.91842,96002.75524,90073.65537,89332.11411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tex264,12105.91883,16266.9032,13760.83922,12757.21596,10571.46208,13689.50022,13139.7555,14400.32708,14273.12212,15963.23913,14075.53581,13313.53856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tf,32006.85091,NA,39119.08515,25583.50641,NA,19860.39036,28514.62214,23337.28541,18745.17744,22127.53108,32407.95159,31821.65963,6569.799314,4059.779371,5233.747259,3370.549637,4528.67191,3970.16835,4041.431642,4041.339357,5339.150471,NA,4992.841091,NA
Tfcp2,17423.14813,19218.94669,18842.28145,19907.36214,16401.47947,20846.68617,20217.57371,17527.02494,20189.73798,19227.09659,19048.07848,19039.69082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tfe3,10875.6,10667.8,12959.1,13277.3,11051.2,10559.7,10025.6,7925.79,9836.74,10993.9,8883.15,10917.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tfeb,8787.23,NA,10705.1,8932.08,9750.16,8204.16,3631.44,8954.63,7174.06,4580,10644.3,7970.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tgfb1i1,22472.01773,19368.91692,19789.95228,21174.34267,15977.87722,20743.52145,19627.47229,20325.65765,24469.80603,22871.13487,23733.48369,21799.63639,NA,NA,NA,NA,NA,3598.96,2460.23,NA,NA,NA,NA,NA
Tgfbr2,46875.3,42388,34976.2,NA,33793.9,36950.7,38372.5,44186.7,45954.3,NA,46123.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tgm1,6117.258436,NA,17276.34112,4867.201353,6851.551339,4772.047244,4789.246383,12940.65611,4492.710296,5102.630973,4126.860362,10204.35146,4991.984961,6296.69417,4585.733777,5661.17079,3483.490306,6911.465081,4301.586809,9774.344791,4633.154709,4886.440891,3607.55007,8847.780026
Tgm2,NA,NA,NA,NA,NA,NA,NA,4449.88,NA,NA,5963.47,NA,4494.82,3835.39,2836.39,2549.84,9008.73,4729.38,3253.16,3459.52,4513.13,NA,NA,5504.94
Tgm3,2850.95516,NA,NA,NA,NA,1903.733644,NA,14442.41397,3631.478133,NA,NA,3397.93849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tgoln1,22222.82435,29304.03517,28671.70387,20905.27165,25063.52699,22030.34543,22216.25589,18211.86868,21221.07151,20754.11881,25865.06973,23411.42251,11744.50183,8770.460119,9756.056073,13857.44617,8835.481743,11150.17981,9895.998009,8587.861559,11600.88607,12455.04179,9294.573793,11300.62425
Tgs1,16893.93311,19418.31929,18109.54015,14755.09379,20439.17592,18635.17272,18385.62308,16547.59007,15919.65595,15611.73787,17167.68604,16874.37129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Them4,93920.0033,66395.80216,79852.94711,66827.13365,99600.46361,75047.0104,117904.7663,72565.98043,62583.45541,77282.78223,111869.8971,105322.8043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Them6,8994.721928,NA,NA,7691.002146,16564.50919,7759.630045,8420.75404,8153.253576,8694.057165,9573.713683,7996.699022,9486.071675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thop1,18990.94362,23133.10067,21660.64025,19526.71332,21897.67091,19926.17581,16644.29654,21162.7684,20408.84413,22455.58644,15730.49784,17640.39889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thrap3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8901.587326,7261.533704,8564.89,8731.704594,8641.433763,6676.164844,6603.453987,8650.070394,5936.17,6394.68,8638.166352,4734.57
Thsd7a,7143.981717,5990.895305,6853.846932,5622.373531,14844.80496,6206.007118,7528.04671,6261.711764,5740.34766,5475.656089,8147.536466,6802.281335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thumpd3,3918.579041,NA,NA,2985.618447,NA,5008.850696,4802.269422,4678.695334,5133.086407,6009.780266,4018.019175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thy1,19824.61462,NA,30147.69963,15786.2209,25425.52761,14214.49835,20124.90049,6883.487824,17591.60616,17258.54956,25714.8518,20200.73203,NA,5512.11,8734.889425,7021.430621,9482.681129,8594.225536,7673.350036,6391.786202,6695.01,6794.38,7738.763497,6142.314509
Tial1,14275.6,NA,NA,14204.3,NA,12586.6,NA,NA,NA,10411.7,NA,11776.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tigar,675857.7762,704276.7398,708389.1322,718706.1579,657481.1602,694861.1347,669427.5535,683023.8371,809825.4445,692596.626,688612.499,680668.7002,NA,10168.4,12344.90545,13045.2,NA,10913.32844,14517.63027,10813.50431,9619.282061,7110.361186,12824.86796,11448.42394
Timm22,7966.6,8924.5,10741.8,6556.52,8766.15,5173.83,8233.74,3691.61,4259.35,6394.67,10667.7,7782.53,NA,1625.43,1091.84,1749.4,NA,4427.82,2364.8,2455.82,NA,NA,4161.65,959.117
Timm44,2735361.892,1729659.39,2355979.734,2051372.868,2792287.105,2065105.711,2894215.833,2107987.59,2036932.02,2015580.212,3263903.129,2911634.117,8245.74155,9591.246157,13208.588,9617.338302,9680.841264,9112.072546,9460.627278,11039.50917,8542.26214,8413.121127,9783.549033,8433.590607
Timm50,14018.10244,16673.62517,24546.16145,14400.06982,21952.35568,15442.93103,20634.50261,13841.57964,11812.85096,10508.98117,16954.99376,16829.41164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timmdc1,6591.33,5640.07,6731.05,3409.19,7761.26,3205.9,7363.29,3009.26,3124.35,3470.18,9631.05,4646.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tiprl,83862.27812,74832.41973,75757.83812,78163.09283,69902.29737,84853.20151,75464.16468,85246.15164,84628.51842,82387.19013,83309.7948,83289.89583,NA,NA,2839.63,NA,6729.98,NA,5174.17,4691.19,NA,NA,NA,NA
Tjp1,37026.41995,34770.24795,36986.72305,35762.63863,35988.58975,36762.03795,37924.57519,37241.3363,35759.34852,38250.3444,40299.16386,37429.28247,21572.167,24174.25531,23763.76402,20867.08157,26853.27864,23142.64319,28237.14098,24494.83697,21444.32965,19728.92674,23711.76986,21094.95305
Tjp2,22161.31276,21711.58393,24342.20715,21676.84581,21784.09754,19803.8058,22063.8575,23027.82083,19944.38059,21846.51621,24651.51999,22342.02598,3942.706303,6172.870176,6661.011038,7311.80528,7009.148964,5699.015822,7560.347446,9662.302204,5304.543133,5861.943784,4972.099066,5292.156143
Tkt,202430.3339,196104.3209,217005.7693,217010.3951,175651.2315,196862.0298,216079.8367,206021.1993,207221.3983,199549.9518,203898.4234,205226.0737,24141.37219,19636.36978,15977.03961,21387.2444,27744.84271,19446.13532,17593.69715,19922.07674,17323.6698,22915.47174,18103.92937,18404.88073
Tktl1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8904.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tln1,89813.03644,87336.39495,85885.55551,93286.426,84920.62978,91184.61041,87030.96886,98302.88116,95689.32658,93840.58456,94439.31773,91624.76376,5237.099142,7822.45772,6082.291272,6764.275604,12228.41266,6110.593674,8304.410509,8496.769198,6470.378033,5454.30829,7320.911672,5019.81515
Tln1;Tln2,130870.2357,115047.1657,120771.5049,158147.7844,120822.3841,139725.2308,133460.1947,139109.3539,144275.3408,132902.3295,136771.0086,135140.3026,7261.931891,8276.084926,9319.966076,8257.462038,11078.38927,8321.344113,8774.657918,9819.100475,6737.27068,5943.167927,9924.879658,7460.754065
Tln2,105959.6251,113019.9538,102902.781,129841.2433,101363.9511,133217.8183,111537.3486,139198.8946,141020.905,128973.2017,118787.0593,120157.5478,5732.794018,6662.84017,7196.200214,6453.46532,4010.12388,7226.12132,7043.572607,5657.711399,7118.505577,6780.6764,6800.268566,7108.515294
Tm9sf2,12401.53763,NA,9181.61,11754.87803,15292.85822,10328.62029,17252.15542,13113.73913,9700.069725,8806.067904,16034.82342,17173.98316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tm9sf4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32390.5,22504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tmcc1,21403.02001,13908.19396,NA,21065.13783,21310.11508,19352.2444,24566.35482,20537.37028,21213.26021,19016.73263,22810.87901,22952.90739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tmcc2,13561.73455,16721.19754,22183.78255,17396.05431,16704.3393,19584.01636,15264.65921,16614.74551,18243.37566,18860.3305,15349.28751,18140.65386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tmcc3,8336.51,7419.32,NA,6728.37,NA,4702.12,5769.49,5763.06,4418.19,4885.3,3739.63,4910.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tmed10,19414.6,13505.9,15386.2,11148.4,23730.7,14428.2,21657.9,16906.4,13389.1,13046.5,21603.1,23466.7,NA,2492.18,2460.87,NA,3469.41,NA,3239.38,3117.24,3568.1,NA,NA,NA
Tmed8,5560.844158,8424.442826,7141.383368,7284.31551,NA,6266.390285,8575.068357,7271.833372,7023.734525,8401.265879,6213.317106,7989.845839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
