"","NGenes","Direction","PValue","FDR"
"GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR",2,"Up",0.776165515555866,0.993927689702815
"GOBP_REGULATION_OF_BONE_DEVELOPMENT",1,"Down",0.776190798848593,0.993927689702815
"GOBP_DEFENSE_RESPONSE_TO_BACTERIUM",21,"Down",0.776242917513131,0.993927689702815
"GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS",6,"Down",0.776467196711085,0.993927689702815
"GOBP_PARAXIAL_MESODERM_MORPHOGENESIS",2,"Down",0.776606609775032,0.993927689702815
"GOBP_TRANSEPITHELIAL_CHLORIDE_TRANSPORT",1,"Down",0.776672487135905,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",20,"Up",0.776674815194845,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_HISTONE_MODIFICATION",10,"Up",0.776762354965659,0.993927689702815
"GOBP_COMPLEMENT_ACTIVATION",3,"Down",0.776967347334144,0.993927689702815
"GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS",11,"Down",0.777507497319278,0.993927689702815
"GOBP_CELL_MATURATION",26,"Up",0.777851367687724,0.993927689702815
"GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY",4,"Down",0.778003336114262,0.993927689702815
"GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION",5,"Up",0.778069091655009,0.993927689702815
"GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS",5,"Up",0.778069091655009,0.993927689702815
"GOBP_SUPEROXIDE_ANION_GENERATION",5,"Up",0.778069091655009,0.993927689702815
"GOBP_DENDRITE_SELF_AVOIDANCE",3,"Up",0.778462396259298,0.993927689702815
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",19,"Down",0.778853579621302,0.993927689702815
"GOBP_LIPID_IMPORT_INTO_CELL",6,"Up",0.778941720645721,0.993927689702815
"GOBP_OOCYTE_MATURATION",7,"Up",0.779063017727177,0.993927689702815
"GOBP_MYELOID_CELL_HOMEOSTASIS",28,"Down",0.779169514771279,0.993927689702815
"GOBP_NUCLEOSIDE_METABOLIC_PROCESS",11,"Up",0.779209710915667,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE",87,"Down",0.779322779816063,0.993927689702815
"GOBP_CORPUS_CALLOSUM_MORPHOGENESIS",2,"Up",0.779330196717133,0.993927689702815
"GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",30,"Down",0.77959378669376,0.993927689702815
"GOBP_I_KAPPAB_PHOSPHORYLATION",6,"Up",0.779669698528759,0.993927689702815
"GOBP_MUCUS_SECRETION",2,"Down",0.779780749252881,0.993927689702815
"GOBP_BODY_FLUID_SECRETION",17,"Up",0.779816263920911,0.993927689702815
"GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",2,"Up",0.779824444835453,0.993927689702815
"GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS",2,"Up",0.779824444835453,0.993927689702815
"GOBP_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION",2,"Up",0.779907480503773,0.993927689702815
"GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION",8,"Down",0.779970496775152,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION",201,"Up",0.780072790068855,0.993927689702815
"GOBP_NUCLEOBASE_TRANSPORT",3,"Up",0.780104503152287,0.993927689702815
"GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",7,"Down",0.780135644088613,0.993927689702815
"GOBP_METAL_ION_TRANSPORT",180,"Down",0.780434047347475,0.993927689702815
"GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",6,"Up",0.780605411745525,0.993927689702815
"GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS",65,"Up",0.780963007564312,0.993927689702815
"GOBP_GLUTAMATE_SECRETION",10,"Up",0.781247455424356,0.993927689702815
"GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY",1,"Up",0.781331249456564,0.993927689702815
"GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING",5,"Down",0.781352184374797,0.993927689702815
"GOBP_RESPONSE_TO_PROSTAGLANDIN",6,"Up",0.781651190159564,0.993927689702815
"GOBP_RESPONSE_TO_PROSTAGLANDIN_E",6,"Up",0.781651190159564,0.993927689702815
"GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION",11,"Down",0.781765760320519,0.993927689702815
"GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION",6,"Up",0.782382905601981,0.993927689702815
"GOBP_MANNOSYLATION",2,"Up",0.78253292893281,0.993927689702815
"GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY",3,"Up",0.78278549533534,0.993927689702815
"GOBP_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY",7,"Up",0.782928262684716,0.993927689702815
"GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION",7,"Down",0.783113662512884,0.993927689702815
"GOBP_TRNA_WOBBLE_BASE_MODIFICATION",4,"Up",0.783268898548537,0.993927689702815
"GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION",4,"Up",0.783268898548537,0.993927689702815
"GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE",24,"Down",0.78336966559622,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",45,"Up",0.78342678664836,0.993927689702815
"GOBP_MRNA_CLEAVAGE",11,"Down",0.783430060676725,0.993927689702815
"GOBP_PERICARDIUM_DEVELOPMENT",5,"Down",0.783443605310503,0.993927689702815
"GOBP_EMBRYO_DEVELOPMENT",187,"Up",0.78356503973814,0.993927689702815
"GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING",23,"Up",0.783695473838919,0.993927689702815
"GOBP_ORGANIC_ACID_TRANSPORT",52,"Down",0.783840478006042,0.993927689702815
"GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",9,"Up",0.783871733171332,0.993927689702815
"GOBP_REGULATION_OF_CELL_CYCLE_PROCESS",176,"Up",0.784293950372209,0.993927689702815
"GOBP_REGULATION_OF_LIPID_LOCALIZATION",28,"Down",0.784355317267357,0.993927689702815
"GOBP_LONG_TERM_SYNAPTIC_POTENTIATION",20,"Up",0.784436301662772,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_ERAD_PATHWAY",3,"Up",0.784559162674161,0.993927689702815
"GOBP_HEAD_DEVELOPMENT",196,"Up",0.784624373729962,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING",8,"Down",0.784656364765925,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_G0_TO_G1_TRANSITION",2,"Up",0.784746899692896,0.993927689702815
"GOBP_GASTRULATION",28,"Up",0.784958311720432,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH",46,"Up",0.784976816544709,0.993927689702815
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE",15,"Down",0.785324540178945,0.993927689702815
"GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT",13,"Up",0.785673228970633,0.993927689702815
"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",41,"Up",0.785774669047615,0.993927689702815
"GOBP_REGULATION_OF_CELL_CELL_ADHESION",63,"Down",0.785779563033869,0.993927689702815
"GOBP_PEPTIDYL_LYSINE_ACETYLATION",46,"Down",0.785843043409502,0.993927689702815
"GOBP_CELL_CHEMOTAXIS",38,"Down",0.786491704400285,0.993927689702815
"GOBP_PREVENTION_OF_POLYSPERMY",1,"Up",0.786705728852461,0.993927689702815
"GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION",2,"Down",0.786777486315295,0.993927689702815
"GOBP_PROTON_TRANSMEMBRANE_TRANSPORT",34,"Down",0.786795118375632,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX",2,"Up",0.786851566318889,0.993927689702815
"GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT",27,"Down",0.787060447242516,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_COAGULATION",6,"Down",0.787082922658115,0.993927689702815
"GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",32,"Down",0.787206636919283,0.993927689702815
"GOBP_HYPOTHALAMUS_DEVELOPMENT",1,"Up",0.787801524203317,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",34,"Down",0.78789151889047,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",3,"Down",0.788001113354988,0.993927689702815
"GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS",5,"Up",0.788154198116684,0.993927689702815
"GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS",5,"Up",0.788154198116684,0.993927689702815
"GOBP_STEROL_TRANSPORT",31,"Down",0.788336178716893,0.993927689702815
"GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION_INVOLVED_IN_INACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",2,"Up",0.788703186482828,0.993927689702815
"GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS",8,"Up",0.788795433989901,0.993927689702815
"GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",5,"Down",0.788827330299646,0.993927689702815
"GOBP_RESPONSE_TO_OXYGEN_LEVELS",67,"Up",0.789048270365194,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION",1,"Down",0.789137402088959,0.993927689702815
"GOBP_OLIGODENDROCYTE_DIFFERENTIATION",20,"Up",0.789328192400217,0.993927689702815
"GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS",3,"Down",0.789380574091264,0.993927689702815
"GOBP_ALPHA_KETOGLUTARATE_TRANSPORT",1,"Up",0.789496131133443,0.993927689702815
"GOBP_OXALOACETATE_TRANSPORT",1,"Up",0.789496131133443,0.993927689702815
"GOBP_SUCCINATE_TRANSMEMBRANE_TRANSPORT",1,"Up",0.789496131133443,0.993927689702815
"GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION",6,"Up",0.78965420046086,0.993927689702815
"GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",69,"Up",0.78976871260929,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION",15,"Up",0.789772068888697,0.993927689702815
"GOBP_BIOLOGICAL_ADHESION",206,"Up",0.789974966345525,0.993927689702815
"GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION",3,"Down",0.790039608057101,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS",4,"Down",0.790139502886166,0.993927689702815
"GOBP_CHROMOSOME_ATTACHMENT_TO_THE_NUCLEAR_ENVELOPE",3,"Down",0.790360219212924,0.993927689702815
"GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR",25,"Up",0.790372972313408,0.993927689702815
"GOBP_CELLULAR_RESPONSE_TO_STRESS",482,"Up",0.79066229618633,0.993927689702815
"GOBP_ASTROCYTE_DEVELOPMENT",6,"Down",0.790779993505263,0.993927689702815
"GOBP_HEART_GROWTH",8,"Up",0.79079555197198,0.993927689702815
"GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS",3,"Up",0.791007709190272,0.993927689702815
"GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY",38,"Up",0.791409835163684,0.993927689702815
"GOBP_ARGININE_METABOLIC_PROCESS",5,"Down",0.791596440065488,0.993927689702815
"GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION",6,"Up",0.791785111658378,0.993927689702815
"GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_OSTEOBLAST_DIFFERENTIATION",2,"Up",0.79185828160339,0.993927689702815
"GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION",2,"Up",0.79185828160339,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION",7,"Up",0.791916196624284,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION",19,"Down",0.791968945240146,0.993927689702815
"GOBP_HETEROTYPIC_CELL_CELL_ADHESION",9,"Down",0.792353016540244,0.993927689702815
"GOBP_REGULATION_OF_PLATELET_AGGREGATION",9,"Up",0.793144863467713,0.993927689702815
"GOBP_BODY_MORPHOGENESIS",9,"Down",0.793171177835181,0.993927689702815
"GOBP_DIOL_METABOLIC_PROCESS",4,"Up",0.793332197323196,0.993927689702815
"GOBP_NEURAL_PLATE_MORPHOGENESIS",2,"Up",0.793640120228503,0.993927689702815
"GOBP_REGULATION_OF_MRNA_POLYADENYLATION",13,"Down",0.793702901421953,0.993927689702815
"GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION",6,"Up",0.794266040549699,0.993927689702815
"GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION",8,"Down",0.794379519319815,0.993927689702815
"GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS",6,"Up",0.794413983701196,0.993927689702815
"GOBP_ER_OVERLOAD_RESPONSE",5,"Down",0.794416180476485,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",14,"Down",0.794451209246052,0.993927689702815
"GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION",3,"Up",0.794613300435408,0.993927689702815
"GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",11,"Up",0.794713896142146,0.993927689702815
"GOBP_REGULATION_OF_MACROPHAGE_MIGRATION",6,"Up",0.795301013262381,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL",4,"Up",0.795323169722509,0.993927689702815
"GOBP_CD40_SIGNALING_PATHWAY",4,"Down",0.795433999032222,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION",1,"Up",0.795572171177478,0.993927689702815
"GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS",8,"Up",0.795582962234394,0.993927689702815
"GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM",38,"Up",0.795660682753039,0.993927689702815
"GOBP_HOMOTYPIC_CELL_CELL_ADHESION",22,"Down",0.795751734707647,0.993927689702815
"GOBP_CEREBELLAR_CORTEX_FORMATION",11,"Up",0.795821345637932,0.993927689702815
"GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS",11,"Up",0.795821345637932,0.993927689702815
"GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE",26,"Up",0.795833863638897,0.993927689702815
"GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS",32,"Down",0.796177373681053,0.993927689702815
"GOBP_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION",1,"Up",0.796748843426915,0.993927689702815
"GOBP_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT",1,"Up",0.796748843426915,0.993927689702815
"GOBP_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT",1,"Up",0.796748843426915,0.993927689702815
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD",3,"Up",0.796838587193949,0.993927689702815
"GOBP_TRANSLESION_SYNTHESIS",4,"Up",0.797001362539473,0.993927689702815
"GOBP_S_ADENOSYLMETHIONINE_CYCLE",3,"Up",0.79723628793326,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION",6,"Down",0.797456973686142,0.993927689702815
"GOBP_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION",3,"Up",0.797807583978844,0.993927689702815
"GOBP_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA",4,"Down",0.797945099497362,0.993927689702815
"GOBP_PROSTAGLANDIN_TRANSPORT",1,"Up",0.797977008770632,0.993927689702815
"GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION",1,"Up",0.797977008770632,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS",13,"Up",0.798448127975366,0.993927689702815
"GOBP_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT",3,"Down",0.798523246132981,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY",6,"Up",0.798796595518598,0.993927689702815
"GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",7,"Up",0.79905008760465,0.993927689702815
"GOBP_REGENERATION",32,"Up",0.799164669332293,0.993927689702815
"GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",5,"Down",0.799407650295248,0.993927689702815
"GOBP_FC_RECEPTOR_SIGNALING_PATHWAY",13,"Up",0.799475552353019,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY",7,"Up",0.799818093927838,0.993927689702815
"GOBP_VASOCONSTRICTION",10,"Down",0.799979523241908,0.993927689702815
"GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE",4,"Down",0.800164412088386,0.993927689702815
"GOBP_ARGININE_CATABOLIC_PROCESS",2,"Up",0.800759449284128,0.993927689702815
"GOBP_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS",2,"Down",0.801108982335933,0.993927689702815
"GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT",11,"Up",0.801508276444098,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",2,"Down",0.801665865964445,0.993927689702815
"GOBP_RESPONSE_TO_INTERLEUKIN_3",2,"Down",0.801665865964445,0.993927689702815
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION",13,"Up",0.801821944934302,0.993927689702815
"GOBP_RESPONSE_TO_INSULIN",77,"Up",0.801833096203615,0.993927689702815
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION",3,"Up",0.8019664642188,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION",10,"Down",0.802125533766557,0.993927689702815
"GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN",7,"Down",0.802144205290992,0.993927689702815
"GOBP_CELLULAR_RESPONSE_TO_LEUCINE",4,"Down",0.802875156657967,0.993927689702815
"GOBP_CHROMATIN_REMODELING_AT_CENTROMERE",3,"Up",0.802892978476834,0.993927689702815
"GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY",7,"Down",0.802947313926144,0.993927689702815
"GOBP_APPENDAGE_MORPHOGENESIS",18,"Down",0.803048453815487,0.993927689702815
"GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",49,"Up",0.803206879499661,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH",6,"Down",0.803302829072188,0.993927689702815
"GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS",41,"Down",0.803391657597277,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION",39,"Down",0.803404800443782,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT",10,"Up",0.80368687078229,0.993927689702815
"GOBP_GLUTAMATE_BIOSYNTHETIC_PROCESS",3,"Up",0.80374169293512,0.993927689702815
"GOBP_ALLANTOIN_METABOLIC_PROCESS",2,"Up",0.803827314467892,0.993927689702815
"GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",62,"Up",0.803861841408668,0.993927689702815
"GOBP_PROTEIN_AUTOPROCESSING",3,"Up",0.803938756393021,0.993927689702815
"GOBP_METHYLGUANOSINE_CAP_DECAPPING",8,"Up",0.803997510946804,0.993927689702815
"GOBP_SPHINGOID_METABOLIC_PROCESS",3,"Down",0.804043853283428,0.993927689702815
"GOBP_PROTEIN_O_LINKED_GLYCOSYLATION",6,"Down",0.804256720093536,0.993927689702815
"GOBP_IMMUNOGLOBULIN_PRODUCTION",13,"Up",0.804367109919129,0.993927689702815
"GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY",2,"Up",0.804503656250464,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT",2,"Up",0.804647548252812,0.993927689702815
"GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT",2,"Up",0.804647548252812,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION",3,"Up",0.804718533241145,0.993927689702815
"GOBP_STARTLE_RESPONSE",7,"Down",0.804753048069347,0.993927689702815
"GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM",2,"Down",0.804867282418509,0.993927689702815
"GOBP_OLIGOSACCHARIDE_CATABOLIC_PROCESS",1,"Up",0.804894436363517,0.993927689702815
"GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION",2,"Down",0.805200834236109,0.993927689702815
"GOBP_MUSCLE_STRUCTURE_DEVELOPMENT",119,"Down",0.805294413576045,0.993927689702815
"GOBP_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",3,"Up",0.805572084963106,0.993927689702815
"GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE",7,"Up",0.805632471545478,0.993927689702815
"GOBP_PURINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",3,"Up",0.805642424598715,0.993927689702815
"GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS",3,"Up",0.805842019007617,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",2,"Down",0.80609114950971,0.993927689702815
"GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS",5,"Down",0.806210383438724,0.993927689702815
"GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION",3,"Up",0.806303939132,0.993927689702815
"GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",15,"Down",0.806417312673372,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT",6,"Up",0.806580143877101,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS",2,"Down",0.806867354191351,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION",2,"Down",0.806867354191351,0.993927689702815
"GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY",5,"Up",0.806888586783869,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS",304,"Down",0.806961846841568,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_HELICASE_ACTIVITY",1,"Up",0.80718423834289,0.993927689702815
"GOBP_REGULATION_OF_DNA_DUPLEX_UNWINDING",1,"Up",0.80718423834289,0.993927689702815
"GOBP_REGULATION_OF_DNA_HELICASE_ACTIVITY",1,"Up",0.80718423834289,0.993927689702815
"GOBP_SNO_S_RNA_METABOLIC_PROCESS",8,"Up",0.807547475785351,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY",2,"Down",0.807549138149755,0.993927689702815
"GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY",2,"Down",0.807549138149755,0.993927689702815
"GOBP_REGULATION_OF_GLUCOSE_IMPORT",11,"Up",0.807598476253362,0.993927689702815
"GOBP_AMINO_SUGAR_METABOLIC_PROCESS",5,"Down",0.807768192500719,0.993927689702815
"GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS",2,"Up",0.807796503030223,0.993927689702815
"GOBP_MITOCHONDRIAL_DNA_REPAIR",2,"Up",0.807796503030223,0.993927689702815
"GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY",1,"Down",0.807829064801924,0.993927689702815
"GOBP_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1,"Down",0.807829064801924,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION",1,"Down",0.807829064801924,0.993927689702815
"GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1,"Down",0.807829064801924,0.993927689702815
"GOBP_REGULATION_OF_ANION_TRANSPORT",15,"Down",0.807893802722273,0.993927689702815
"GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION",569,"Up",0.808166497178224,0.993927689702815
"GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS",15,"Down",0.808504308489944,0.993927689702815
"GOBP_MITOCHONDRION_ORGANIZATION",151,"Up",0.808524895929326,0.993927689702815
"GOBP_PROTEIN_ACETYLATION",57,"Up",0.808685199995221,0.993927689702815
"GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS",13,"Down",0.808736635537812,0.993927689702815
"GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",5,"Up",0.809039864986079,0.993927689702815
"GOBP_PROLINE_TRANSPORT",3,"Up",0.809272430936166,0.993927689702815
"GOBP_NEUROINFLAMMATORY_RESPONSE",4,"Down",0.809360332263003,0.993927689702815
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_RECYCLING",1,"Up",0.809814857076925,0.993927689702815
"GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",15,"Up",0.810144194629049,0.993927689702815
"GOBP_LUTEOLYSIS",2,"Up",0.811010429317115,0.993927689702815
"GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY",1,"Up",0.811150955424667,0.993927689702815
"GOBP_ACTIN_NUCLEATION",28,"Up",0.811380201913744,0.993927689702815
"GOBP_REGULATION_OF_CELL_ACTIVATION",76,"Down",0.811450731970686,0.993927689702815
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS",2,"Down",0.811775602678642,0.993927689702815
"GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS",2,"Down",0.811775602678642,0.993927689702815
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN",2,"Down",0.811787366061419,0.993927689702815
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN",2,"Down",0.811787366061419,0.993927689702815
