"","Row.names","logFC.turbo","AveExpr.turbo","t.turbo","P.Value.turbo","adj.P.Val.turbo","B.turbo","logFC.wcl","AveExpr.wcl","t.wcl","P.Value.wcl","adj.P.Val.wcl","B.wcl"
"283","NA.156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","NA.157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","NA.158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","NA.159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","NA.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","NA.160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","NA.161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","NA.162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","NA.163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","NA.164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","NA.165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","NA.166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","NA.167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","NA.168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","NA.169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","NA.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","NA.170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","NA.171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","NA.172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","NA.173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","NA.174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","NA.175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","NA.176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","NA.177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","NA.178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","NA.179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","NA.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","NA.180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","NA.181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","NA.182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","NA.183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","NA.184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","NA.185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","NA.186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","NA.187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","NA.188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","NA.189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","NA.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","NA.190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","NA.191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","NA.192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","NA.193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","NA.194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","NA.195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","NA.196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","NA.197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","NA.198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","NA.199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","NA.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","NA.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","NA.200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","NA.201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","NA.202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","NA.203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","NA.204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","NA.205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","NA.206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","NA.207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","NA.208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","NA.209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","NA.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","NA.210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","NA.211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","NA.212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","NA.213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","NA.214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","NA.215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","NA.216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","NA.217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","NA.218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","NA.219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","NA.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","NA.220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","NA.221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","NA.222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","NA.223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","NA.224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","NA.225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","NA.226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","NA.227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","NA.228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","NA.229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","NA.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","NA.230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","NA.231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","NA.232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","NA.233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","NA.234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","NA.235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","NA.236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","NA.237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","NA.238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","NA.239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","NA.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","NA.240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","NA.241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","NA.242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","NA.243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","NA.244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","NA.245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","NA.246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","NA.247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","NA.248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","NA.249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","NA.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","NA.250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","NA.251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","NA.252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","NA.253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","NA.254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","NA.255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","NA.256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","NA.257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","NA.258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","NA.259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","NA.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","NA.260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","NA.261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","NA.262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","NA.263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","NA.264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","NA.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","NA.266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","NA.267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","NA.268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","NA.269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","NA.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","NA.270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","NA.271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","NA.272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","NA.273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","NA.274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","NA.275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","NA.276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","NA.277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","NA.278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","NA.279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","NA.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","NA.280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","NA.281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","NA.282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","NA.283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","NA.284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","NA.285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","NA.286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","NA.287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","NA.288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","NA.289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","NA.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","NA.290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","NA.291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","NA.292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","NA.293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","NA.294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","NA.295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","NA.296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","NA.297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","NA.298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","NA.299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","NA.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","NA.30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","NA.300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","NA.301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","NA.302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","NA.303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","NA.304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","NA.305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","NA.306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","NA.307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","NA.308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","NA.309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","NA.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","NA.310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","NA.311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","NA.312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","NA.313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","NA.314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","NA.315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","NA.316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","NA.317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","NA.318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","NA.319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","NA.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","NA.320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","NA.321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","NA.322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","NA.323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","NA.324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","NA.325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","NA.326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","NA.327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","NA.328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","NA.329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","NA.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","NA.330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","NA.331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","NA.332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","NA.333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","NA.334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","NA.335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","NA.336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","NA.337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","NA.338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","NA.339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","NA.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","NA.340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","NA.341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","NA.342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","NA.343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","NA.344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","NA.345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","NA.346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","NA.347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","NA.348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","NA.349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","NA.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","NA.350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","NA.351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","NA.352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","NA.353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","NA.354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","NA.355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","NA.356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","NA.357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","NA.358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","NA.359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","NA.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","NA.360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","NA.361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","NA.362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","NA.363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","NA.364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","NA.365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","NA.366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","NA.367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","NA.368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","NA.369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","NA.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","NA.370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","NA.371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","NA.372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","NA.373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","NA.374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","NA.375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","NA.376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","NA.377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","NA.378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","NA.379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","NA.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","NA.380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","NA.381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","NA.382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","NA.383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","NA.384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","NA.385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","NA.386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","NA.387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","NA.388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","NA.389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","NA.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","NA.390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","NA.391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","NA.392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","NA.393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","NA.394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","NA.395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","NA.396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","NA.397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","NA.398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","NA.399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","NA.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","NA.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","NA.400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","NA.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","NA.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","NA.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","NA.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","NA.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","NA.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","NA.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","NA.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","NA.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","NA.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","NA.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","NA.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","NA.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","NA.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","NA.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","NA.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","NA.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","NA.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","NA.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","NA.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","NA.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","NA.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","NA.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","NA.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","NA.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","NA.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","NA.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","NA.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","NA.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","NA.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","NA.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","NA.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","NA.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","NA.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","NA.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","NA.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","NA.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","NA.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","NA.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","NA.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","NA.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","NA.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
