"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099080","GO:0099080","supramolecular complex","29/152","135/1596",0.214814814814815,2.25555555555556,4.94534109292809,8.81590879447434e-06,0.000194751439732479,0.000129918655918569,"Cep170/Avil/Dync1li1/Ppp3ca/Dnm1l/Nudc/Psmc3/Cct8/Dpysl2/Kif5b/Chmp4b/Tcp1/Dync1i2/Tbcb/Lcp1/Capzb/Cct5/Lum/Cltc/Coro1a/Glrx3/Gsk3b/Hsph1/Klc1/Mical1/Pafah1b1/Pls3/Ppp1cc/Stmn1",29
"GO:0005856","GO:0005856","cytoskeleton","40/152","223/1596",0.179372197309417,1.88340807174888,4.61314459146675,1.58752438890971e-05,0.000321473688754217,0.000214455049028154,"Akap12/Cep170/Avil/Dync1li1/Sncg/Dnm1l/Nudc/Cct8/Birc6/Ptpn12/Dpysl2/Kif5b/Mapk3/Chmp4b/Tcp1/Dync1i2/Tbcb/Lcp1/Capzb/Calml3/Cct5/Cltc/Ola1/Brcc3/Capza2/Coro1a/Fnbp1/Gnai2/Gphn/Gsk3b/Hsph1/Jpt1/Klc1/Lztfl1/Mical1/Pafah1b1/Pls3/Ppp1cc/Prkar2a/Stmn1",40
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","10/152","24/1596",0.416666666666667,4.375,5.40345660763242,2.79330563967364e-05,0.00052213328495438,0.000348315035230559,"Akap12/Ncam1/Ppp3ca/Arhgdia/Dpysl2/Capzb/Gsk3b/L1cam/Pafah1b1/Stat3",10
"GO:0015630","GO:0015630","microtubule cytoskeleton","28/152","138/1596",0.202898550724638,2.1304347826087,4.50634911444431,4.07873773487507e-05,0.000707952335410459,0.000472274895617113,"Cep170/Dync1li1/Sncg/Dnm1l/Nudc/Cct8/Birc6/Dpysl2/Kif5b/Chmp4b/Tcp1/Dync1i2/Tbcb/Calml3/Cct5/Cltc/Ola1/Brcc3/Gnai2/Gsk3b/Hsph1/Jpt1/Klc1/Lztfl1/Pafah1b1/Ppp1cc/Prkar2a/Stmn1",28
"GO:0043005","GO:0043005","neuron projection","29/152","154/1596",0.188311688311688,1.97727272727273,4.13820546939109,0.000125767623370273,0.00203743549859842,0.00135917291221207,"Ncam1/Palm/Avil/Ppp3ca/Sncg/Pygb/Dpysl2/Kif5b/Stmn2/Rheb/Park7/Ppp1r2/Capzb/Ckb/Basp1/Coro1a/Glrx3/Gnai2/Gphn/Gsk3b/Impa1/Klc1/L1cam/Mical1/Nedd4/Pafah1b1/Pls3/Ppp1cc/Stmn1",29
"GO:0005938","GO:0005938","cell cortex","13/152","47/1596",0.276595744680851,2.90425531914894,4.29800521907855,0.000255598339210781,0.00388189977676373,0.00258961475253028,"Crip2/Tbcb/Capzb/Arfip2/Capza2/Cltb/Coro1a/Ctbp1/Fnbp1/Gab1/Glrx3/Nedd4/Pafah1b1",13
"GO:0044297","GO:0044297","cell body","22/152","113/1596",0.194690265486726,2.04424778761062,3.73500124660118,0.000570808480904031,0.00815920357998114,0.00544300347115918,"Akap12/Ncam1/Sncg/Cct8/Pcmt1/Dpysl2/Tcp1/Stmn2/Rheb/Park7/Capzb/Cct5/Ckb/Gnai2/Gphn/Gsk3b/Impa1/Klc1/Kng1/L1cam/Pafah1b1/Pitpnm1",22
"GO:0036477","GO:0036477","somatodendritic compartment","23/152","121/1596",0.190082644628099,1.99586776859504,3.69587175203102,0.000607889068667297,0.00820650242700851,0.00547455652483999,"Akap12/Ncam1/Palm/Ppp3ca/Sncg/Pcmt1/Dpysl2/Stmn2/Rheb/Ppp1r2/Capzb/Ckb/Glrx3/Gnai2/Gphn/Gsk3b/Impa1/Klc1/Kng1/L1cam/Nedd4/Pafah1b1/Ppp1cc",23
"GO:0098858","GO:0098858","actin-based cell projection","9/152","29/1596",0.310344827586207,3.25862068965517,3.98131320060732,0.000962363107579413,0.0119520372647194,0.00797320224720289,"Palm/Atp6v1a/Lcp1/Atp6v1b2/Cd44/Coro1a/Nedd4/Pafah1b1/Pls3",9
"GO:0030424","GO:0030424","axon","18/152","88/1596",0.204545454545455,2.14772727272727,3.59250935722948,0.00102895335284312,0.0119520372647194,0.00797320224720289,"Ncam1/Palm/Avil/Sncg/Pygb/Dpysl2/Kif5b/Stmn2/Park7/Ppp1r2/Basp1/Coro1a/Gsk3b/Impa1/Klc1/L1cam/Mical1/Pafah1b1",18
