"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030425","GO:0030425","dendrite","145/987","232/2306",0.625,1.46023302938197,6.39276946343532,1.56748555567392e-10,4.00231311882076e-09,2.27697901771581e-09,"Palm/Cttn/Eif4b/Dbnl/Strn/Map1b/Rtn1/Mink1/Map6/Ppp3ca/Septin4/Pclo/Nsf/Cnn3/Dnm3/Git1/Hcfc1/Numb/Clip2/Dpysl2/Syap1/Strn3/Nap1l4/Anxa5/Nefh/Prkar2b/Dpysl5/Capzb/Bin1/Glrx3/Rufy3/Kcna1/Bcr/Sipa1l1/Dlg2/Hspa8/Ppp1ca/Kif2a/Rph3a/Syn1/Cplx1/Gphn/Crmp1/Dbn1/Ncdn/Bsn/Gnao1/Snap47/Crtc1/Nf1/Map2k1/Cask/Magi2/Hsp90ab1/Plec/Pabpc1/Calb2/Hsp90aa1/Synpo/Cfl1/Hspb1/Prrt2/Sod1/Cplx2/Gnai2/Sv2a/Eif5a/Capn2/Dip2b/Tubb3/Myo5a/Canx/Dlgap4/Pura/Ppp1r9b/Nptn/Camk2a/Gnaz/Ckb/Gap43/Slc32a1/Gnb1/Homer1/Lgi1/Bcan/Gnaq/Hcn2/Fscn1/Syncrip/Cdc42/Fbxo2/Thy1/Clcn2/Acad9/Apba1/Bag2/Cacna1a/Cacna1b/Calb1/Caprin1/Cd2ap/Cdk5/Chl1/Cntnap2/Cntnap4/Cpne6/Cttnbp2/Dhx36/Dlg4/Dnajb1/Fez1/Fxr1/Glrx/Gnb5/Grip1/Grm7/Hcn1/Hcn3/Hip1r/Itgb1/Kcnab1/Kif5c/Map2k4/Mapk1/Mark1/Mtmr2/Ncs1/Nectin1/Pten/Ptprz1/Rab3ip/Rab8a/Rgs10/Rhoa/Rogdi/Septin11/Shank1/Src/Sri/Strn4/Ubxn1/Usp8/Wdr47/Wfs1/Zdhhc5",145
"GO:0097447","GO:0097447","dendritic tree","145/987","232/2306",0.625,1.46023302938197,6.39276946343532,1.56748555567392e-10,4.00231311882076e-09,2.27697901771581e-09,"Palm/Cttn/Eif4b/Dbnl/Strn/Map1b/Rtn1/Mink1/Map6/Ppp3ca/Septin4/Pclo/Nsf/Cnn3/Dnm3/Git1/Hcfc1/Numb/Clip2/Dpysl2/Syap1/Strn3/Nap1l4/Anxa5/Nefh/Prkar2b/Dpysl5/Capzb/Bin1/Glrx3/Rufy3/Kcna1/Bcr/Sipa1l1/Dlg2/Hspa8/Ppp1ca/Kif2a/Rph3a/Syn1/Cplx1/Gphn/Crmp1/Dbn1/Ncdn/Bsn/Gnao1/Snap47/Crtc1/Nf1/Map2k1/Cask/Magi2/Hsp90ab1/Plec/Pabpc1/Calb2/Hsp90aa1/Synpo/Cfl1/Hspb1/Prrt2/Sod1/Cplx2/Gnai2/Sv2a/Eif5a/Capn2/Dip2b/Tubb3/Myo5a/Canx/Dlgap4/Pura/Ppp1r9b/Nptn/Camk2a/Gnaz/Ckb/Gap43/Slc32a1/Gnb1/Homer1/Lgi1/Bcan/Gnaq/Hcn2/Fscn1/Syncrip/Cdc42/Fbxo2/Thy1/Clcn2/Acad9/Apba1/Bag2/Cacna1a/Cacna1b/Calb1/Caprin1/Cd2ap/Cdk5/Chl1/Cntnap2/Cntnap4/Cpne6/Cttnbp2/Dhx36/Dlg4/Dnajb1/Fez1/Fxr1/Glrx/Gnb5/Grip1/Grm7/Hcn1/Hcn3/Hip1r/Itgb1/Kcnab1/Kif5c/Map2k4/Mapk1/Mark1/Mtmr2/Ncs1/Nectin1/Pten/Ptprz1/Rab3ip/Rab8a/Rgs10/Rhoa/Rogdi/Septin11/Shank1/Src/Sri/Strn4/Ubxn1/Usp8/Wdr47/Wfs1/Zdhhc5",145
"GO:0014069","GO:0014069","postsynaptic density","88/987","126/2306",0.698412698412698,1.63175246457921,6.30776658327115,2.68832273100665e-10,6.30682117619662e-09,3.5880499751895e-09,"Map4/Palm/Cast/Dmtn/Dbnl/Rtn4/Pak2/Map1b/Rtn1/Epb41l3/Sptbn1/Chmp2b/Pacsin1/Mink1/Pclo/Dnm3/Git1/Numb/Dnajc6/Add2/Dpysl2/Pdlim5/Nefh/Capzb/Rtn3/Atp1a1/Bcr/Sipa1l1/Dlg2/Hspa8/Gpr158/Syn2/Syn1/Gphn/Dbn1/Ina/Pcbp1/Bsn/Snap47/Crtc1/Map2k1/Magi2/Kcnab2/Chmp4b/Synpo/Cfl1/Syt1/Hspb1/Rps14/Prrt2/Ddx3x/Fabp5/Syn3/Pura/Ppp1r9b/Nptn/Camk2a/Gap43/Hnrnpm/Ctnna2/Homer1/Vps35/Iqsec3/Vdac1/Rpl12/Hnrnpd/Cdh2/Cdk5/Cnksr2/Dlg4/Dnajb1/Grip1/Hip1r/Mapk1/Mtmr2/Nck2/Ncs1/Pak3/Pja2/Pten/Ptprz1/Rab8a/Rbmx/Sh3kbp1/Shank1/Stx1a/Tsc1/Usp8",88
"GO:0030659","GO:0030659","cytoplasmic vesicle membrane","114/987","174/2306",0.655172413793103,1.53072703769696,6.29685772290083,2.95211644118474e-10,6.30682117619662e-09,3.5880499751895e-09,"Dbnl/Anxa2/Chmp2b/Washc2/Pacsin1/Atp6v1a/Dync1li1/Snap29/Amph/Ehd3/Map6/Wdr44/Rab11fip5/Ap3s1/Coro1c/Numb/Ap3b2/Phf24/Anxa5/Scamp1/Necap1/Sgip1/Bin1/Cadps/Coro1a/Rab3c/Dlg2/Rph3a/Syn2/Praf2/Syn1/Ap2b1/Ncdn/Rab11b/Ap2a1/Atp6v1b2/Synrg/Sv2c/Stxbp5/Chmp4b/Atp6v1h/Epn1/Rala/Rab21/Vamp2/Syt1/Rab3a/Uba1/Copa/Prrt2/Atp6v1e1/Llgl1/Necap2/Atp6v0d1/Sv2a/Atp6v1c1/Ap2s1/Syn3/Canx/Bsg/Ndrg1/Vamp1/Atp6v1f/Slc32a1/Snca/Vps35/Rab10/Rab14/Cltc/Rab2a/Gad1/Anxa7/Arcn1/Atp6v1d/Camkv/Cc2d1a/Cc2d1b/Chmp1a/Chmp2a/Chmp5/Clic4/Cltb/Eea1/Gabrb3/Gprc5b/Hip1/Hip1r/Micall1/Mtmr2/Pacsin2/Rab8a/Rhob/Sh3kbp1/Slc17a7/Snf8/Snx2/Snx4/Snx5/Snx6/Sri/Stam2/Stx12/Stx1a/Sv2b/Syt12/Tbc1d5/Tprg1l/Usp8/Vps37c/Vps4a/Vta1/Washc1/Wdr91/Wfs1",114
"GO:0099572","GO:0099572","postsynaptic specialization","94/987","137/2306",0.686131386861314,1.60305874174487,6.29450768671791,2.9640412838522e-10,6.30682117619662e-09,3.5880499751895e-09,"Map4/Palm/Cast/Dmtn/Dbnl/Rtn4/Pak2/Map1b/Rtn1/Epb41l3/Sptbn1/Chmp2b/Pacsin1/Mink1/Pclo/Dnm3/Git1/Numb/Dnajc6/Add2/Dpysl2/Pdlim5/Nefh/Capzb/Rtn3/Atp1a1/Bcr/Sipa1l1/Dlg2/Hspa8/Gpr158/Syn2/Syn1/Gphn/Dbn1/Ina/Pcbp1/Bsn/Snap47/Crtc1/Map2k1/Magi2/Kcnab2/Chmp4b/Synpo/Cfl1/Syt1/Hspb1/Rps14/Prrt2/Ywhaz/Ddx3x/Fabp5/Syn3/Dlgap4/Pura/Ppp1r9b/Nptn/Camk2a/Gap43/Hnrnpm/Ctnna2/Homer1/Vps35/Iqsec3/Vdac1/Rpl12/Hnrnpd/Cdh2/Cdk5/Cnksr2/Dlg4/Dnajb1/Gabrb3/Grip1/Hip1r/Mapk1/Mtmr2/Nck2/Ncs1/Pak3/Pja2/Pten/Ptprz1/Rab8a/Rbmx/Septin11/Sh3kbp1/Shank1/Src/Stx1a/Tsc1/Usp8/Zdhhc5",94
"GO:0036477","GO:0036477","somatodendritic compartment","182/987","307/2306",0.592833876221498,1.38508097119227,6.26738671310506,3.3467446905585e-10,6.74633271833634e-09,3.83809501908925e-09,"Palm/Akap12/Cttn/Eif4b/Dbnl/Strn/Rtn4/Map1b/Rtn1/Pebp1/Mink1/Map6/Ppp3ca/Septin4/Pclo/Dctn1/Nsf/Cnn3/Dnm3/Git1/Hcfc1/Numb/Clip2/Dpysl2/Snap25/Syap1/Strn3/Nap1l4/Anxa5/Nefh/Prkar2b/Dpysl5/Capzb/Bin1/Glrx3/Rufy3/Kcna1/Bcr/Sipa1l1/Dlg2/Hspa8/Ppp1ca/Kif2a/Rph3a/Syn1/Cplx1/Gphn/Crmp1/Dbn1/Ncdn/Bsn/Gnao1/Snap47/Crtc1/Nf1/Map2k1/Cask/Magi2/Sncg/Hsp90ab1/Plec/Pafah1b1/Pabpc1/Txnrd1/Calb2/Hsp90aa1/Synpo/Cfl1/Eef1a2/Hspb1/Sirt2/Copa/Slc3a2/Prrt2/Acot7/Uchl1/Sod1/Cplx2/Eno2/Sncb/Gnai2/Sv2a/Shtn1/Gdi1/Eif5a/Capn2/Pvalb/Dip2b/Tubb3/Myo5a/Canx/Glul/Dlgap4/Pura/Ppp1r9b/Got2/Dync1h1/Nptn/Camk2a/Gnaz/Ckb/Gap43/Slc32a1/Gnb1/Snca/Homer1/Vps35/Ckmt1/Lgi1/Bcan/Gnaq/Hcn2/Fscn1/Tubb4a/Syncrip/Cdc42/Fbxo2/Thy1/Clcn2/Rab2a/Gad1/Acad9/Apba1/Bag2/Cacna1a/Cacna1b/Calb1/Caprin1/Cd2ap/Cdk5/Chl1/Cnksr2/Cntnap2/Cntnap4/Cpne6/Csnk1e/Cttnbp2/Dhx36/Dlg4/Dnajb1/Erc2/Fez1/Fkbp4/Fxr1/G3bp1/Gdpd5/Glrx/Gnb5/Grip1/Grm7/Hcn1/Hcn3/Hip1r/Itgb1/Kcnab1/Kif5c/Map2k4/Mapk1/Mapk9/Mark1/Mtmr2/Ncs1/Nectin1/Pten/Ptprz1/Rab3ip/Rab8a/Rgs10/Rhoa/Rogdi/Septin11/Sh3glb1/Shank1/Src/Sri/Stmn2/Strn4/Ubxn1/Usp8/Wdr47/Wfs1/Zdhhc5",182
"GO:0031982","GO:0031982","vesicle","249/987","450/2306",0.553333333333333,1.29279297534617,5.9875557113043,1.73355167682283e-09,3.31975146111572e-08,1.8886589321175e-08,"Zyx/Dmtn/Myh9/Wasl/Dbnl/Aak1/Anxa2/Plaa/Pak2/Pebp1/Dync1li2/Chmp2b/Washc2/Pacsin1/Atp6v1a/Nck1/Dync1li1/Snap29/Dctn2/Amph/Ehd3/Map6/Wdr44/Septin4/Rab11fip5/Pclo/Ran/Ap3s1/Coro1c/Ist1/Dpysl3/Kif5b/Git1/Numb/Clip2/Septin5/Clic1/Dnajc6/Flot1/Add2/Snap25/Mapk3/Ap3b2/Phf24/Park7/Pdcd6ip/Nap1l1/Fkbp15/Tom1l2/Anxa5/Scamp1/Necap1/Sgip1/Bin1/Usp14/Kcna1/Atp1a1/Cadps/Cend1/Coro1a/Rab3c/Dlg2/Hspa8/Dnm1/Rph3a/Syn2/Praf2/Syn1/Myo18a/Ap2b1/Tcp1/Alb/Ncdn/Vapa/Rab11b/Bsn/Ap2a1/Atp6v1b2/Map2k1/Cask/Magi2/Hsp90ab1/Ywhab/Synrg/Sv2c/Stxbp5/Pafah1b1/Cdc42ep4/Chmp4b/Atp6v1h/Epn1/Septin6/Stxbp1/Rala/Rab21/Hsp90aa1/Vamp2/Syt1/Rab3a/Serpinb1a/Uba1/Copa/Slc3a2/Prrt2/Atp6v1e1/Gsn/Ywhaz/Sod1/Dld/Vim/Llgl1/Necap2/Atp6v0d1/Gnai2/Rhog/Sv2a/Atp6v1c1/Fth1/Ap2s1/Cdkn1b/Syn3/Myo5a/Canx/Bsg/Ywhag/Ndrg1/Vamp1/Ahcy/Atp6v1f/Prdx5/Cnp/Dgkq/Slc32a1/Snca/Acsbg1/Vps35/Pdia3/Map1lc3a/Fasn/Ywhae/Rap1a/Rab10/Vdac1/Lgi3/Gars1/Scg2/Cdc42/Rab14/Elavl1/Cltc/Rab2a/Cd9/Gnai3/Erp29/Tpt1/Ppib/Gad1/Ezr/Ankrd13d/Anxa7/Arcn1/Arpc5/Atp6v1d/Calr/Camkv/Cc2d1a/Cc2d1b/Cd2ap/Cep131/Chmp1a/Chmp2a/Chmp5/Chp1/Clic4/Cltb/Cntnap2/Cops4/Cops5/Coro7/Cpne6/Csnk2a2/Cttnbp2/Dlg4/Eea1/Erc2/Evl/Fchsd2/Gabarapl2/Gabrb3/Gprc5b/Grip1/Hip1/Hip1r/Itgb1/Mapk1/Micall1/Mtm1/Mtmr2/Nck2/Ncs1/Nedd4l/Nme1/Nrbf2/Osbpl1a/Pacsin2/Pak3/Ppfia3/Prdx3/Psmc5/Rab3ip/Rab8a/Rabep1/Rbmx/Rhoa/Rhob/Rogdi/Scoc/Sh3glb1/Sh3kbp1/Slc17a7/Snf8/Snx2/Snx4/Snx5/Snx6/Sord/Spred1/Src/Sri/Stam2/Stambp/Stmn2/Stx12/Stx1a/Sv2b/Syt12/Tbc1d5/Tecpr1/Tprg1l/Usp8/Vps26b/Vps37c/Vps4a/Vta1/Washc1/Wdr54/Wdr91/Wfs1/Zdhhc5",249
"GO:0031252","GO:0031252","cell leading edge","91/987","135/2306",0.674074074074074,1.57488836354085,5.953771105024,2.50591878870346e-09,4.57031855273059e-08,2.60012626196298e-08,"Palm/Cttn/Myh9/Wasl/Dbnl/Aak1/Anxa2/Tln1/Epb41l3/Sptbn1/Pacsin1/Amph/Dctn1/Coro1c/Dpysl3/Bcas3/Avil/Git1/Flot1/Snap25/Mtmr6/Twf1/Capzb/Rufy3/Cdc37/Lcp1/Coro1a/Dbn1/Atp6v1b2/Pafah1b1/Pabpc1/Mtss2/Cfl1/Gsn/Ywhaz/Vim/Jcad/Twf2/Ddx3x/Shtn1/Tubb3/Myo5a/Ppp1r9b/Ctnna2/Dag1/Eef1a1/S100a6/Hcn2/Fscn1/Cdc42/Thy1/Clcn2/Pdxp/Ezr/Ablim3/Actr3/Arpc3/Arpc5/Arpin/Bcar1/Caprin1/Cd2ap/Cdh2/Cdk5/Cntnap2/Coro1b/Evl/Fgd4/Hcn1/Hip1r/Itgb1/Mtm1/Nme1/Pacsin2/Phactr4/Ptprz1/Rab3ip/Rdx/Rhoa/Rnh1/Sh3bgrl3/Snx2/Snx5/Src/Stmn2/Them4/Tsc1/Vasp/Wasf1/Wasf3/Washc1",91
"GO:0005938","GO:0005938","cell cortex","82/987","119/2306",0.689075630252101,1.6099375920581,5.90889310584043,3.2710485757398e-09,5.69459820231064e-08,3.23974667549348e-08,"Cttn/Lasp1/Dmtn/Myh9/Wasl/Dbnl/Anxa2/Crip2/Sptbn1/Vcl/Dctn4/Septin4/Pclo/Dctn1/Coro1c/Clip2/Septin5/Flot1/Snap25/Tbcb/Septin9/Capzb/Glrx3/Coro1a/Cap1/Septin3/Ctbp1/Dbn1/Bsn/Pfn1/Tmod1/Map2k1/Pafah1b1/Septin6/Stxbp1/Calb2/Mtss2/Cfl1/Dstn/Wdr1/Eno1/Gsn/Llgl1/Eno2/Pvalb/Ppp1r9b/Dync1h1/Ctnna2/Snca/Rab10/Eef1a1/Fscn1/Actn4/Gad1/Ezr/Calb1/Cd2ap/Cdh2/Cltb/Cttnbp2/Dlg4/Epb41/Erc2/Fry/Gab1/Grip1/Grm7/Hip1/Hip1r/Lancl2/Mapre1/Osbpl2/Ppfia3/Rdx/Rhoa/Ric8a/Rimbp2/Rims2/Septin11/Stk39/Tsc1/Washc1",82
"GO:0099512","GO:0099512","supramolecular fiber","133/987","216/2306",0.615740740740741,1.4385999474652,5.85590403851631,4.36831020054873e-09,7.27418611656593e-08,4.13839913736196e-08,"Map4/Cttn/Igbp1/Dmtn/Myh9/Dbnl/Synm/Bag3/Map1b/Cep170/Dync1li2/Sptbn1/Chmp2b/Vcl/Cct8/Dctn4/Nefl/Dync1li1/Dctn2/Map6/Ppp3ca/Tppp3/Wdr44/Dctn1/Dpysl3/Kif5b/Nudc/Bcas3/Avil/Nebl/Dnm3/Clip2/Luzp1/Dpysl2/Tmod2/Pdlim5/Tbcb/Anxa5/Nefh/Septin9/Twf1/Capzb/Bin1/Glrx3/Lcp1/Katnal1/Coro1a/Hspa8/Dnm1/Kif2a/Myo18a/Tcp1/Dbn1/Mapre3/Ina/Tmod1/Map2k1/Csrp1/Plec/Cct5/Pafah1b1/Kcnab2/Chmp4b/Arl3/Tubb5/Cct2/Synpo/Hspb1/Sirt2/Ak1/Stmn1/Gsn/Tppp/Vim/Twf2/Shtn1/Lmna/Tubb3/Ppp3cb/Myo5a/Dync1h1/Ndrg1/Cnp/Snca/Homer1/Dag1/Map1lc3a/Ttn/Tubb4b/Tubb4a/Actn4/Pygm/Cltc/Tpt1/Ezr/Actr3/Arpc3/Bag2/Cab39/Cd2ap/Cdk5/Cfl2/Chmp1a/Chmp2a/Chmp5/Coro1b/Csnk1d/Dynlrb1/Eif6/Fez1/Fkbp4/Fsd1/Fxr1/Grip1/Hid1/Kif5c/Mapre1/Mtm1/Myh14/Nckap5l/Nexn/Nme1/Pdlim1/Ppp1r12a/Psma6/Specc1l/Src/Sri/Stk11/Stub1/Syne1/Tsc1/Wdr47",133
"GO:0099081","GO:0099081","supramolecular polymer","133/987","217/2306",0.612903225806452,1.43197045461973,5.78210979145328,6.73567754914135e-09,1.07490187555047e-07,6.11528619593097e-08,"Map4/Cttn/Igbp1/Dmtn/Myh9/Dbnl/Synm/Bag3/Map1b/Cep170/Dync1li2/Sptbn1/Chmp2b/Vcl/Cct8/Dctn4/Nefl/Dync1li1/Dctn2/Map6/Ppp3ca/Tppp3/Wdr44/Dctn1/Dpysl3/Kif5b/Nudc/Bcas3/Avil/Nebl/Dnm3/Clip2/Luzp1/Dpysl2/Tmod2/Pdlim5/Tbcb/Anxa5/Nefh/Septin9/Twf1/Capzb/Bin1/Glrx3/Lcp1/Katnal1/Coro1a/Hspa8/Dnm1/Kif2a/Myo18a/Tcp1/Dbn1/Mapre3/Ina/Tmod1/Map2k1/Csrp1/Plec/Cct5/Pafah1b1/Kcnab2/Chmp4b/Arl3/Tubb5/Cct2/Synpo/Hspb1/Sirt2/Ak1/Stmn1/Gsn/Tppp/Vim/Twf2/Shtn1/Lmna/Tubb3/Ppp3cb/Myo5a/Dync1h1/Ndrg1/Cnp/Snca/Homer1/Dag1/Map1lc3a/Ttn/Tubb4b/Tubb4a/Actn4/Pygm/Cltc/Tpt1/Ezr/Actr3/Arpc3/Bag2/Cab39/Cd2ap/Cdk5/Cfl2/Chmp1a/Chmp2a/Chmp5/Coro1b/Csnk1d/Dynlrb1/Eif6/Fez1/Fkbp4/Fsd1/Fxr1/Grip1/Hid1/Kif5c/Mapre1/Mtm1/Myh14/Nckap5l/Nexn/Nme1/Pdlim1/Ppp1r12a/Psma6/Specc1l/Src/Sri/Stk11/Stub1/Syne1/Tsc1/Wdr47",133
"GO:0030027","GO:0030027","lamellipodium","54/987","71/2306",0.76056338028169,1.77695963012115,5.75122698085459,7.62390394269739e-09,1.13141172339862e-07,6.43677962741557e-08,"Cttn/Myh9/Wasl/Dbnl/Coro1c/Dpysl3/Avil/Git1/Flot1/Snap25/Capzb/Rufy3/Coro1a/Dbn1/Pabpc1/Mtss2/Cfl1/Gsn/Twf2/Ddx3x/Shtn1/Tubb3/Ppp1r9b/Ctnna2/Dag1/Fscn1/Cdc42/Pdxp/Ablim3/Actr3/Arpc3/Arpc5/Arpin/Bcar1/Caprin1/Cdh2/Cdk5/Coro1b/Evl/Fgd4/Itgb1/Phactr4/Ptprz1/Rab3ip/Rdx/Rhoa/Rnh1/Snx2/Stmn2/Tsc1/Vasp/Wasf1/Wasf3/Washc1",54
"GO:0098588","GO:0098588","bounding membrane of organelle","164/987","279/2306",0.587813620071685,1.37335178103881,5.75261220214361,7.68060177764080e-09,1.13141172339862e-07,6.43677962741557e-08,"Dmtn/Spag9/Wasl/Dbnl/Anxa2/Rtn1/Pebp1/Chmp2b/Washc2/Atp6v1a/Dync1li1/Snap29/Amph/Ehd3/Map6/Wdr44/Rab11fip5/Coro1c/Kif5b/Numb/Ap3b2/Phf24/Anxa5/Scamp1/Necap1/Sgip1/Bin1/Rtn3/Cadps/Coro1a/Rab3c/Dlg2/Hspa8/Rph3a/Syn2/Praf2/Syn1/Myo18a/Ap2b1/Spart/Ncdn/Vapa/Rab11b/Ap2a1/Atp6v1b2/Cask/Hsp90ab1/Plec/Synrg/Sv2c/Stxbp5/Chmp4b/Atp6v1h/Vat1/Epn1/Mtch1/Arl3/Rab21/Slc25a4/Vamp2/Syt1/Hk1/Rab3a/Uba1/Eno1/Copa/Slc3a2/Prrt2/Atp6v1e1/Llgl1/Necap2/Atp6v0d1/Sv2a/Atp6v1c1/Ap2s1/Syn3/Canx/Bsg/Ndrg1/Vamp1/Atp6v1f/Hadhb/Cnp/Slc32a1/Gnb1/Snca/Svip/Vps35/Aifm1/Map1lc3a/Rab10/Slc7a5/Vdac1/Maoa/Cdc42/Rab14/Cltc/Rab2a/Gnai3/Gad1/Actr3/Anxa7/Arcn1/Arfgap2/Atp6v1d/Bbs4/Cc2d1a/Cc2d1b/Chmp1a/Chmp2a/Chmp5/Chp1/Cltb/Cog4/Coro7/Eea1/Gabarapl2/Hid1/Hip1/Hip1r/Hras/Huwe1/Micall1/Miga2/Mtfr1l/Mtmr2/Nme1/Nprl3/Osbp/Pacsin2/Pex19/Pja2/Rab8a/Rhob/Rps6kb1/Scoc/Sh3glb1/Slc17a7/Snf8/Snx2/Snx4/Snx5/Snx6/Sri/Stam2/Stk24/Stx12/Stx1a/Sv2b/Syne1/Syt12/Tbc1d5/Tecpr1/Tomm34/Tprg1l/Tsc1/Usp8/Vps37c/Vps4a/Vta1/Wasf1/Washc1/Wdr91/Wfs1",164
"GO:0031410","GO:0031410","cytoplasmic vesicle","233/987","423/2306",0.550827423167849,1.28693823487848,5.64813527241179,1.28902819699005e-08,1.82851036832292e-07,1.04026836950074e-07,"Zyx/Dmtn/Myh9/Wasl/Dbnl/Aak1/Anxa2/Pak2/Pebp1/Dync1li2/Chmp2b/Washc2/Pacsin1/Atp6v1a/Dync1li1/Snap29/Amph/Ehd3/Map6/Wdr44/Septin4/Rab11fip5/Pclo/Ran/Ap3s1/Coro1c/Ist1/Dpysl3/Kif5b/Git1/Numb/Clip2/Septin5/Dnajc6/Flot1/Add2/Snap25/Mapk3/Ap3b2/Phf24/Park7/Pdcd6ip/Nap1l1/Fkbp15/Tom1l2/Anxa5/Scamp1/Necap1/Sgip1/Bin1/Usp14/Kcna1/Atp1a1/Cadps/Coro1a/Rab3c/Dlg2/Hspa8/Dnm1/Rph3a/Syn2/Praf2/Syn1/Myo18a/Ap2b1/Tcp1/Ncdn/Rab11b/Bsn/Ap2a1/Atp6v1b2/Map2k1/Magi2/Hsp90ab1/Ywhab/Synrg/Sv2c/Stxbp5/Cdc42ep4/Chmp4b/Atp6v1h/Epn1/Septin6/Stxbp1/Rala/Rab21/Hsp90aa1/Vamp2/Syt1/Rab3a/Serpinb1a/Uba1/Copa/Slc3a2/Prrt2/Atp6v1e1/Gsn/Ywhaz/Sod1/Dld/Vim/Llgl1/Necap2/Atp6v0d1/Gnai2/Rhog/Sv2a/Atp6v1c1/Fth1/Ap2s1/Cdkn1b/Syn3/Myo5a/Canx/Bsg/Ndrg1/Vamp1/Ahcy/Atp6v1f/Prdx5/Cnp/Dgkq/Slc32a1/Snca/Acsbg1/Vps35/Pdia3/Map1lc3a/Fasn/Ywhae/Rap1a/Rab10/Vdac1/Lgi3/Gars1/Scg2/Cdc42/Rab14/Elavl1/Cltc/Rab2a/Gnai3/Erp29/Tpt1/Ppib/Gad1/Ezr/Ankrd13d/Anxa7/Arcn1/Arpc5/Atp6v1d/Calr/Camkv/Cc2d1a/Cc2d1b/Cd2ap/Cep131/Chmp1a/Chmp2a/Chmp5/Chp1/Clic4/Cltb/Cntnap2/Cops4/Cops5/Coro7/Cpne6/Csnk2a2/Cttnbp2/Dlg4/Eea1/Erc2/Evl/Fchsd2/Gabarapl2/Gabrb3/Gprc5b/Grip1/Hip1/Hip1r/Itgb1/Mapk1/Micall1/Mtm1/Mtmr2/Ncs1/Nedd4l/Nme1/Nrbf2/Osbpl1a/Pacsin2/Pak3/Ppfia3/Prdx3/Psmc5/Rab8a/Rabep1/Rhoa/Rhob/Rogdi/Scoc/Sh3glb1/Sh3kbp1/Slc17a7/Snf8/Snx2/Snx4/Snx5/Snx6/Spred1/Src/Sri/Stam2/Stambp/Stmn2/Stx12/Stx1a/Sv2b/Syt12/Tbc1d5/Tecpr1/Tprg1l/Usp8/Vps26b/Vps37c/Vps4a/Vta1/Washc1/Wdr91/Wfs1/Zdhhc5",233
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","101/987","158/2306",0.639240506329114,1.493504161697,5.55870808612093,2.52085158044697e-08,3.44816484039711e-07,1.96171532764107e-07,"Map4/Cttn/Igbp1/Dmtn/Myh9/Dbnl/Synm/Map1b/Cep170/Dync1li2/Chmp2b/Vcl/Cct8/Nefl/Dync1li1/Dctn2/Map6/Tppp3/Wdr44/Dctn1/Dpysl3/Kif5b/Nudc/Bcas3/Avil/Dnm3/Clip2/Luzp1/Dpysl2/Pdlim5/Tbcb/Nefh/Septin9/Twf1/Bin1/Lcp1/Katnal1/Coro1a/Hspa8/Dnm1/Kif2a/Tcp1/Dbn1/Mapre3/Ina/Tmod1/Map2k1/Plec/Cct5/Pafah1b1/Kcnab2/Chmp4b/Arl3/Tubb5/Cct2/Sirt2/Ak1/Stmn1/Gsn/Tppp/Vim/Twf2/Shtn1/Lmna/Tubb3/Myo5a/Dync1h1/Ndrg1/Cnp/Map1lc3a/Tubb4b/Tubb4a/Cltc/Tpt1/Ezr/Actr3/Arpc3/Bag2/Cd2ap/Cdk5/Chmp1a/Chmp2a/Chmp5/Coro1b/Csnk1d/Dynlrb1/Eif6/Fez1/Fkbp4/Fsd1/Grip1/Hid1/Kif5c/Mapre1/Nckap5l/Nme1/Pdlim1/Specc1l/Src/Tsc1/Wdr47",101
